"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 58 200 10 100 2.5
"tvglasso" 1 "FP" 19 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4873 200 10 100 2.5
"tvglasso" 1 "Pre" 0.753246753246753 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.866210842783705 200 10 100 2.5
"tvglasso" 1 "FDR" 0.246753246753247 200 10 100 2.5
"tvglasso" 1 "FPR" 0.00388389206868356 200 10 100 2.5
"tvglasso" 1 "F1" 0.859259259259259 200 10 100 2.5
"tvglasso" 1 "JI" 0.753246753246753 200 10 100 2.5
"tvglasso" 1 "ED" 19 200 10 100 2.5
"tvglasso" 1 "TP" 67 200 10 100 2.5
"tvglasso" 1 "FP" 10 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4873 200 10 100 2.5
"tvglasso" 1 "Pre" 0.87012987012987 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.931851872661645 200 10 100 2.5
"tvglasso" 1 "FDR" 0.12987012987013 200 10 100 2.5
"tvglasso" 1 "FPR" 0.00204792135981978 200 10 100 2.5
"tvglasso" 1 "F1" 0.930555555555556 200 10 100 2.5
"tvglasso" 1 "JI" 0.87012987012987 200 10 100 2.5
"tvglasso" 1 "ED" 10 200 10 100 2.5
"tvglasso" 1 "TP" 60 200 10 100 2.5
"tvglasso" 1 "FP" 17 200 10 100 2.5
"tvglasso" 1 "FN" 1 200 10 100 2.5
"tvglasso" 1 "TN" 4872 200 10 100 2.5
"tvglasso" 1 "Pre" 0.779220779220779 200 10 100 2.5
"tvglasso" 1 "TPR" 0.983606557377049 200 10 100 2.5
"tvglasso" 1 "MCC" 0.873805488542801 200 10 100 2.5
"tvglasso" 1 "FDR" 0.220779220779221 200 10 100 2.5
"tvglasso" 1 "FPR" 0.00347719370014318 200 10 100 2.5
"tvglasso" 1 "F1" 0.869565217391304 200 10 100 2.5
"tvglasso" 1 "JI" 0.769230769230769 200 10 100 2.5
"tvglasso" 1 "ED" 18 200 10 100 2.5
"tvglasso" 1 "TP" 65 200 10 100 2.5
"tvglasso" 1 "FP" 12 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4873 200 10 100 2.5
"tvglasso" 1 "Pre" 0.844155844155844 200 10 100 2.5
