"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 29 200 50 100 0.01
"tvglasso" 1 "FP" 25 200 50 100 0.01
"tvglasso" 1 "FN" 29 200 50 100 0.01
"tvglasso" 1 "TN" 4867 200 50 100 0.01
"tvglasso" 1 "Pre" 0.537037037037037 200 50 100 0.01
"tvglasso" 1 "TPR" 0.5 200 50 100 0.01
"tvglasso" 1 "MCC" 0.512681891049318 200 50 100 0.01
"tvglasso" 1 "FDR" 0.462962962962963 200 50 100 0.01
"tvglasso" 1 "FPR" 0.00511038430089943 200 50 100 0.01
"tvglasso" 1 "F1" 0.517857142857143 200 50 100 0.01
"tvglasso" 1 "JI" 0.349397590361446 200 50 100 0.01
"tvglasso" 1 "ED" 54 200 50 100 0.01
"tvglasso" 1 "TP" 36 200 50 100 0.01
"tvglasso" 1 "FP" 8 200 50 100 0.01
"tvglasso" 1 "FN" 29 200 50 100 0.01
"tvglasso" 1 "TN" 4877 200 50 100 0.01
"tvglasso" 1 "Pre" 0.818181818181818 200 50 100 0.01
"tvglasso" 1 "TPR" 0.553846153846154 200 50 100 0.01
"tvglasso" 1 "MCC" 0.669733356346929 200 50 100 0.01
"tvglasso" 1 "FDR" 0.181818181818182 200 50 100 0.01
"tvglasso" 1 "FPR" 0.00163766632548618 200 50 100 0.01
"tvglasso" 1 "F1" 0.660550458715596 200 50 100 0.01
"tvglasso" 1 "JI" 0.493150684931507 200 50 100 0.01
"tvglasso" 1 "ED" 37 200 50 100 0.01
"tvglasso" 1 "TP" 38 200 50 100 0.01
"tvglasso" 1 "FP" 9 200 50 100 0.01
"tvglasso" 1 "FN" 14 200 50 100 0.01
"tvglasso" 1 "TN" 4889 200 50 100 0.01
"tvglasso" 1 "Pre" 0.808510638297872 200 50 100 0.01
"tvglasso" 1 "TPR" 0.730769230769231 200 50 100 0.01
"tvglasso" 1 "MCC" 0.766333924270241 200 50 100 0.01
"tvglasso" 1 "FDR" 0.191489361702128 200 50 100 0.01
"tvglasso" 1 "FPR" 0.0018374846876276 200 50 100 0.01
"tvglasso" 1 "F1" 0.767676767676768 200 50 100 0.01
"tvglasso" 1 "JI" 0.622950819672131 200 50 100 0.01
"tvglasso" 1 "ED" 23 200 50 100 0.01
"tvglasso" 1 "TP" 38 200 50 100 0.01
"tvglasso" 1 "FP" 6 200 50 100 0.01
"tvglasso" 1 "FN" 24 200 50 100 0.01
"tvglasso" 1 "TN" 4882 200 50 100 0.01
"tvglasso" 1 "Pre" 0.863636363636364 200 50 100 0.01
"tvglasso" 1 "TPR" 0.612903225806452 200 50 100 0.01
"tvglasso" 1 "MCC" 0.724757272729554 200 50 100 0.01
"tvglasso" 1 "FDR" 0.136363636363636 200 50 100 0.01
"tvglasso" 1 "FPR" 0.00122749590834697 200 50 100 0.01
"tvglasso" 1 "F1" 0.716981132075472 200 50 100 0.01
"tvglasso" 1 "JI" 0.558823529411765 200 50 100 0.01
"tvglasso" 1 "ED" 30 200 50 100 0.01
"tvglasso" 1 "TP" 39 200 50 100 0.01
"tvglasso" 1 "FP" 13 200 50 100 0.01
"tvglasso" 1 "FN" 16 200 50 100 0.01
"tvglasso" 1 "TN" 4882 200 50 100 0.01
"tvglasso" 1 "Pre" 0.75 200 50 100 0.01
"tvglasso" 1 "TPR" 0.709090909090909 200 50 100 0.01
"tvglasso" 1 "MCC" 0.72630481516737 200 50 100 0.01
"tvglasso" 1 "FDR" 0.25 200 50 100 0.01
"tvglasso" 1 "FPR" 0.00265577119509704 200 50 100 0.01
"tvglasso" 1 "F1" 0.728971962616822 200 50 100 0.01
"tvglasso" 1 "JI" 0.573529411764706 200 50 100 0.01
"tvglasso" 1 "ED" 29 200 50 100 0.01
