"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 57 200 100 100 0.5
"tvglasso" 1 "FP" 17 200 100 100 0.5
"tvglasso" 1 "FN" 1 200 100 100 0.5
"tvglasso" 1 "TN" 4875 200 100 100 0.5
"tvglasso" 1 "Pre" 0.77027027027027 200 100 100 0.5
"tvglasso" 1 "TPR" 0.982758620689655 200 100 100 0.5
"tvglasso" 1 "MCC" 0.868396323381169 200 100 100 0.5
"tvglasso" 1 "FDR" 0.22972972972973 200 100 100 0.5
"tvglasso" 1 "FPR" 0.00347506132461161 200 100 100 0.5
"tvglasso" 1 "F1" 0.863636363636364 200 100 100 0.5
"tvglasso" 1 "JI" 0.76 200 100 100 0.5
"tvglasso" 1 "ED" 18 200 100 100 0.5
"tvglasso" 1 "TP" 67 200 100 100 0.5
"tvglasso" 1 "FP" 7 200 100 100 0.5
"tvglasso" 1 "FN" 0 200 100 100 0.5
"tvglasso" 1 "TN" 4876 200 100 100 0.5
"tvglasso" 1 "Pre" 0.905405405405405 200 100 100 0.5
"tvglasso" 1 "TPR" 1 200 100 100 0.5
"tvglasso" 1 "MCC" 0.950845658378418 200 100 100 0.5
"tvglasso" 1 "FDR" 0.0945945945945946 200 100 100 0.5
"tvglasso" 1 "FPR" 0.00143354495187385 200 100 100 0.5
"tvglasso" 1 "F1" 0.950354609929078 200 100 100 0.5
"tvglasso" 1 "JI" 0.905405405405405 200 100 100 0.5
"tvglasso" 1 "ED" 7 200 100 100 0.5
"tvglasso" 1 "TP" 57 200 100 100 0.5
"tvglasso" 1 "FP" 17 200 100 100 0.5
"tvglasso" 1 "FN" 0 200 100 100 0.5
"tvglasso" 1 "TN" 4876 200 100 100 0.5
"tvglasso" 1 "Pre" 0.77027027027027 200 100 100 0.5
"tvglasso" 1 "TPR" 1 200 100 100 0.5
"tvglasso" 1 "MCC" 0.876124466556437 200 100 100 0.5
"tvglasso" 1 "FDR" 0.22972972972973 200 100 100 0.5
"tvglasso" 1 "FPR" 0.00347435111383609 200 100 100 0.5
"tvglasso" 1 "F1" 0.870229007633588 200 100 100 0.5
"tvglasso" 1 "JI" 0.77027027027027 200 100 100 0.5
"tvglasso" 1 "ED" 17 200 100 100 0.5
"tvglasso" 1 "TP" 62 200 100 100 0.5
"tvglasso" 1 "FP" 12 200 100 100 0.5
"tvglasso" 1 "FN" 0 200 100 100 0.5
"tvglasso" 1 "TN" 4876 200 100 100 0.5
"tvglasso" 1 "Pre" 0.837837837837838 200 100 100 0.5
"tvglasso" 1 "TPR" 1 200 100 100 0.5
"tvglasso" 1 "MCC" 0.91421056261795 200 100 100 0.5
"tvglasso" 1 "FDR" 0.162162162162162 200 100 100 0.5
"tvglasso" 1 "FPR" 0.00245499181669394 200 100 100 0.5
"tvglasso" 1 "F1" 0.911764705882353 200 100 100 0.5
"tvglasso" 1 "JI" 0.837837837837838 200 100 100 0.5
"tvglasso" 1 "ED" 12 200 100 100 0.5
"tvglasso" 1 "TP" 56 200 100 100 0.5
"tvglasso" 1 "FP" 18 200 100 100 0.5
"tvglasso" 1 "FN" 0 200 100 100 0.5
"tvglasso" 1 "TN" 4876 200 100 100 0.5
"tvglasso" 1 "Pre" 0.756756756756757 200 100 100 0.5
"tvglasso" 1 "TPR" 1 200 100 100 0.5
"tvglasso" 1 "MCC" 0.868316431847572 200 100 100 0.5
"tvglasso" 1 "FDR" 0.243243243243243 200 100 100 0.5
"tvglasso" 1 "FPR" 0.00367797302819779 200 100 100 0.5
"tvglasso" 1 "F1" 0.861538461538462 200 100 100 0.5
"tvglasso" 1 "JI" 0.756756756756757 200 100 100 0.5
"tvglasso" 1 "ED" 18 200 100 100 0.5
"tvglasso" 1 "TP" 59 200 100 100 0.5
"tvglasso" 1 "FP" 15 200 100 100 0.5
"tvglasso" 1 "FN" 0 200 100 100 0.5
"tvglasso" 1 "TN" 4876 200 100 100 0.5
"tvglasso" 1 "Pre" 0.797297297297297 200 100 100 0.5
"tvglasso" 1 "TPR" 1 200 100 100 0.5
"tvglasso" 1 "MCC" 0.891544783006804 200 100 100 0.5
"tvglasso" 1 "FDR" 0.202702702702703 200 100 100 0.5
"tvglasso" 1 "FPR" 0.00306685749335514 200 100 100 0.5
"tvglasso" 1 "F1" 0.887218045112782 200 100 100 0.5
"tvglasso" 1 "JI" 0.797297297297297 200 100 100 0.5
"tvglasso" 1 "ED" 15 200 100 100 0.5
"tvglasso" 1 "TP" 56 200 100 100 0.5
"tvglasso" 1 "FP" 18 200 100 100 0.5
"tvglasso" 1 "FN" 0 200 100 100 0.5
"tvglasso" 1 "TN" 4876 200 100 100 0.5
"tvglasso" 1 "Pre" 0.756756756756757 200 100 100 0.5
"tvglasso" 1 "TPR" 1 200 100 100 0.5
"tvglasso" 1 "MCC" 0.868316431847572 200 100 100 0.5
"tvglasso" 1 "FDR" 0.243243243243243 200 100 100 0.5
"tvglasso" 1 "FPR" 0.00367797302819779 200 100 100 0.5
"tvglasso" 1 "F1" 0.861538461538462 200 100 100 0.5
"tvglasso" 1 "JI" 0.756756756756757 200 100 100 0.5
"tvglasso" 1 "ED" 18 200 100 100 0.5
"tvglasso" 1 "TP" 54 200 100 100 0.5
"tvglasso" 1 "FP" 20 200 100 100 0.5
"tvglasso" 1 "FN" 0 200 100 100 0.5
"tvglasso" 1 "TN" 4876 200 100 100 0.5
"tvglasso" 1 "Pre" 0.72972972972973 200 100 100 0.5
"tvglasso" 1 "TPR" 1 200 100 100 0.5
"tvglasso" 1 "MCC" 0.852495634963113 200 100 100 0.5
"tvglasso" 1 "FDR" 0.27027027027027 200 100 100 0.5
"tvglasso" 1 "FPR" 0.00408496732026144 200 100 100 0.5
"tvglasso" 1 "F1" 0.84375 200 100 100 0.5
"tvglasso" 1 "JI" 0.72972972972973 200 100 100 0.5
"tvglasso" 1 "ED" 20 200 100 100 0.5
"tvglasso" 1 "TP" 51 200 100 100 0.5
"tvglasso" 1 "FP" 23 200 100 100 0.5
"tvglasso" 1 "FN" 0 200 100 100 0.5
"tvglasso" 1 "TN" 4876 200 100 100 0.5
"tvglasso" 1 "Pre" 0.689189189189189 200 100 100 0.5
"tvglasso" 1 "TPR" 1 200 100 100 0.5
"tvglasso" 1 "MCC" 0.828223133698278 200 100 100 0.5
"tvglasso" 1 "FDR" 0.310810810810811 200 100 100 0.5
"tvglasso" 1 "FPR" 0.00469483568075117 200 100 100 0.5
"tvglasso" 1 "F1" 0.816 200 100 100 0.5
"tvglasso" 1 "JI" 0.689189189189189 200 100 100 0.5
"tvglasso" 1 "ED" 23 200 100 100 0.5
"tvglasso" 1 "TP" 56 200 100 100 0.5
"tvglasso" 1 "FP" 18 200 100 100 0.5
"tvglasso" 1 "FN" 1 200 100 100 0.5
"tvglasso" 1 "TN" 4875 200 100 100 0.5
"tvglasso" 1 "Pre" 0.756756756756757 200 100 100 0.5
"tvglasso" 1 "TPR" 0.982456140350877 200 100 100 0.5
"tvglasso" 1 "MCC" 0.860520591833648 200 100 100 0.5
"tvglasso" 1 "FDR" 0.243243243243243 200 100 100 0.5
"tvglasso" 1 "FPR" 0.00367872470876763 200 100 100 0.5
"tvglasso" 1 "F1" 0.854961832061069 200 100 100 0.5
"tvglasso" 1 "JI" 0.746666666666667 200 100 100 0.5
"tvglasso" 1 "ED" 19 200 100 100 0.5
"tvglasso" 1 "TP" 57 200 100 100 0.5
"tvglasso" 1 "FP" 15 200 100 100 0.5
"tvglasso" 1 "FN" 1 200 100 100 0.5
"tvglasso" 1 "TN" 4877 200 100 100 0.5
"tvglasso" 1 "Pre" 0.791666666666667 200 100 100 0.5
"tvglasso" 1 "TPR" 0.982758620689655 200 100 100 0.5
"tvglasso" 1 "MCC" 0.880561735421215 200 100 100 0.5
"tvglasso" 1 "FDR" 0.208333333333333 200 100 100 0.5
"tvglasso" 1 "FPR" 0.00306623058053966 200 100 100 0.5
"tvglasso" 1 "F1" 0.876923076923077 200 100 100 0.5
"tvglasso" 1 "JI" 0.780821917808219 200 100 100 0.5
"tvglasso" 1 "ED" 16 200 100 100 0.5
"tvglasso" 1 "TP" 57 200 100 100 0.5
"tvglasso" 1 "FP" 15 200 100 100 0.5
"tvglasso" 1 "FN" 1 200 100 100 0.5
"tvglasso" 1 "TN" 4877 200 100 100 0.5
"tvglasso" 1 "Pre" 0.791666666666667 200 100 100 0.5
"tvglasso" 1 "TPR" 0.982758620689655 200 100 100 0.5
"tvglasso" 1 "MCC" 0.880561735421215 200 100 100 0.5
"tvglasso" 1 "FDR" 0.208333333333333 200 100 100 0.5
"tvglasso" 1 "FPR" 0.00306623058053966 200 100 100 0.5
"tvglasso" 1 "F1" 0.876923076923077 200 100 100 0.5
"tvglasso" 1 "JI" 0.780821917808219 200 100 100 0.5
"tvglasso" 1 "ED" 16 200 100 100 0.5
"tvglasso" 1 "TP" 52 200 100 100 0.5
"tvglasso" 1 "FP" 20 200 100 100 0.5
