"Method" "Sim_round" "Metric" "Value" "N" "n" "p"
"glasso" 1 "TP" 16 200 50 100
"glasso" 1 "FP" 12 200 50 100
"glasso" 1 "FN" 42 200 50 100
"glasso" 1 "TN" 4880 200 50 100
"glasso" 1 "Pre" 0.571428571428571 200 50 100
"glasso" 1 "TPR" 0.275862068965517 200 50 100
"glasso" 1 "MCC" 0.39230183656113 200 50 100
"glasso" 1 "FDR" 0.428571428571429 200 50 100
"glasso" 1 "FPR" 0.00245298446443173 200 50 100
"glasso" 1 "F1" 0.372093023255814 200 50 100
"glasso" 1 "JI" 0.228571428571429 200 50 100
"glasso" 1 "ED" 54 200 50 100
"glasso" 1 "TP" 8 200 50 100
"glasso" 1 "FP" 13 200 50 100
"glasso" 1 "FN" 57 200 50 100
"glasso" 1 "TN" 4872 200 50 100
"glasso" 1 "Pre" 0.380952380952381 200 50 100
"glasso" 1 "TPR" 0.123076923076923 200 50 100
"glasso" 1 "MCC" 0.210903154576175 200 50 100
"glasso" 1 "FDR" 0.619047619047619 200 50 100
"glasso" 1 "FPR" 0.00266120777891505 200 50 100
"glasso" 1 "F1" 0.186046511627907 200 50 100
"glasso" 1 "JI" 0.102564102564103 200 50 100
"glasso" 1 "ED" 70 200 50 100
"glasso" 1 "TP" 7 200 50 100
"glasso" 1 "FP" 6 200 50 100
"glasso" 1 "FN" 45 200 50 100
"glasso" 1 "TN" 4892 200 50 100
"glasso" 1 "Pre" 0.538461538461538 200 50 100
"glasso" 1 "TPR" 0.134615384615385 200 50 100
"glasso" 1 "MCC" 0.265724978432372 200 50 100
"glasso" 1 "FDR" 0.461538461538462 200 50 100
"glasso" 1 "FPR" 0.00122498979175174 200 50 100
"glasso" 1 "F1" 0.215384615384615 200 50 100
"glasso" 1 "JI" 0.120689655172414 200 50 100
"glasso" 1 "ED" 51 200 50 100
"glasso" 1 "TP" 18 200 50 100
"glasso" 1 "FP" 14 200 50 100
"glasso" 1 "FN" 44 200 50 100
"glasso" 1 "TN" 4874 200 50 100
"glasso" 1 "Pre" 0.5625 200 50 100
"glasso" 1 "TPR" 0.290322580645161 200 50 100
"glasso" 1 "MCC" 0.398902934799903 200 50 100
"glasso" 1 "FDR" 0.4375 200 50 100
"glasso" 1 "FPR" 0.00286415711947627 200 50 100
"glasso" 1 "F1" 0.382978723404255 200 50 100
"glasso" 1 "JI" 0.236842105263158 200 50 100
"glasso" 1 "ED" 58 200 50 100
"glasso" 1 "TP" 16 200 50 100
"glasso" 1 "FP" 14 200 50 100
"glasso" 1 "FN" 39 200 50 100
"glasso" 1 "TN" 4881 200 50 100
"glasso" 1 "Pre" 0.533333333333333 200 50 100
"glasso" 1 "TPR" 0.290909090909091 200 50 100
"glasso" 1 "MCC" 0.38902806280917 200 50 100
"glasso" 1 "FDR" 0.466666666666667 200 50 100
"glasso" 1 "FPR" 0.00286006128702758 200 50 100
"glasso" 1 "F1" 0.376470588235294 200 50 100
"glasso" 1 "JI" 0.231884057971014 200 50 100
"glasso" 1 "ED" 53 200 50 100
"glasso" 1 "TP" 9 200 50 100
"glasso" 1 "FP" 9 200 50 100
"glasso" 1 "FN" 50 200 50 100
"glasso" 1 "TN" 4882 200 50 100
"glasso" 1 "Pre" 0.5 200 50 100
"glasso" 1 "TPR" 0.152542372881356 200 50 100
"glasso" 1 "MCC" 0.271704487485329 200 50 100
"glasso" 1 "FDR" 0.5 200 50 100
"glasso" 1 "FPR" 0.00184011449601309 200 50 100
"glasso" 1 "F1" 0.233766233766234 200 50 100
"glasso" 1 "JI" 0.132352941176471 200 50 100
"glasso" 1 "ED" 59 200 50 100
"glasso" 1 "TP" 14 200 50 100
"glasso" 1 "FP" 11 200 50 100
"glasso" 1 "FN" 41 200 50 100
"glasso" 1 "TN" 4884 200 50 100
"glasso" 1 "Pre" 0.56 200 50 100
"glasso" 1 "TPR" 0.254545454545455 200 50 100
"glasso" 1 "MCC" 0.373077306402823 200 50 100
"glasso" 1 "FDR" 0.44 200 50 100
"glasso" 1 "FPR" 0.00224719101123596 200 50 100
"glasso" 1 "F1" 0.35 200 50 100
"glasso" 1 "JI" 0.212121212121212 200 50 100
"glasso" 1 "ED" 52 200 50 100
"glasso" 1 "TP" 17 200 50 100
"glasso" 1 "FP" 18 200 50 100
"glasso" 1 "FN" 43 200 50 100
"glasso" 1 "TN" 4872 200 50 100
"glasso" 1 "Pre" 0.485714285714286 200 50 100
"glasso" 1 "TPR" 0.283333333333333 200 50 100
"glasso" 1 "MCC" 0.365218482289676 200 50 100
"glasso" 1 "FDR" 0.514285714285714 200 50 100
"glasso" 1 "FPR" 0.00368098159509202 200 50 100
"glasso" 1 "F1" 0.357894736842105 200 50 100
"glasso" 1 "JI" 0.217948717948718 200 50 100
"glasso" 1 "ED" 61 200 50 100
"glasso" 1 "TP" 14 200 50 100
"glasso" 1 "FP" 9 200 50 100
"glasso" 1 "FN" 40 200 50 100
"glasso" 1 "TN" 4887 200 50 100
"glasso" 1 "Pre" 0.608695652173913 200 50 100
"glasso" 1 "TPR" 0.259259259259259 200 50 100
"glasso" 1 "MCC" 0.393193562535683 200 50 100
"glasso" 1 "FDR" 0.391304347826087 200 50 100
"glasso" 1 "FPR" 0.00183823529411765 200 50 100
"glasso" 1 "F1" 0.363636363636364 200 50 100
"glasso" 1 "JI" 0.222222222222222 200 50 100
"glasso" 1 "ED" 49 200 50 100
"glasso" 1 "TP" 5 200 50 100
"glasso" 1 "FP" 4 200 50 100
"glasso" 1 "FN" 52 200 50 100
"glasso" 1 "TN" 4889 200 50 100
"glasso" 1 "Pre" 0.555555555555556 200 50 100
"glasso" 1 "TPR" 0.087719298245614 200 50 100
"glasso" 1 "MCC" 0.217633198825671 200 50 100
"glasso" 1 "FDR" 0.444444444444444 200 50 100
"glasso" 1 "FPR" 0.000817494379726139 200 50 100
"glasso" 1 "F1" 0.151515151515152 200 50 100
"glasso" 1 "JI" 0.0819672131147541 200 50 100
"glasso" 1 "ED" 56 200 50 100
"glasso" 1 "TP" 16 200 50 100
"glasso" 1 "FP" 14 200 50 100
"glasso" 1 "FN" 40 200 50 100
"glasso" 1 "TN" 4880 200 50 100
"glasso" 1 "Pre" 0.533333333333333 200 50 100
"glasso" 1 "TPR" 0.285714285714286 200 50 100
"glasso" 1 "MCC" 0.385429178437138 200 50 100
"glasso" 1 "FDR" 0.466666666666667 200 50 100
"glasso" 1 "FPR" 0.00286064568859828 200 50 100
"glasso" 1 "F1" 0.372093023255814 200 50 100
"glasso" 1 "JI" 0.228571428571429 200 50 100
"glasso" 1 "ED" 54 200 50 100
"glasso" 1 "TP" 14 200 50 100
"glasso" 1 "FP" 38 200 50 100
"glasso" 1 "FN" 43 200 50 100
"glasso" 1 "TN" 4855 200 50 100
"glasso" 1 "Pre" 0.269230769230769 200 50 100
"glasso" 1 "TPR" 0.245614035087719 200 50 100
"glasso" 1 "MCC" 0.248893286569454 200 50 100
"glasso" 1 "FDR" 0.730769230769231 200 50 100
"glasso" 1 "FPR" 0.00776619660739832 200 50 100
"glasso" 1 "F1" 0.256880733944954 200 50 100
"glasso" 1 "JI" 0.147368421052632 200 50 100
"glasso" 1 "ED" 81 200 50 100
"glasso" 1 "TP" 16 200 50 100
"glasso" 1 "FP" 7 200 50 100
"glasso" 1 "FN" 38 200 50 100
"glasso" 1 "TN" 4889 200 50 100
"glasso" 1 "Pre" 0.695652173913043 200 50 100
"glasso" 1 "TPR" 0.296296296296296 200 50 100
"glasso" 1 "MCC" 0.450389134975415 200 50 100
"glasso" 1 "FDR" 0.304347826086957 200 50 100
"glasso" 1 "FPR" 0.0014297385620915 200 50 100
"glasso" 1 "F1" 0.415584415584416 200 50 100
"glasso" 1 "JI" 0.262295081967213 200 50 100
"glasso" 1 "ED" 45 200 50 100
"glasso" 1 "TP" 8 200 50 100
"glasso" 1 "FP" 9 200 50 100
"glasso" 1 "FN" 47 200 50 100
"glasso" 1 "TN" 4886 200 50 100
"glasso" 1 "Pre" 0.470588235294118 200 50 100
"glasso" 1 "TPR" 0.145454545454545 200 50 100
"glasso" 1 "MCC" 0.257324005664445 200 50 100
"glasso" 1 "FDR" 0.529411764705882 200 50 100
"glasso" 1 "FPR" 0.00183861082737487 200 50 100
"glasso" 1 "F1" 0.222222222222222 200 50 100
"glasso" 1 "JI" 0.125 200 50 100
"glasso" 1 "ED" 56 200 50 100
"glasso" 1 "TP" 21 200 50 100
"glasso" 1 "FP" 19 200 50 100
"glasso" 1 "FN" 31 200 50 100
"glasso" 1 "TN" 4879 200 50 100
"glasso" 1 "Pre" 0.525 200 50 100
"glasso" 1 "TPR" 0.403846153846154 200 50 100
"glasso" 1 "MCC" 0.455474955644243 200 50 100
"glasso" 1 "FDR" 0.475 200 50 100
"glasso" 1 "FPR" 0.00387913434054716 200 50 100
"glasso" 1 "F1" 0.456521739130435 200 50 100
"glasso" 1 "JI" 0.295774647887324 200 50 100
"glasso" 1 "ED" 50 200 50 100
"glasso" 1 "TP" 6 200 50 100
"glasso" 1 "FP" 10 200 50 100
"glasso" 1 "FN" 45 200 50 100
"glasso" 1 "TN" 4889 200 50 100
"glasso" 1 "Pre" 0.375 200 50 100
"glasso" 1 "TPR" 0.117647058823529 200 50 100
"glasso" 1 "MCC" 0.205664325055981 200 50 100
"glasso" 1 "FDR" 0.625 200 50 100
"glasso" 1 "FPR" 0.00204123290467442 200 50 100
"glasso" 1 "F1" 0.17910447761194 200 50 100
"glasso" 1 "JI" 0.0983606557377049 200 50 100
"glasso" 1 "ED" 55 200 50 100
"glasso" 1 "TP" 28 200 50 100
"glasso" 1 "FP" 27 200 50 100
"glasso" 1 "FN" 26 200 50 100
"glasso" 1 "TN" 4869 200 50 100
"glasso" 1 "Pre" 0.509090909090909 200 50 100
"glasso" 1 "TPR" 0.518518518518518 200 50 100
"glasso" 1 "MCC" 0.50837066776605 200 50 100
"glasso" 1 "FDR" 0.490909090909091 200 50 100
"glasso" 1 "FPR" 0.00551470588235294 200 50 100
"glasso" 1 "F1" 0.513761467889908 200 50 100
"glasso" 1 "JI" 0.345679012345679 200 50 100
"glasso" 1 "ED" 53 200 50 100
"glasso" 1 "TP" 11 200 50 100
"glasso" 1 "FP" 11 200 50 100
"glasso" 1 "FN" 39 200 50 100
