"Method" "Sim_round" "Metric" "Value" "N" "n" "p"
"glasso" 1 "TP" 1 200 10 100
"glasso" 1 "FP" 1 200 10 100
"glasso" 1 "FN" 140 200 10 100
"glasso" 1 "TN" 4858 200 10 100
"glasso" 1 "Pre" 0.5 200 10 100
"glasso" 1 "TPR" 0.00709219858156028 200 10 100
"glasso" 1 "MCC" 0.0570114132690106 200 10 100
"glasso" 1 "FDR" 0.5 200 10 100
"glasso" 1 "FPR" 0.000205803663305207 200 10 100
"glasso" 1 "F1" 0.013986013986014 200 10 100
"glasso" 1 "TP" 1 200 10 100
"glasso" 1 "FP" 1 200 10 100
"glasso" 1 "FN" 136 200 10 100
"glasso" 1 "TN" 4862 200 10 100
"glasso" 1 "Pre" 0.5 200 10 100
"glasso" 1 "TPR" 0.0072992700729927 200 10 100
"glasso" 1 "MCC" 0.0579119482061233 200 10 100
"glasso" 1 "FDR" 0.5 200 10 100
"glasso" 1 "FPR" 0.000205634382068682 200 10 100
"glasso" 1 "F1" 0.0143884892086331 200 10 100
"glasso" 1 "TP" 1 200 10 100
"glasso" 1 "FP" 1 200 10 100
"glasso" 1 "FN" 133 200 10 100
"glasso" 1 "TN" 4865 200 10 100
"glasso" 1 "Pre" 0.5 200 10 100
"glasso" 1 "TPR" 0.00746268656716418 200 10 100
"glasso" 1 "MCC" 0.0586128934107706 200 10 100
"glasso" 1 "FDR" 0.5 200 10 100
"glasso" 1 "FPR" 0.00020550760378134 200 10 100
"glasso" 1 "F1" 0.0147058823529412 200 10 100
"glasso" 1 "TP" 1 200 10 100
"glasso" 1 "FP" 1 200 10 100
"glasso" 1 "FN" 129 200 10 100
"glasso" 1 "TN" 4869 200 10 100
"glasso" 1 "Pre" 0.5 200 10 100
"glasso" 1 "TPR" 0.00769230769230769 200 10 100
"glasso" 1 "MCC" 0.0595839185352097 200 10 100
"glasso" 1 "FDR" 0.5 200 10 100
"glasso" 1 "FPR" 0.000205338809034908 200 10 100
"glasso" 1 "F1" 0.0151515151515152 200 10 100
"glasso" 1 "TP" 1 200 10 100
"glasso" 1 "FP" 1 200 10 100
"glasso" 1 "FN" 126 200 10 100
"glasso" 1 "TN" 4872 200 10 100
"glasso" 1 "Pre" 0.5 200 10 100
"glasso" 1 "TPR" 0.0078740157480315 200 10 100
"glasso" 1 "MCC" 0.0603412835431094 200 10 100
"glasso" 1 "FDR" 0.5 200 10 100
"glasso" 1 "FPR" 0.000205212394828648 200 10 100
"glasso" 1 "F1" 0.0155038759689922 200 10 100
"glasso" 1 "TP" 1 200 10 100
"glasso" 1 "FP" 1 200 10 100
"glasso" 1 "FN" 125 200 10 100
"glasso" 1 "TN" 4873 200 10 100
"glasso" 1 "Pre" 0.5 200 10 100
"glasso" 1 "TPR" 0.00793650793650794 200 10 100
"glasso" 1 "MCC" 0.0605995712620125 200 10 100
"glasso" 1 "FDR" 0.5 200 10 100
"glasso" 1 "FPR" 0.000205170291341814 200 10 100
"glasso" 1 "F1" 0.015625 200 10 100
"glasso" 1 "TP" 1 200 10 100
"glasso" 1 "FP" 1 200 10 100
"glasso" 1 "FN" 120 200 10 100
"glasso" 1 "TN" 4878 200 10 100
"glasso" 1 "Pre" 0.5 200 10 100
"glasso" 1 "TPR" 0.00826446280991736 200 10 100
"glasso" 1 "MCC" 0.0619374355275012 200 10 100
"glasso" 1 "FDR" 0.5 200 10 100
"glasso" 1 "FPR" 0.000204960032793605 200 10 100
"glasso" 1 "F1" 0.016260162601626 200 10 100
"glasso" 1 "TP" 1 200 10 100
"glasso" 1 "FP" 1 200 10 100
"glasso" 1 "FN" 118 200 10 100
"glasso" 1 "TN" 4880 200 10 100
"glasso" 1 "Pre" 0.5 200 10 100
"glasso" 1 "TPR" 0.00840336134453781 200 10 100
"glasso" 1 "MCC" 0.0624954475914178 200 10 100
"glasso" 1 "FDR" 0.5 200 10 100
"glasso" 1 "FPR" 0.000204876049989756 200 10 100
"glasso" 1 "F1" 0.0165289256198347 200 10 100
"glasso" 1 "TP" 1 200 10 100
"glasso" 1 "FP" 1 200 10 100
"glasso" 1 "FN" 116 200 10 100
"glasso" 1 "TN" 4882 200 10 100
"glasso" 1 "Pre" 0.5 200 10 100
"glasso" 1 "TPR" 0.00854700854700855 200 10 100
"glasso" 1 "MCC" 0.0630673555655418 200 10 100
"glasso" 1 "FDR" 0.5 200 10 100
"glasso" 1 "FPR" 0.000204792135981978 200 10 100
"glasso" 1 "F1" 0.0168067226890756 200 10 100
"glasso" 1 "TP" 1 200 10 100
"glasso" 1 "FP" 1 200 10 100
"glasso" 1 "FN" 112 200 10 100
"glasso" 1 "TN" 4886 200 10 100
"glasso" 1 "Pre" 0.5 200 10 100
"glasso" 1 "TPR" 0.00884955752212389 200 10 100
"glasso" 1 "MCC" 0.0642552917282022 200 10 100
"glasso" 1 "FDR" 0.5 200 10 100
"glasso" 1 "FPR" 0.000204624514016779 200 10 100
"glasso" 1 "F1" 0.0173913043478261 200 10 100
"glasso" 1 "TP" 1 200 10 100
"glasso" 1 "FP" 1 200 10 100
"glasso" 1 "FN" 107 200 10 100
"glasso" 1 "TN" 4891 200 10 100
"glasso" 1 "Pre" 0.5 200 10 100
"glasso" 1 "TPR" 0.00925925925925926 200 10 100
"glasso" 1 "MCC" 0.0658298620987861 200 10 100
"glasso" 1 "FDR" 0.5 200 10 100
"glasso" 1 "FPR" 0.000204415372035977 200 10 100
"glasso" 1 "F1" 0.0181818181818182 200 10 100
"glasso" 1 "TP" 1 200 10 100
"glasso" 1 "FP" 1 200 10 100
"glasso" 1 "FN" 105 200 10 100
"glasso" 1 "TN" 4893 200 10 100
"glasso" 1 "Pre" 0.5 200 10 100
"glasso" 1 "TPR" 0.00943396226415094 200 10 100
