"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 97 200 50 100 1
"tvglasso" 1 "FP" 93 200 50 100 1
"tvglasso" 1 "FN" 0 200 50 100 1
"tvglasso" 1 "TN" 4760 200 50 100 1
"tvglasso" 1 "Pre" 0.510526315789474 200 50 100 1
"tvglasso" 1 "TPR" 1 200 50 100 1
"tvglasso" 1 "MCC" 0.707631891386017 200 50 100 1
"tvglasso" 1 "FDR" 0.489473684210526 200 50 100 1
"tvglasso" 1 "FPR" 0.0191634040799505 200 50 100 1
"tvglasso" 1 "F1" 0.67595818815331 200 50 100 1
"tvglasso" 1 "JI" 0.510526315789474 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 98 200 50 100 1
"tvglasso" 1 "FP" 92 200 50 100 1
"tvglasso" 1 "FN" 1 200 50 100 1
"tvglasso" 1 "TN" 4759 200 50 100 1
"tvglasso" 1 "Pre" 0.515789473684211 200 50 100 1
"tvglasso" 1 "TPR" 0.98989898989899 200 50 100 1
"tvglasso" 1 "MCC" 0.707526303730748 200 50 100 1
"tvglasso" 1 "FDR" 0.484210526315789 200 50 100 1
"tvglasso" 1 "FPR" 0.0189651618223047 200 50 100 1
"tvglasso" 1 "F1" 0.678200692041522 200 50 100 1
"tvglasso" 1 "JI" 0.513089005235602 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 97 200 50 100 1
"tvglasso" 1 "FP" 93 200 50 100 1
"tvglasso" 1 "FN" 0 200 50 100 1
"tvglasso" 1 "TN" 4760 200 50 100 1
"tvglasso" 1 "Pre" 0.510526315789474 200 50 100 1
"tvglasso" 1 "TPR" 1 200 50 100 1
"tvglasso" 1 "MCC" 0.707631891386017 200 50 100 1
"tvglasso" 1 "FDR" 0.489473684210526 200 50 100 1
"tvglasso" 1 "FPR" 0.0191634040799505 200 50 100 1
"tvglasso" 1 "F1" 0.67595818815331 200 50 100 1
"tvglasso" 1 "JI" 0.510526315789474 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 98 200 50 100 1
"tvglasso" 1 "FP" 92 200 50 100 1
"tvglasso" 1 "FN" 1 200 50 100 1
"tvglasso" 1 "TN" 4759 200 50 100 1
"tvglasso" 1 "Pre" 0.515789473684211 200 50 100 1
"tvglasso" 1 "TPR" 0.98989898989899 200 50 100 1
"tvglasso" 1 "MCC" 0.707526303730748 200 50 100 1
"tvglasso" 1 "FDR" 0.484210526315789 200 50 100 1
"tvglasso" 1 "FPR" 0.0189651618223047 200 50 100 1
"tvglasso" 1 "F1" 0.678200692041522 200 50 100 1
"tvglasso" 1 "JI" 0.513089005235602 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 97 200 50 100 1
"tvglasso" 1 "FP" 93 200 50 100 1
"tvglasso" 1 "FN" 0 200 50 100 1
"tvglasso" 1 "TN" 4760 200 50 100 1
"tvglasso" 1 "Pre" 0.510526315789474 200 50 100 1
"tvglasso" 1 "TPR" 1 200 50 100 1
"tvglasso" 1 "MCC" 0.707631891386017 200 50 100 1
"tvglasso" 1 "FDR" 0.489473684210526 200 50 100 1
"tvglasso" 1 "FPR" 0.0191634040799505 200 50 100 1
"tvglasso" 1 "F1" 0.67595818815331 200 50 100 1
"tvglasso" 1 "JI" 0.510526315789474 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 98 200 50 100 1
"tvglasso" 1 "FP" 92 200 50 100 1
"tvglasso" 1 "FN" 1 200 50 100 1
"tvglasso" 1 "TN" 4759 200 50 100 1
"tvglasso" 1 "Pre" 0.515789473684211 200 50 100 1
"tvglasso" 1 "TPR" 0.98989898989899 200 50 100 1
"tvglasso" 1 "MCC" 0.707526303730748 200 50 100 1
"tvglasso" 1 "FDR" 0.484210526315789 200 50 100 1
"tvglasso" 1 "FPR" 0.0189651618223047 200 50 100 1
"tvglasso" 1 "F1" 0.678200692041522 200 50 100 1
"tvglasso" 1 "JI" 0.513089005235602 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 97 200 50 100 1
"tvglasso" 1 "FP" 93 200 50 100 1
"tvglasso" 1 "FN" 0 200 50 100 1
"tvglasso" 1 "TN" 4760 200 50 100 1
"tvglasso" 1 "Pre" 0.510526315789474 200 50 100 1
"tvglasso" 1 "TPR" 1 200 50 100 1
"tvglasso" 1 "MCC" 0.707631891386017 200 50 100 1
"tvglasso" 1 "FDR" 0.489473684210526 200 50 100 1
"tvglasso" 1 "FPR" 0.0191634040799505 200 50 100 1
"tvglasso" 1 "F1" 0.67595818815331 200 50 100 1
"tvglasso" 1 "JI" 0.510526315789474 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 98 200 50 100 1
"tvglasso" 1 "FP" 92 200 50 100 1
"tvglasso" 1 "FN" 1 200 50 100 1
"tvglasso" 1 "TN" 4759 200 50 100 1
"tvglasso" 1 "Pre" 0.515789473684211 200 50 100 1
"tvglasso" 1 "TPR" 0.98989898989899 200 50 100 1
"tvglasso" 1 "MCC" 0.707526303730748 200 50 100 1
"tvglasso" 1 "FDR" 0.484210526315789 200 50 100 1
"tvglasso" 1 "FPR" 0.0189651618223047 200 50 100 1
"tvglasso" 1 "F1" 0.678200692041522 200 50 100 1
"tvglasso" 1 "JI" 0.513089005235602 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 97 200 50 100 1
"tvglasso" 1 "FP" 93 200 50 100 1
"tvglasso" 1 "FN" 0 200 50 100 1
"tvglasso" 1 "TN" 4760 200 50 100 1
"tvglasso" 1 "Pre" 0.510526315789474 200 50 100 1
"tvglasso" 1 "TPR" 1 200 50 100 1
"tvglasso" 1 "MCC" 0.707631891386017 200 50 100 1
"tvglasso" 1 "FDR" 0.489473684210526 200 50 100 1
"tvglasso" 1 "FPR" 0.0191634040799505 200 50 100 1
"tvglasso" 1 "F1" 0.67595818815331 200 50 100 1
"tvglasso" 1 "JI" 0.510526315789474 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 98 200 50 100 1
"tvglasso" 1 "FP" 92 200 50 100 1
"tvglasso" 1 "FN" 1 200 50 100 1
"tvglasso" 1 "TN" 4759 200 50 100 1
"tvglasso" 1 "Pre" 0.515789473684211 200 50 100 1
"tvglasso" 1 "TPR" 0.98989898989899 200 50 100 1
"tvglasso" 1 "MCC" 0.707526303730748 200 50 100 1
"tvglasso" 1 "FDR" 0.484210526315789 200 50 100 1
"tvglasso" 1 "FPR" 0.0189651618223047 200 50 100 1
"tvglasso" 1 "F1" 0.678200692041522 200 50 100 1
"tvglasso" 1 "JI" 0.513089005235602 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 97 200 50 100 1
"tvglasso" 1 "FP" 93 200 50 100 1
"tvglasso" 1 "FN" 0 200 50 100 1
"tvglasso" 1 "TN" 4760 200 50 100 1
"tvglasso" 1 "Pre" 0.510526315789474 200 50 100 1
"tvglasso" 1 "TPR" 1 200 50 100 1
"tvglasso" 1 "MCC" 0.707631891386017 200 50 100 1
"tvglasso" 1 "FDR" 0.489473684210526 200 50 100 1
"tvglasso" 1 "FPR" 0.0191634040799505 200 50 100 1
"tvglasso" 1 "F1" 0.67595818815331 200 50 100 1
"tvglasso" 1 "JI" 0.510526315789474 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 98 200 50 100 1
"tvglasso" 1 "FP" 92 200 50 100 1
"tvglasso" 1 "FN" 1 200 50 100 1
"tvglasso" 1 "TN" 4759 200 50 100 1
"tvglasso" 1 "Pre" 0.515789473684211 200 50 100 1
"tvglasso" 1 "TPR" 0.98989898989899 200 50 100 1
"tvglasso" 1 "MCC" 0.707526303730748 200 50 100 1
"tvglasso" 1 "FDR" 0.484210526315789 200 50 100 1
"tvglasso" 1 "FPR" 0.0189651618223047 200 50 100 1
"tvglasso" 1 "F1" 0.678200692041522 200 50 100 1
"tvglasso" 1 "JI" 0.513089005235602 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 97 200 50 100 1
"tvglasso" 1 "FP" 93 200 50 100 1
"tvglasso" 1 "FN" 0 200 50 100 1
"tvglasso" 1 "TN" 4760 200 50 100 1
"tvglasso" 1 "Pre" 0.510526315789474 200 50 100 1
"tvglasso" 1 "TPR" 1 200 50 100 1
"tvglasso" 1 "MCC" 0.707631891386017 200 50 100 1
"tvglasso" 1 "FDR" 0.489473684210526 200 50 100 1
"tvglasso" 1 "FPR" 0.0191634040799505 200 50 100 1
"tvglasso" 1 "F1" 0.67595818815331 200 50 100 1
"tvglasso" 1 "JI" 0.510526315789474 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 98 200 50 100 1
"tvglasso" 1 "FP" 92 200 50 100 1
"tvglasso" 1 "FN" 1 200 50 100 1
"tvglasso" 1 "TN" 4759 200 50 100 1
"tvglasso" 1 "Pre" 0.515789473684211 200 50 100 1
"tvglasso" 1 "TPR" 0.98989898989899 200 50 100 1
"tvglasso" 1 "MCC" 0.707526303730748 200 50 100 1
"tvglasso" 1 "FDR" 0.484210526315789 200 50 100 1
"tvglasso" 1 "FPR" 0.0189651618223047 200 50 100 1
"tvglasso" 1 "F1" 0.678200692041522 200 50 100 1
"tvglasso" 1 "JI" 0.513089005235602 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 97 200 50 100 1
"tvglasso" 1 "FP" 93 200 50 100 1
"tvglasso" 1 "FN" 0 200 50 100 1
"tvglasso" 1 "TN" 4760 200 50 100 1
"tvglasso" 1 "Pre" 0.510526315789474 200 50 100 1
"tvglasso" 1 "TPR" 1 200 50 100 1
"tvglasso" 1 "MCC" 0.707631891386017 200 50 100 1
"tvglasso" 1 "FDR" 0.489473684210526 200 50 100 1
"tvglasso" 1 "FPR" 0.0191634040799505 200 50 100 1
"tvglasso" 1 "F1" 0.67595818815331 200 50 100 1
"tvglasso" 1 "JI" 0.510526315789474 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 98 200 50 100 1
"tvglasso" 1 "FP" 92 200 50 100 1
"tvglasso" 1 "FN" 1 200 50 100 1
"tvglasso" 1 "TN" 4759 200 50 100 1
"tvglasso" 1 "Pre" 0.515789473684211 200 50 100 1
"tvglasso" 1 "TPR" 0.98989898989899 200 50 100 1
"tvglasso" 1 "MCC" 0.707526303730748 200 50 100 1
"tvglasso" 1 "FDR" 0.484210526315789 200 50 100 1
"tvglasso" 1 "FPR" 0.0189651618223047 200 50 100 1
"tvglasso" 1 "F1" 0.678200692041522 200 50 100 1
"tvglasso" 1 "JI" 0.513089005235602 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 97 200 50 100 1
"tvglasso" 1 "FP" 94 200 50 100 1
"tvglasso" 1 "FN" 0 200 50 100 1
"tvglasso" 1 "TN" 4759 200 50 100 1
"tvglasso" 1 "Pre" 0.507853403141361 200 50 100 1
"tvglasso" 1 "TPR" 1 200 50 100 1
"tvglasso" 1 "MCC" 0.705702880716804 200 50 100 1
"tvglasso" 1 "FDR" 0.492146596858639 200 50 100 1
"tvglasso" 1 "FPR" 0.0193694621883371 200 50 100 1
"tvglasso" 1 "F1" 0.673611111111111 200 50 100 1
"tvglasso" 1 "JI" 0.507853403141361 200 50 100 1
"tvglasso" 1 "ED" 94 200 50 100 1
"tvglasso" 1 "TP" 98 200 50 100 1
"tvglasso" 1 "FP" 93 200 50 100 1
"tvglasso" 1 "FN" 1 200 50 100 1
"tvglasso" 1 "TN" 4758 200 50 100 1
"tvglasso" 1 "Pre" 0.513089005235602 200 50 100 1
"tvglasso" 1 "TPR" 0.98989898989899 200 50 100 1
"tvglasso" 1 "MCC" 0.705596006946053 200 50 100 1
"tvglasso" 1 "FDR" 0.486910994764398 200 50 100 1
"tvglasso" 1 "FPR" 0.0191713048855906 200 50 100 1
"tvglasso" 1 "F1" 0.675862068965517 200 50 100 1
"tvglasso" 1 "JI" 0.510416666666667 200 50 100 1
"tvglasso" 1 "ED" 94 200 50 100 1
"tvglasso" 1 "TP" 97 200 50 100 1
"tvglasso" 1 "FP" 94 200 50 100 1
"tvglasso" 1 "FN" 0 200 50 100 1
"tvglasso" 1 "TN" 4759 200 50 100 1
"tvglasso" 1 "Pre" 0.507853403141361 200 50 100 1
"tvglasso" 1 "TPR" 1 200 50 100 1
"tvglasso" 1 "MCC" 0.705702880716804 200 50 100 1
"tvglasso" 1 "FDR" 0.492146596858639 200 50 100 1
"tvglasso" 1 "FPR" 0.0193694621883371 200 50 100 1
"tvglasso" 1 "F1" 0.673611111111111 200 50 100 1
"tvglasso" 1 "JI" 0.507853403141361 200 50 100 1
"tvglasso" 1 "ED" 94 200 50 100 1
"tvglasso" 1 "TP" 98 200 50 100 1
"tvglasso" 1 "FP" 93 200 50 100 1
"tvglasso" 1 "FN" 1 200 50 100 1
"tvglasso" 1 "TN" 4758 200 50 100 1
"tvglasso" 1 "Pre" 0.513089005235602 200 50 100 1
"tvglasso" 1 "TPR" 0.98989898989899 200 50 100 1
"tvglasso" 1 "MCC" 0.705596006946053 200 50 100 1
"tvglasso" 1 "FDR" 0.486910994764398 200 50 100 1
"tvglasso" 1 "FPR" 0.0191713048855906 200 50 100 1
"tvglasso" 1 "F1" 0.675862068965517 200 50 100 1
"tvglasso" 1 "JI" 0.510416666666667 200 50 100 1
"tvglasso" 1 "ED" 94 200 50 100 1
"tvglasso" 1 "TP" 97 200 50 100 1
"tvglasso" 1 "FP" 94 200 50 100 1
"tvglasso" 1 "FN" 0 200 50 100 1
"tvglasso" 1 "TN" 4759 200 50 100 1
"tvglasso" 1 "Pre" 0.507853403141361 200 50 100 1
"tvglasso" 1 "TPR" 1 200 50 100 1
"tvglasso" 1 "MCC" 0.705702880716804 200 50 100 1
"tvglasso" 1 "FDR" 0.492146596858639 200 50 100 1
"tvglasso" 1 "FPR" 0.0193694621883371 200 50 100 1
"tvglasso" 1 "F1" 0.673611111111111 200 50 100 1
"tvglasso" 1 "JI" 0.507853403141361 200 50 100 1
"tvglasso" 1 "ED" 94 200 50 100 1
"tvglasso" 1 "TP" 98 200 50 100 1
"tvglasso" 1 "FP" 93 200 50 100 1
"tvglasso" 1 "FN" 1 200 50 100 1
"tvglasso" 1 "TN" 4758 200 50 100 1
"tvglasso" 1 "Pre" 0.513089005235602 200 50 100 1
"tvglasso" 1 "TPR" 0.98989898989899 200 50 100 1
"tvglasso" 1 "MCC" 0.705596006946053 200 50 100 1
"tvglasso" 1 "FDR" 0.486910994764398 200 50 100 1
"tvglasso" 1 "FPR" 0.0191713048855906 200 50 100 1
"tvglasso" 1 "F1" 0.675862068965517 200 50 100 1
"tvglasso" 1 "JI" 0.510416666666667 200 50 100 1
"tvglasso" 1 "ED" 94 200 50 100 1
"tvglasso" 1 "TP" 97 200 50 100 1
"tvglasso" 1 "FP" 94 200 50 100 1
"tvglasso" 1 "FN" 0 200 50 100 1
"tvglasso" 1 "TN" 4759 200 50 100 1
"tvglasso" 1 "Pre" 0.507853403141361 200 50 100 1
"tvglasso" 1 "TPR" 1 200 50 100 1
"tvglasso" 1 "MCC" 0.705702880716804 200 50 100 1
"tvglasso" 1 "FDR" 0.492146596858639 200 50 100 1
"tvglasso" 1 "FPR" 0.0193694621883371 200 50 100 1
"tvglasso" 1 "F1" 0.673611111111111 200 50 100 1
"tvglasso" 1 "JI" 0.507853403141361 200 50 100 1
"tvglasso" 1 "ED" 94 200 50 100 1
"tvglasso" 1 "TP" 98 200 50 100 1
"tvglasso" 1 "FP" 92 200 50 100 1
"tvglasso" 1 "FN" 1 200 50 100 1
"tvglasso" 1 "TN" 4759 200 50 100 1
"tvglasso" 1 "Pre" 0.515789473684211 200 50 100 1
"tvglasso" 1 "TPR" 0.98989898989899 200 50 100 1
"tvglasso" 1 "MCC" 0.707526303730748 200 50 100 1
"tvglasso" 1 "FDR" 0.484210526315789 200 50 100 1
"tvglasso" 1 "FPR" 0.0189651618223047 200 50 100 1
"tvglasso" 1 "F1" 0.678200692041522 200 50 100 1
"tvglasso" 1 "JI" 0.513089005235602 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 97 200 50 100 1
"tvglasso" 1 "FP" 93 200 50 100 1
"tvglasso" 1 "FN" 0 200 50 100 1
"tvglasso" 1 "TN" 4760 200 50 100 1
"tvglasso" 1 "Pre" 0.510526315789474 200 50 100 1
"tvglasso" 1 "TPR" 1 200 50 100 1
"tvglasso" 1 "MCC" 0.707631891386017 200 50 100 1
"tvglasso" 1 "FDR" 0.489473684210526 200 50 100 1
"tvglasso" 1 "FPR" 0.0191634040799505 200 50 100 1
"tvglasso" 1 "F1" 0.67595818815331 200 50 100 1
"tvglasso" 1 "JI" 0.510526315789474 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 98 200 50 100 1
"tvglasso" 1 "FP" 92 200 50 100 1
"tvglasso" 1 "FN" 1 200 50 100 1
"tvglasso" 1 "TN" 4759 200 50 100 1
"tvglasso" 1 "Pre" 0.515789473684211 200 50 100 1
"tvglasso" 1 "TPR" 0.98989898989899 200 50 100 1
"tvglasso" 1 "MCC" 0.707526303730748 200 50 100 1
"tvglasso" 1 "FDR" 0.484210526315789 200 50 100 1
"tvglasso" 1 "FPR" 0.0189651618223047 200 50 100 1
"tvglasso" 1 "F1" 0.678200692041522 200 50 100 1
"tvglasso" 1 "JI" 0.513089005235602 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 97 200 50 100 1
"tvglasso" 1 "FP" 93 200 50 100 1
"tvglasso" 1 "FN" 0 200 50 100 1
"tvglasso" 1 "TN" 4760 200 50 100 1
"tvglasso" 1 "Pre" 0.510526315789474 200 50 100 1
"tvglasso" 1 "TPR" 1 200 50 100 1
"tvglasso" 1 "MCC" 0.707631891386017 200 50 100 1
"tvglasso" 1 "FDR" 0.489473684210526 200 50 100 1
"tvglasso" 1 "FPR" 0.0191634040799505 200 50 100 1
"tvglasso" 1 "F1" 0.67595818815331 200 50 100 1
"tvglasso" 1 "JI" 0.510526315789474 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 98 200 50 100 1
"tvglasso" 1 "FP" 92 200 50 100 1
"tvglasso" 1 "FN" 1 200 50 100 1
"tvglasso" 1 "TN" 4759 200 50 100 1
"tvglasso" 1 "Pre" 0.515789473684211 200 50 100 1
"tvglasso" 1 "TPR" 0.98989898989899 200 50 100 1
"tvglasso" 1 "MCC" 0.707526303730748 200 50 100 1
"tvglasso" 1 "FDR" 0.484210526315789 200 50 100 1
"tvglasso" 1 "FPR" 0.0189651618223047 200 50 100 1
"tvglasso" 1 "F1" 0.678200692041522 200 50 100 1
"tvglasso" 1 "JI" 0.513089005235602 200 50 100 1
"tvglasso" 1 "ED" 93 200 50 100 1
"tvglasso" 1 "TP" 97 200 50 100 1
"tvglasso" 1 "FP" 93 200 50 100 1
