"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 120 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4733 200 10 100 0.5
"tvglasso" 1 "Pre" 0.447004608294931 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.660266262512247 200 10 100 0.5
"tvglasso" 1 "FDR" 0.552995391705069 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0247269730063878 200 10 100 0.5
"tvglasso" 1 "F1" 0.617834394904459 200 10 100 0.5
"tvglasso" 1 "JI" 0.447004608294931 200 10 100 0.5
"tvglasso" 1 "ED" 120 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 119 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4732 200 10 100 0.5
"tvglasso" 1 "Pre" 0.449074074074074 200 10 100 0.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 0.5
"tvglasso" 1 "MCC" 0.654661780117909 200 10 100 0.5
"tvglasso" 1 "FDR" 0.550925925925926 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0245310245310245 200 10 100 0.5
"tvglasso" 1 "F1" 0.615873015873016 200 10 100 0.5
"tvglasso" 1 "JI" 0.444954128440367 200 10 100 0.5
"tvglasso" 1 "ED" 121 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 120 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4733 200 10 100 0.5
"tvglasso" 1 "Pre" 0.447004608294931 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.660266262512247 200 10 100 0.5
"tvglasso" 1 "FDR" 0.552995391705069 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0247269730063878 200 10 100 0.5
"tvglasso" 1 "F1" 0.617834394904459 200 10 100 0.5
"tvglasso" 1 "JI" 0.447004608294931 200 10 100 0.5
"tvglasso" 1 "ED" 120 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 119 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4732 200 10 100 0.5
"tvglasso" 1 "Pre" 0.449074074074074 200 10 100 0.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 0.5
"tvglasso" 1 "MCC" 0.654661780117909 200 10 100 0.5
"tvglasso" 1 "FDR" 0.550925925925926 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0245310245310245 200 10 100 0.5
"tvglasso" 1 "F1" 0.615873015873016 200 10 100 0.5
"tvglasso" 1 "JI" 0.444954128440367 200 10 100 0.5
"tvglasso" 1 "ED" 121 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 119 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4734 200 10 100 0.5
"tvglasso" 1 "Pre" 0.449074074074074 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.661862800677606 200 10 100 0.5
"tvglasso" 1 "FDR" 0.550925925925926 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0245209148980012 200 10 100 0.5
"tvglasso" 1 "F1" 0.619808306709265 200 10 100 0.5
"tvglasso" 1 "JI" 0.449074074074074 200 10 100 0.5
"tvglasso" 1 "ED" 119 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 118 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4733 200 10 100 0.5
"tvglasso" 1 "Pre" 0.451162790697674 200 10 100 0.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 0.5
"tvglasso" 1 "MCC" 0.656254775645112 200 10 100 0.5
"tvglasso" 1 "FDR" 0.548837209302326 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0243248814677386 200 10 100 0.5
"tvglasso" 1 "F1" 0.617834394904459 200 10 100 0.5
"tvglasso" 1 "JI" 0.447004608294931 200 10 100 0.5
"tvglasso" 1 "ED" 120 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 118 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4735 200 10 100 0.5
"tvglasso" 1 "Pre" 0.451162790697674 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.663470294778189 200 10 100 0.5
"tvglasso" 1 "FDR" 0.548837209302326 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0243148567896147 200 10 100 0.5
"tvglasso" 1 "F1" 0.621794871794872 200 10 100 0.5
"tvglasso" 1 "JI" 0.451162790697674 200 10 100 0.5
"tvglasso" 1 "ED" 118 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 116 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4735 200 10 100 0.5
"tvglasso" 1 "Pre" 0.455399061032864 200 10 100 0.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 0.5
"tvglasso" 1 "MCC" 0.659473823542837 200 10 100 0.5
"tvglasso" 1 "FDR" 0.544600938967136 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0239125953411668 200 10 100 0.5
"tvglasso" 1 "F1" 0.621794871794872 200 10 100 0.5
"tvglasso" 1 "JI" 0.451162790697674 200 10 100 0.5
"tvglasso" 1 "ED" 118 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 117 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4736 200 10 100 0.5
"tvglasso" 1 "Pre" 0.453271028037383 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.665088872312864 200 10 100 0.5
"tvglasso" 1 "FDR" 0.546728971962617 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0241087986812281 200 10 100 0.5
"tvglasso" 1 "F1" 0.62379421221865 200 10 100 0.5
"tvglasso" 1 "JI" 0.453271028037383 200 10 100 0.5
"tvglasso" 1 "ED" 117 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 117 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4734 200 10 100 0.5
"tvglasso" 1 "Pre" 0.453271028037383 200 10 100 0.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 0.5
"tvglasso" 1 "MCC" 0.657858747346045 200 10 100 0.5
"tvglasso" 1 "FDR" 0.546728971962617 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0241187384044527 200 10 100 0.5
"tvglasso" 1 "F1" 0.619808306709265 200 10 100 0.5
"tvglasso" 1 "JI" 0.449074074074074 200 10 100 0.5
"tvglasso" 1 "ED" 119 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 118 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4735 200 10 100 0.5
"tvglasso" 1 "Pre" 0.451162790697674 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.663470294778189 200 10 100 0.5
"tvglasso" 1 "FDR" 0.548837209302326 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0243148567896147 200 10 100 0.5
"tvglasso" 1 "F1" 0.621794871794872 200 10 100 0.5
"tvglasso" 1 "JI" 0.451162790697674 200 10 100 0.5
"tvglasso" 1 "ED" 118 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 118 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4733 200 10 100 0.5
"tvglasso" 1 "Pre" 0.451162790697674 200 10 100 0.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 0.5
"tvglasso" 1 "MCC" 0.656254775645112 200 10 100 0.5
"tvglasso" 1 "FDR" 0.548837209302326 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0243248814677386 200 10 100 0.5
"tvglasso" 1 "F1" 0.617834394904459 200 10 100 0.5
"tvglasso" 1 "JI" 0.447004608294931 200 10 100 0.5
"tvglasso" 1 "ED" 120 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 116 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4737 200 10 100 0.5
"tvglasso" 1 "Pre" 0.455399061032864 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.666718662870539 200 10 100 0.5
"tvglasso" 1 "FDR" 0.544600938967136 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0239027405728415 200 10 100 0.5
"tvglasso" 1 "F1" 0.625806451612903 200 10 100 0.5
"tvglasso" 1 "JI" 0.455399061032864 200 10 100 0.5
"tvglasso" 1 "ED" 116 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 115 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4736 200 10 100 0.5
"tvglasso" 1 "Pre" 0.457547169811321 200 10 100 0.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 0.5
"tvglasso" 1 "MCC" 0.661100134670974 200 10 100 0.5
"tvglasso" 1 "FDR" 0.542452830188679 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0237064522778808 200 10 100 0.5
"tvglasso" 1 "F1" 0.62379421221865 200 10 100 0.5
"tvglasso" 1 "JI" 0.453271028037383 200 10 100 0.5
"tvglasso" 1 "ED" 117 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 129 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4724 200 10 100 0.5
"tvglasso" 1 "Pre" 0.429203539823009 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.64637037962286 200 10 100 0.5
"tvglasso" 1 "FDR" 0.570796460176991 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0265814959818669 200 10 100 0.5
"tvglasso" 1 "F1" 0.60061919504644 200 10 100 0.5
"tvglasso" 1 "JI" 0.429203539823009 200 10 100 0.5
"tvglasso" 1 "ED" 129 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 129 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4722 200 10 100 0.5
"tvglasso" 1 "Pre" 0.429203539823009 200 10 100 0.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 0.5
"tvglasso" 1 "MCC" 0.639308710017801 200 10 100 0.5
"tvglasso" 1 "FDR" 0.570796460176991 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0265924551638837 200 10 100 0.5
"tvglasso" 1 "F1" 0.596923076923077 200 10 100 0.5
"tvglasso" 1 "JI" 0.425438596491228 200 10 100 0.5
"tvglasso" 1 "ED" 131 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 129 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4724 200 10 100 0.5
"tvglasso" 1 "Pre" 0.429203539823009 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.64637037962286 200 10 100 0.5
"tvglasso" 1 "FDR" 0.570796460176991 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0265814959818669 200 10 100 0.5
"tvglasso" 1 "F1" 0.60061919504644 200 10 100 0.5
"tvglasso" 1 "JI" 0.429203539823009 200 10 100 0.5
"tvglasso" 1 "ED" 129 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 129 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4722 200 10 100 0.5
"tvglasso" 1 "Pre" 0.429203539823009 200 10 100 0.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 0.5
"tvglasso" 1 "MCC" 0.639308710017801 200 10 100 0.5
"tvglasso" 1 "FDR" 0.570796460176991 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0265924551638837 200 10 100 0.5
"tvglasso" 1 "F1" 0.596923076923077 200 10 100 0.5
"tvglasso" 1 "JI" 0.425438596491228 200 10 100 0.5
"tvglasso" 1 "ED" 131 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 130 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4723 200 10 100 0.5
"tvglasso" 1 "Pre" 0.427312775330396 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.64487681866212 200 10 100 0.5
"tvglasso" 1 "FDR" 0.572687224669604 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0267875540902535 200 10 100 0.5
"tvglasso" 1 "F1" 0.598765432098765 200 10 100 0.5
"tvglasso" 1 "JI" 0.427312775330396 200 10 100 0.5
"tvglasso" 1 "ED" 130 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 127 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4724 200 10 100 0.5
"tvglasso" 1 "Pre" 0.433035714285714 200 10 100 0.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 0.5
"tvglasso" 1 "MCC" 0.64229822317811 200 10 100 0.5
"tvglasso" 1 "FDR" 0.566964285714286 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0261801690373119 200 10 100 0.5
"tvglasso" 1 "F1" 0.60061919504644 200 10 100 0.5
"tvglasso" 1 "JI" 0.429203539823009 200 10 100 0.5
"tvglasso" 1 "ED" 129 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 126 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4727 200 10 100 0.5
"tvglasso" 1 "Pre" 0.434977578475336 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.650910220915239 200 10 100 0.5
"tvglasso" 1 "FDR" 0.565022421524664 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0259633216567072 200 10 100 0.5
"tvglasso" 1 "F1" 0.60625 200 10 100 0.5
"tvglasso" 1 "JI" 0.434977578475336 200 10 100 0.5
"tvglasso" 1 "ED" 126 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 126 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4725 200 10 100 0.5
"tvglasso" 1 "Pre" 0.434977578475336 200 10 100 0.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 0.5
"tvglasso" 1 "MCC" 0.643807789281882 200 10 100 0.5
"tvglasso" 1 "FDR" 0.565022421524664 200 10 100 0.5
"tvglasso" 1 "FPR" 0.025974025974026 200 10 100 0.5
"tvglasso" 1 "F1" 0.602484472049689 200 10 100 0.5
"tvglasso" 1 "JI" 0.431111111111111 200 10 100 0.5
"tvglasso" 1 "ED" 128 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 126 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4727 200 10 100 0.5
"tvglasso" 1 "Pre" 0.434977578475336 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.650910220915239 200 10 100 0.5
"tvglasso" 1 "FDR" 0.565022421524664 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0259633216567072 200 10 100 0.5
"tvglasso" 1 "F1" 0.60625 200 10 100 0.5
"tvglasso" 1 "JI" 0.434977578475336 200 10 100 0.5
"tvglasso" 1 "ED" 126 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 125 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4726 200 10 100 0.5
"tvglasso" 1 "Pre" 0.436936936936937 200 10 100 0.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 0.5
"tvglasso" 1 "MCC" 0.645327376026097 200 10 100 0.5
"tvglasso" 1 "FDR" 0.563063063063063 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0257678829107401 200 10 100 0.5
"tvglasso" 1 "F1" 0.604361370716511 200 10 100 0.5
"tvglasso" 1 "JI" 0.433035714285714 200 10 100 0.5
"tvglasso" 1 "ED" 127 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 125 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4728 200 10 100 0.5
"tvglasso" 1 "Pre" 0.436936936936937 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.652443589207723 200 10 100 0.5
"tvglasso" 1 "FDR" 0.563063063063063 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0257572635483206 200 10 100 0.5
"tvglasso" 1 "F1" 0.608150470219436 200 10 100 0.5
"tvglasso" 1 "JI" 0.436936936936937 200 10 100 0.5
"tvglasso" 1 "ED" 125 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 124 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4727 200 10 100 0.5
"tvglasso" 1 "Pre" 0.438914027149321 200 10 100 0.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 0.5
"tvglasso" 1 "MCC" 0.646857096315498 200 10 100 0.5
"tvglasso" 1 "FDR" 0.561085972850679 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0255617398474541 200 10 100 0.5
"tvglasso" 1 "F1" 0.60625 200 10 100 0.5
"tvglasso" 1 "JI" 0.434977578475336 200 10 100 0.5
"tvglasso" 1 "ED" 126 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 124 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4729 200 10 100 0.5
"tvglasso" 1 "Pre" 0.438914027149321 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.65398718999011 200 10 100 0.5
"tvglasso" 1 "FDR" 0.561085972850679 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0255512054399341 200 10 100 0.5
"tvglasso" 1 "F1" 0.610062893081761 200 10 100 0.5
"tvglasso" 1 "JI" 0.438914027149321 200 10 100 0.5
"tvglasso" 1 "ED" 124 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 124 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4727 200 10 100 0.5
"tvglasso" 1 "Pre" 0.438914027149321 200 10 100 0.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 0.5
"tvglasso" 1 "MCC" 0.646857096315498 200 10 100 0.5
"tvglasso" 1 "FDR" 0.561085972850679 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0255617398474541 200 10 100 0.5
"tvglasso" 1 "F1" 0.60625 200 10 100 0.5
"tvglasso" 1 "JI" 0.434977578475336 200 10 100 0.5
"tvglasso" 1 "ED" 126 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 124 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4729 200 10 100 0.5
"tvglasso" 1 "Pre" 0.438914027149321 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.65398718999011 200 10 100 0.5
"tvglasso" 1 "FDR" 0.561085972850679 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0255512054399341 200 10 100 0.5
"tvglasso" 1 "F1" 0.610062893081761 200 10 100 0.5
"tvglasso" 1 "JI" 0.438914027149321 200 10 100 0.5
"tvglasso" 1 "ED" 124 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 123 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4728 200 10 100 0.5
"tvglasso" 1 "Pre" 0.440909090909091 200 10 100 0.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 0.5
"tvglasso" 1 "MCC" 0.648397064846649 200 10 100 0.5
"tvglasso" 1 "FDR" 0.559090909090909 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0253555967841682 200 10 100 0.5
"tvglasso" 1 "F1" 0.608150470219436 200 10 100 0.5
"tvglasso" 1 "JI" 0.436936936936937 200 10 100 0.5
"tvglasso" 1 "ED" 125 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 122 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4731 200 10 100 0.5
"tvglasso" 1 "Pre" 0.442922374429224 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.657105554184039 200 10 100 0.5
"tvglasso" 1 "FDR" 0.557077625570776 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0251390892231609 200 10 100 0.5
"tvglasso" 1 "F1" 0.613924050632911 200 10 100 0.5
"tvglasso" 1 "JI" 0.442922374429224 200 10 100 0.5
"tvglasso" 1 "ED" 122 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 95 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4756 200 10 100 0.5
"tvglasso" 1 "Pre" 0.505208333333333 200 10 100 0.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 0.5
"tvglasso" 1 "MCC" 0.696207361343334 200 10 100 0.5
"tvglasso" 1 "FDR" 0.494791666666667 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0195835910121624 200 10 100 0.5
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 0.5
"tvglasso" 1 "JI" 0.5 200 10 100 0.5
"tvglasso" 1 "ED" 97 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 95 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4758 200 10 100 0.5
"tvglasso" 1 "Pre" 0.505208333333333 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.703788759039311 200 10 100 0.5
"tvglasso" 1 "FDR" 0.494791666666667 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0195755202967237 200 10 100 0.5
"tvglasso" 1 "F1" 0.671280276816609 200 10 100 0.5
"tvglasso" 1 "JI" 0.505208333333333 200 10 100 0.5
"tvglasso" 1 "ED" 95 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 95 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4756 200 10 100 0.5
"tvglasso" 1 "Pre" 0.505208333333333 200 10 100 0.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 0.5
"tvglasso" 1 "MCC" 0.696207361343334 200 10 100 0.5
"tvglasso" 1 "FDR" 0.494791666666667 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0195835910121624 200 10 100 0.5
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 0.5
"tvglasso" 1 "JI" 0.5 200 10 100 0.5
"tvglasso" 1 "ED" 97 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 94 200 10 100 0.5
"tvglasso" 1 "FN" 0 200 10 100 0.5
"tvglasso" 1 "TN" 4759 200 10 100 0.5
"tvglasso" 1 "Pre" 0.507853403141361 200 10 100 0.5
"tvglasso" 1 "TPR" 1 200 10 100 0.5
"tvglasso" 1 "MCC" 0.705702880716804 200 10 100 0.5
"tvglasso" 1 "FDR" 0.492146596858639 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0193694621883371 200 10 100 0.5
"tvglasso" 1 "F1" 0.673611111111111 200 10 100 0.5
"tvglasso" 1 "JI" 0.507853403141361 200 10 100 0.5
"tvglasso" 1 "ED" 94 200 10 100 0.5
"tvglasso" 1 "TP" 97 200 10 100 0.5
"tvglasso" 1 "FP" 106 200 10 100 0.5
