"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 72 200 10 100 0.01
"tvglasso" 1 "FP" 1566 200 10 100 0.01
"tvglasso" 1 "FN" 25 200 10 100 0.01
"tvglasso" 1 "TN" 3287 200 10 100 0.01
"tvglasso" 1 "Pre" 0.043956043956044 200 10 100 0.01
"tvglasso" 1 "TPR" 0.742268041237113 200 10 100 0.01
"tvglasso" 1 "MCC" 0.123596097630416 200 10 100 0.01
"tvglasso" 1 "FDR" 0.956043956043956 200 10 100 0.01
"tvglasso" 1 "FPR" 0.322686997733361 200 10 100 0.01
"tvglasso" 1 "F1" 0.0829971181556196 200 10 100 0.01
"tvglasso" 1 "JI" 0.0432952495490078 200 10 100 0.01
"tvglasso" 1 "ED" 1591 200 10 100 0.01
"tvglasso" 1 "TP" 65 200 10 100 0.01
"tvglasso" 1 "FP" 136 200 10 100 0.01
"tvglasso" 1 "FN" 34 200 10 100 0.01
"tvglasso" 1 "TN" 4715 200 10 100 0.01
"tvglasso" 1 "Pre" 0.323383084577114 200 10 100 0.01
"tvglasso" 1 "TPR" 0.656565656565657 200 10 100 0.01
"tvglasso" 1 "MCC" 0.445820742513023 200 10 100 0.01
"tvglasso" 1 "FDR" 0.676616915422886 200 10 100 0.01
"tvglasso" 1 "FPR" 0.0280354566068852 200 10 100 0.01
"tvglasso" 1 "F1" 0.433333333333333 200 10 100 0.01
"tvglasso" 1 "JI" 0.276595744680851 200 10 100 0.01
"tvglasso" 1 "ED" 170 200 10 100 0.01
"tvglasso" 1 "TP" 61 200 10 100 0.01
"tvglasso" 1 "FP" 65 200 10 100 0.01
"tvglasso" 1 "FN" 36 200 10 100 0.01
"tvglasso" 1 "TN" 4788 200 10 100 0.01
"tvglasso" 1 "Pre" 0.484126984126984 200 10 100 0.01
"tvglasso" 1 "TPR" 0.628865979381443 200 10 100 0.01
"tvglasso" 1 "MCC" 0.541639755736445 200 10 100 0.01
"tvglasso" 1 "FDR" 0.515873015873016 200 10 100 0.01
"tvglasso" 1 "FPR" 0.0133937770451267 200 10 100 0.01
"tvglasso" 1 "F1" 0.547085201793722 200 10 100 0.01
"tvglasso" 1 "JI" 0.376543209876543 200 10 100 0.01
"tvglasso" 1 "ED" 101 200 10 100 0.01
"tvglasso" 1 "TP" 79 200 10 100 0.01
"tvglasso" 1 "FP" 136 200 10 100 0.01
"tvglasso" 1 "FN" 20 200 10 100 0.01
"tvglasso" 1 "TN" 4715 200 10 100 0.01
"tvglasso" 1 "Pre" 0.367441860465116 200 10 100 0.01
"tvglasso" 1 "TPR" 0.797979797979798 200 10 100 0.01
"tvglasso" 1 "MCC" 0.528826663869362 200 10 100 0.01
"tvglasso" 1 "FDR" 0.632558139534884 200 10 100 0.01
"tvglasso" 1 "FPR" 0.0280354566068852 200 10 100 0.01
"tvglasso" 1 "F1" 0.503184713375796 200 10 100 0.01
"tvglasso" 1 "JI" 0.336170212765957 200 10 100 0.01
"tvglasso" 1 "ED" 156 200 10 100 0.01
"tvglasso" 1 "TP" 65 200 10 100 0.01
"tvglasso" 1 "FP" 132 200 10 100 0.01
"tvglasso" 1 "FN" 32 200 10 100 0.01
"tvglasso" 1 "TN" 4721 200 10 100 0.01
"tvglasso" 1 "Pre" 0.32994923857868 200 10 100 0.01
"tvglasso" 1 "TPR" 0.670103092783505 200 10 100 0.01
"tvglasso" 1 "MCC" 0.455847660528308 200 10 100 0.01
"tvglasso" 1 "FDR" 0.67005076142132 200 10 100 0.01
"tvglasso" 1 "FPR" 0.0271996703070266 200 10 100 0.01
"tvglasso" 1 "F1" 0.442176870748299 200 10 100 0.01
"tvglasso" 1 "JI" 0.283842794759825 200 10 100 0.01
"tvglasso" 1 "ED" 164 200 10 100 0.01
"tvglasso" 1 "TP" 60 200 10 100 0.01
"tvglasso" 1 "FP" 102 200 10 100 0.01
"tvglasso" 1 "FN" 39 200 10 100 0.01
"tvglasso" 1 "TN" 4749 200 10 100 0.01
"tvglasso" 1 "Pre" 0.37037037037037 200 10 100 0.01
"tvglasso" 1 "TPR" 0.606060606060606 200 10 100 0.01
"tvglasso" 1 "MCC" 0.460341123137125 200 10 100 0.01
"tvglasso" 1 "FDR" 0.62962962962963 200 10 100 0.01
"tvglasso" 1 "FPR" 0.0210265924551639 200 10 100 0.01
"tvglasso" 1 "F1" 0.459770114942529 200 10 100 0.01
"tvglasso" 1 "JI" 0.298507462686567 200 10 100 0.01
"tvglasso" 1 "ED" 141 200 10 100 0.01
"tvglasso" 1 "TP" 58 200 10 100 0.01
"tvglasso" 1 "FP" 61 200 10 100 0.01
"tvglasso" 1 "FN" 39 200 10 100 0.01
"tvglasso" 1 "TN" 4792 200 10 100 0.01
"tvglasso" 1 "Pre" 0.487394957983193 200 10 100 0.01
"tvglasso" 1 "TPR" 0.597938144329897 200 10 100 0.01
"tvglasso" 1 "MCC" 0.529698125061879 200 10 100 0.01
"tvglasso" 1 "FDR" 0.512605042016807 200 10 100 0.01
"tvglasso" 1 "FPR" 0.0125695446115805 200 10 100 0.01
"tvglasso" 1 "F1" 0.537037037037037 200 10 100 0.01
"tvglasso" 1 "JI" 0.367088607594937 200 10 100 0.01
"tvglasso" 1 "ED" 100 200 10 100 0.01
"tvglasso" 1 "TP" 60 200 10 100 0.01
"tvglasso" 1 "FP" 111 200 10 100 0.01
"tvglasso" 1 "FN" 39 200 10 100 0.01
"tvglasso" 1 "TN" 4740 200 10 100 0.01
"tvglasso" 1 "Pre" 0.350877192982456 200 10 100 0.01
"tvglasso" 1 "TPR" 0.606060606060606 200 10 100 0.01
"tvglasso" 1 "MCC" 0.447062597378887 200 10 100 0.01
"tvglasso" 1 "FDR" 0.649122807017544 200 10 100 0.01
"tvglasso" 1 "FPR" 0.0228818800247372 200 10 100 0.01
"tvglasso" 1 "F1" 0.444444444444444 200 10 100 0.01
"tvglasso" 1 "JI" 0.285714285714286 200 10 100 0.01
