"Method" "Sim_round" "Metric" "Value" "N" "n" "p"
"glasso" 1 "TP" 99 200 10 100
"glasso" 1 "FP" 7 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4844 200 10 100
"glasso" 1 "Pre" 0.933962264150943 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.965719708433076 200 10 100
"glasso" 1 "FDR" 0.0660377358490566 200 10 100
"glasso" 1 "FPR" 0.00144300144300144 200 10 100
"glasso" 1 "F1" 0.965853658536585 200 10 100
"glasso" 1 "JI" 0.933962264150943 200 10 100
"glasso" 1 "ED" 7 200 10 100
"glasso" 1 "TP" 99 200 10 100
"glasso" 1 "FP" 7 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4844 200 10 100
"glasso" 1 "Pre" 0.933962264150943 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.965719708433076 200 10 100
"glasso" 1 "FDR" 0.0660377358490566 200 10 100
"glasso" 1 "FPR" 0.00144300144300144 200 10 100
"glasso" 1 "F1" 0.965853658536585 200 10 100
"glasso" 1 "JI" 0.933962264150943 200 10 100
"glasso" 1 "ED" 7 200 10 100
"glasso" 1 "TP" 99 200 10 100
"glasso" 1 "FP" 7 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4844 200 10 100
"glasso" 1 "Pre" 0.933962264150943 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.965719708433076 200 10 100
"glasso" 1 "FDR" 0.0660377358490566 200 10 100
"glasso" 1 "FPR" 0.00144300144300144 200 10 100
"glasso" 1 "F1" 0.965853658536585 200 10 100
"glasso" 1 "JI" 0.933962264150943 200 10 100
"glasso" 1 "ED" 7 200 10 100
"glasso" 1 "TP" 99 200 10 100
"glasso" 1 "FP" 7 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4844 200 10 100
"glasso" 1 "Pre" 0.933962264150943 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.965719708433076 200 10 100
"glasso" 1 "FDR" 0.0660377358490566 200 10 100
"glasso" 1 "FPR" 0.00144300144300144 200 10 100
"glasso" 1 "F1" 0.965853658536585 200 10 100
"glasso" 1 "JI" 0.933962264150943 200 10 100
"glasso" 1 "ED" 7 200 10 100
"glasso" 1 "TP" 99 200 10 100
"glasso" 1 "FP" 7 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4844 200 10 100
"glasso" 1 "Pre" 0.933962264150943 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.965719708433076 200 10 100
"glasso" 1 "FDR" 0.0660377358490566 200 10 100
"glasso" 1 "FPR" 0.00144300144300144 200 10 100
"glasso" 1 "F1" 0.965853658536585 200 10 100
"glasso" 1 "JI" 0.933962264150943 200 10 100
"glasso" 1 "ED" 7 200 10 100
"glasso" 1 "TP" 99 200 10 100
"glasso" 1 "FP" 7 200 10 100
