"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvsfglasso" 1 "TP" 97 200 10 100 1
"tvsfglasso" 1 "FP" 71 200 10 100 1
"tvsfglasso" 1 "FN" 0 200 10 100 1
"tvsfglasso" 1 "TN" 4782 200 10 100 1
"tvsfglasso" 1 "Pre" 0.577380952380952 200 10 100 1
"tvsfglasso" 1 "TPR" 1 200 10 100 1
"tvsfglasso" 1 "MCC" 0.754277002482154 200 10 100 1
"tvsfglasso" 1 "FDR" 0.422619047619048 200 10 100 1
"tvsfglasso" 1 "FPR" 0.0146301256954461 200 10 100 1
"tvsfglasso" 1 "F1" 0.732075471698113 200 10 100 1
"tvsfglasso" 1 "JI" 0.577380952380952 200 10 100 1
"tvsfglasso" 1 "ED" 71 200 10 100 1
"tvsfglasso" 1 "TP" 99 200 10 100 1
"tvsfglasso" 1 "FP" 79 200 10 100 1
"tvsfglasso" 1 "FN" 0 200 10 100 1
"tvsfglasso" 1 "TN" 4772 200 10 100 1
"tvsfglasso" 1 "Pre" 0.556179775280899 200 10 100 1
"tvsfglasso" 1 "TPR" 1 200 10 100 1
"tvsfglasso" 1 "MCC" 0.739677105008927 200 10 100 1
"tvsfglasso" 1 "FDR" 0.443820224719101 200 10 100 1
"tvsfglasso" 1 "FPR" 0.0162853019995877 200 10 100 1
"tvsfglasso" 1 "F1" 0.714801444043321 200 10 100 1
"tvsfglasso" 1 "JI" 0.556179775280899 200 10 100 1
"tvsfglasso" 1 "ED" 79 200 10 100 1
"tvsfglasso" 1 "TP" 97 200 10 100 1
"tvsfglasso" 1 "FP" 81 200 10 100 1
"tvsfglasso" 1 "FN" 0 200 10 100 1
"tvsfglasso" 1 "TN" 4772 200 10 100 1
"tvsfglasso" 1 "Pre" 0.544943820224719 200 10 100 1
"tvsfglasso" 1 "TPR" 1 200 10 100 1
"tvsfglasso" 1 "MCC" 0.732016613684519 200 10 100 1
"tvsfglasso" 1 "FDR" 0.455056179775281 200 10 100 1
"tvsfglasso" 1 "FPR" 0.0166907067793118 200 10 100 1
"tvsfglasso" 1 "F1" 0.705454545454545 200 10 100 1
"tvsfglasso" 1 "JI" 0.544943820224719 200 10 100 1
"tvsfglasso" 1 "ED" 81 200 10 100 1
"tvsfglasso" 1 "TP" 99 200 10 100 1
"tvsfglasso" 1 "FP" 68 200 10 100 1
"tvsfglasso" 1 "FN" 0 200 10 100 1
"tvsfglasso" 1 "TN" 4783 200 10 100 1
"tvsfglasso" 1 "Pre" 0.592814371257485 200 10 100 1
"tvsfglasso" 1 "TPR" 1 200 10 100 1
"tvsfglasso" 1 "MCC" 0.76452891408162 200 10 100 1
"tvsfglasso" 1 "FDR" 0.407185628742515 200 10 100 1
"tvsfglasso" 1 "FPR" 0.0140177283034426 200 10 100 1
"tvsfglasso" 1 "F1" 0.744360902255639 200 10 100 1
"tvsfglasso" 1 "JI" 0.592814371257485 200 10 100 1
"tvsfglasso" 1 "ED" 68 200 10 100 1
"tvsfglasso" 1 "TP" 97 200 10 100 1
"tvsfglasso" 1 "FP" 69 200 10 100 1
"tvsfglasso" 1 "FN" 0 200 10 100 1
"tvsfglasso" 1 "TN" 4784 200 10 100 1
"tvsfglasso" 1 "Pre" 0.58433734939759 200 10 100 1
