"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvsfglasso" 1 "TP" 97 200 50 100 1
"tvsfglasso" 1 "FP" 73 200 50 100 1
"tvsfglasso" 1 "FN" 0 200 50 100 1
"tvsfglasso" 1 "TN" 4780 200 50 100 1
"tvsfglasso" 1 "Pre" 0.570588235294118 200 50 100 1
"tvsfglasso" 1 "TPR" 1 200 50 100 1
"tvsfglasso" 1 "MCC" 0.749670133476423 200 50 100 1
"tvsfglasso" 1 "FDR" 0.429411764705882 200 50 100 1
"tvsfglasso" 1 "FPR" 0.0150422419122192 200 50 100 1
"tvsfglasso" 1 "F1" 0.726591760299625 200 50 100 1
"tvsfglasso" 1 "JI" 0.570588235294118 200 50 100 1
"tvsfglasso" 1 "ED" 73 200 50 100 1
"tvsfglasso" 1 "TP" 99 200 50 100 1
"tvsfglasso" 1 "FP" 71 200 50 100 1
"tvsfglasso" 1 "FN" 0 200 50 100 1
"tvsfglasso" 1 "TN" 4780 200 50 100 1
"tvsfglasso" 1 "Pre" 0.582352941176471 200 50 100 1
"tvsfglasso" 1 "TPR" 1 200 50 100 1
"tvsfglasso" 1 "MCC" 0.757515367377273 200 50 100 1
"tvsfglasso" 1 "FDR" 0.417647058823529 200 50 100 1
"tvsfglasso" 1 "FPR" 0.0146361574933004 200 50 100 1
"tvsfglasso" 1 "F1" 0.736059479553903 200 50 100 1
"tvsfglasso" 1 "JI" 0.582352941176471 200 50 100 1
"tvsfglasso" 1 "ED" 71 200 50 100 1
"tvsfglasso" 1 "TP" 97 200 50 100 1
"tvsfglasso" 1 "FP" 73 200 50 100 1
"tvsfglasso" 1 "FN" 0 200 50 100 1
"tvsfglasso" 1 "TN" 4780 200 50 100 1
"tvsfglasso" 1 "Pre" 0.570588235294118 200 50 100 1
"tvsfglasso" 1 "TPR" 1 200 50 100 1
"tvsfglasso" 1 "MCC" 0.749670133476423 200 50 100 1
"tvsfglasso" 1 "FDR" 0.429411764705882 200 50 100 1
"tvsfglasso" 1 "FPR" 0.0150422419122192 200 50 100 1
"tvsfglasso" 1 "F1" 0.726591760299625 200 50 100 1
"tvsfglasso" 1 "JI" 0.570588235294118 200 50 100 1
"tvsfglasso" 1 "ED" 73 200 50 100 1
"tvsfglasso" 1 "TP" 99 200 50 100 1
"tvsfglasso" 1 "FP" 71 200 50 100 1
"tvsfglasso" 1 "FN" 0 200 50 100 1
"tvsfglasso" 1 "TN" 4780 200 50 100 1
"tvsfglasso" 1 "Pre" 0.582352941176471 200 50 100 1
"tvsfglasso" 1 "TPR" 1 200 50 100 1
"tvsfglasso" 1 "MCC" 0.757515367377273 200 50 100 1
"tvsfglasso" 1 "FDR" 0.417647058823529 200 50 100 1
"tvsfglasso" 1 "FPR" 0.0146361574933004 200 50 100 1
"tvsfglasso" 1 "F1" 0.736059479553903 200 50 100 1
"tvsfglasso" 1 "JI" 0.582352941176471 200 50 100 1
"tvsfglasso" 1 "ED" 71 200 50 100 1
"tvsfglasso" 1 "TP" 97 200 50 100 1
"tvsfglasso" 1 "FP" 73 200 50 100 1
"tvsfglasso" 1 "FN" 0 200 50 100 1
"tvsfglasso" 1 "TN" 4780 200 50 100 1
"tvsfglasso" 1 "Pre" 0.570588235294118 200 50 100 1
"tvsfglasso" 1 "TPR" 1 200 50 100 1
"tvsfglasso" 1 "MCC" 0.749670133476423 200 50 100 1
"tvsfglasso" 1 "FDR" 0.429411764705882 200 50 100 1
"tvsfglasso" 1 "FPR" 0.0150422419122192 200 50 100 1
"tvsfglasso" 1 "F1" 0.726591760299625 200 50 100 1
"tvsfglasso" 1 "JI" 0.570588235294118 200 50 100 1
"tvsfglasso" 1 "ED" 73 200 50 100 1
"tvsfglasso" 1 "TP" 99 200 50 100 1
"tvsfglasso" 1 "FP" 71 200 50 100 1
"tvsfglasso" 1 "FN" 0 200 50 100 1
"tvsfglasso" 1 "TN" 4780 200 50 100 1
"tvsfglasso" 1 "Pre" 0.582352941176471 200 50 100 1
"tvsfglasso" 1 "TPR" 1 200 50 100 1
