"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvsfglasso" 1 "TP" 97 200 50 100 1
"tvsfglasso" 1 "FP" 101 200 50 100 1
"tvsfglasso" 1 "FN" 0 200 50 100 1
"tvsfglasso" 1 "TN" 4752 200 50 100 1
"tvsfglasso" 1 "Pre" 0.48989898989899 200 50 100 1
"tvsfglasso" 1 "TPR" 1 200 50 100 1
"tvsfglasso" 1 "MCC" 0.692606148055245 200 50 100 1
"tvsfglasso" 1 "FDR" 0.51010101010101 200 50 100 1
"tvsfglasso" 1 "FPR" 0.0208118689470431 200 50 100 1
"tvsfglasso" 1 "F1" 0.657627118644068 200 50 100 1
"tvsfglasso" 1 "JI" 0.48989898989899 200 50 100 1
"tvsfglasso" 1 "ED" 101 200 50 100 1
"tvsfglasso" 1 "TP" 99 200 50 100 1
"tvsfglasso" 1 "FP" 99 200 50 100 1
"tvsfglasso" 1 "FN" 0 200 50 100 1
"tvsfglasso" 1 "TN" 4752 200 50 100 1
"tvsfglasso" 1 "Pre" 0.5 200 50 100 1
"tvsfglasso" 1 "TPR" 1 200 50 100 1
"tvsfglasso" 1 "MCC" 0.699854212223765 200 50 100 1
"tvsfglasso" 1 "FDR" 0.5 200 50 100 1
"tvsfglasso" 1 "FPR" 0.0204081632653061 200 50 100 1
"tvsfglasso" 1 "F1" 0.666666666666667 200 50 100 1
"tvsfglasso" 1 "JI" 0.5 200 50 100 1
"tvsfglasso" 1 "ED" 99 200 50 100 1
"tvsfglasso" 1 "TP" 97 200 50 100 1
"tvsfglasso" 1 "FP" 101 200 50 100 1
"tvsfglasso" 1 "FN" 0 200 50 100 1
"tvsfglasso" 1 "TN" 4752 200 50 100 1
"tvsfglasso" 1 "Pre" 0.48989898989899 200 50 100 1
"tvsfglasso" 1 "TPR" 1 200 50 100 1
"tvsfglasso" 1 "MCC" 0.692606148055245 200 50 100 1
"tvsfglasso" 1 "FDR" 0.51010101010101 200 50 100 1
"tvsfglasso" 1 "FPR" 0.0208118689470431 200 50 100 1
"tvsfglasso" 1 "F1" 0.657627118644068 200 50 100 1
"tvsfglasso" 1 "JI" 0.48989898989899 200 50 100 1
"tvsfglasso" 1 "ED" 101 200 50 100 1
"tvsfglasso" 1 "TP" 99 200 50 100 1
"tvsfglasso" 1 "FP" 99 200 50 100 1
"tvsfglasso" 1 "FN" 0 200 50 100 1
"tvsfglasso" 1 "TN" 4752 200 50 100 1
"tvsfglasso" 1 "Pre" 0.5 200 50 100 1
"tvsfglasso" 1 "TPR" 1 200 50 100 1
"tvsfglasso" 1 "MCC" 0.699854212223765 200 50 100 1
"tvsfglasso" 1 "FDR" 0.5 200 50 100 1
"tvsfglasso" 1 "FPR" 0.0204081632653061 200 50 100 1
"tvsfglasso" 1 "F1" 0.666666666666667 200 50 100 1
"tvsfglasso" 1 "JI" 0.5 200 50 100 1
"tvsfglasso" 1 "ED" 99 200 50 100 1
"tvsfglasso" 1 "TP" 97 200 50 100 1
"tvsfglasso" 1 "FP" 101 200 50 100 1
"tvsfglasso" 1 "FN" 0 200 50 100 1
"tvsfglasso" 1 "TN" 4752 200 50 100 1
"tvsfglasso" 1 "Pre" 0.48989898989899 200 50 100 1
"tvsfglasso" 1 "TPR" 1 200 50 100 1
"tvsfglasso" 1 "MCC" 0.692606148055245 200 50 100 1
"tvsfglasso" 1 "FDR" 0.51010101010101 200 50 100 1
"tvsfglasso" 1 "FPR" 0.0208118689470431 200 50 100 1
"tvsfglasso" 1 "F1" 0.657627118644068 200 50 100 1
"tvsfglasso" 1 "JI" 0.48989898989899 200 50 100 1
"tvsfglasso" 1 "ED" 101 200 50 100 1
"tvsfglasso" 1 "TP" 99 200 50 100 1
"tvsfglasso" 1 "FP" 99 200 50 100 1
"tvsfglasso" 1 "FN" 0 200 50 100 1
"tvsfglasso" 1 "TN" 4752 200 50 100 1
"tvsfglasso" 1 "Pre" 0.5 200 50 100 1
"tvsfglasso" 1 "TPR" 1 200 50 100 1
"tvsfglasso" 1 "MCC" 0.699854212223765 200 50 100 1
"tvsfglasso" 1 "FDR" 0.5 200 50 100 1
"tvsfglasso" 1 "FPR" 0.0204081632653061 200 50 100 1
"tvsfglasso" 1 "F1" 0.666666666666667 200 50 100 1
"tvsfglasso" 1 "JI" 0.5 200 50 100 1
"tvsfglasso" 1 "ED" 99 200 50 100 1
"tvsfglasso" 1 "TP" 97 200 50 100 1
"tvsfglasso" 1 "FP" 95 200 50 100 1
"tvsfglasso" 1 "FN" 0 200 50 100 1
"tvsfglasso" 1 "TN" 4758 200 50 100 1
"tvsfglasso" 1 "Pre" 0.505208333333333 200 50 100 1
"tvsfglasso" 1 "TPR" 1 200 50 100 1
"tvsfglasso" 1 "MCC" 0.703788759039311 200 50 100 1
"tvsfglasso" 1 "FDR" 0.494791666666667 200 50 100 1
"tvsfglasso" 1 "FPR" 0.0195755202967237 200 50 100 1
"tvsfglasso" 1 "F1" 0.671280276816609 200 50 100 1
"tvsfglasso" 1 "JI" 0.505208333333333 200 50 100 1
"tvsfglasso" 1 "ED" 95 200 50 100 1
"tvsfglasso" 1 "TP" 99 200 50 100 1
"tvsfglasso" 1 "FP" 93 200 50 100 1
"tvsfglasso" 1 "FN" 0 200 50 100 1
"tvsfglasso" 1 "TN" 4758 200 50 100 1
"tvsfglasso" 1 "Pre" 0.515625 200 50 100 1
"tvsfglasso" 1 "TPR" 1 200 50 100 1
"tvsfglasso" 1 "MCC" 0.711153848276424 200 50 100 1
"tvsfglasso" 1 "FDR" 0.484375 200 50 100 1
"tvsfglasso" 1 "FPR" 0.0191713048855906 200 50 100 1
"tvsfglasso" 1 "F1" 0.680412371134021 200 50 100 1
"tvsfglasso" 1 "JI" 0.515625 200 50 100 1
"tvsfglasso" 1 "ED" 93 200 50 100 1
"tvsfglasso" 1 "TP" 97 200 50 100 1
"tvsfglasso" 1 "FP" 100 200 50 100 1
"tvsfglasso" 1 "FN" 0 200 50 100 1
"tvsfglasso" 1 "TN" 4753 200 50 100 1
"tvsfglasso" 1 "Pre" 0.49238578680203 200 50 100 1
"tvsfglasso" 1 "TPR" 1 200 50 100 1
"tvsfglasso" 1 "MCC" 0.69443486261819 200 50 100 1
"tvsfglasso" 1 "FDR" 0.50761421319797 200 50 100 1
"tvsfglasso" 1 "FPR" 0.0206058108386565 200 50 100 1
"tvsfglasso" 1 "F1" 0.659863945578231 200 50 100 1
"tvsfglasso" 1 "JI" 0.49238578680203 200 50 100 1
"tvsfglasso" 1 "ED" 100 200 50 100 1
"tvsfglasso" 1 "TP" 99 200 50 100 1
"tvsfglasso" 1 "FP" 98 200 50 100 1
"tvsfglasso" 1 "FN" 0 200 50 100 1
"tvsfglasso" 1 "TN" 4753 200 50 100 1
"tvsfglasso" 1 "Pre" 0.50253807106599 200 50 100 1
