"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvsfglasso" 1 "TP" 97 200 10 100 1
"tvsfglasso" 1 "FP" 93 200 10 100 1
"tvsfglasso" 1 "FN" 0 200 10 100 1
"tvsfglasso" 1 "TN" 4760 200 10 100 1
"tvsfglasso" 1 "Pre" 0.510526315789474 200 10 100 1
"tvsfglasso" 1 "TPR" 1 200 10 100 1
"tvsfglasso" 1 "MCC" 0.707631891386017 200 10 100 1
"tvsfglasso" 1 "FDR" 0.489473684210526 200 10 100 1
"tvsfglasso" 1 "FPR" 0.0191634040799505 200 10 100 1
"tvsfglasso" 1 "F1" 0.67595818815331 200 10 100 1
"tvsfglasso" 1 "JI" 0.510526315789474 200 10 100 1
"tvsfglasso" 1 "ED" 93 200 10 100 1
"tvsfglasso" 1 "TP" 99 200 10 100 1
"tvsfglasso" 1 "FP" 91 200 10 100 1
"tvsfglasso" 1 "FN" 0 200 10 100 1
"tvsfglasso" 1 "TN" 4760 200 10 100 1
"tvsfglasso" 1 "Pre" 0.521052631578947 200 10 100 1
"tvsfglasso" 1 "TPR" 1 200 10 100 1
"tvsfglasso" 1 "MCC" 0.715037198674811 200 10 100 1
"tvsfglasso" 1 "FDR" 0.478947368421053 200 10 100 1
"tvsfglasso" 1 "FPR" 0.0187590187590188 200 10 100 1
"tvsfglasso" 1 "F1" 0.685121107266436 200 10 100 1
"tvsfglasso" 1 "JI" 0.521052631578947 200 10 100 1
"tvsfglasso" 1 "ED" 91 200 10 100 1
"tvsfglasso" 1 "TP" 97 200 10 100 1
"tvsfglasso" 1 "FP" 92 200 10 100 1
"tvsfglasso" 1 "FN" 0 200 10 100 1
"tvsfglasso" 1 "TN" 4761 200 10 100 1
"tvsfglasso" 1 "Pre" 0.513227513227513 200 10 100 1
"tvsfglasso" 1 "TPR" 1 200 10 100 1
"tvsfglasso" 1 "MCC" 0.709575987260796 200 10 100 1
"tvsfglasso" 1 "FDR" 0.486772486772487 200 10 100 1
"tvsfglasso" 1 "FPR" 0.018957345971564 200 10 100 1
"tvsfglasso" 1 "F1" 0.678321678321678 200 10 100 1
"tvsfglasso" 1 "JI" 0.513227513227513 200 10 100 1
"tvsfglasso" 1 "ED" 92 200 10 100 1
"tvsfglasso" 1 "TP" 99 200 10 100 1
"tvsfglasso" 1 "FP" 90 200 10 100 1
"tvsfglasso" 1 "FN" 0 200 10 100 1
"tvsfglasso" 1 "TN" 4761 200 10 100 1
"tvsfglasso" 1 "Pre" 0.523809523809524 200 10 100 1
"tvsfglasso" 1 "TPR" 1 200 10 100 1
"tvsfglasso" 1 "MCC" 0.717001639346832 200 10 100 1
"tvsfglasso" 1 "FDR" 0.476190476190476 200 10 100 1
"tvsfglasso" 1 "FPR" 0.0185528756957328 200 10 100 1
"tvsfglasso" 1 "F1" 0.6875 200 10 100 1
"tvsfglasso" 1 "JI" 0.523809523809524 200 10 100 1
"tvsfglasso" 1 "ED" 90 200 10 100 1
"tvsfglasso" 1 "TP" 97 200 10 100 1
"tvsfglasso" 1 "FP" 92 200 10 100 1
"tvsfglasso" 1 "FN" 0 200 10 100 1
"tvsfglasso" 1 "TN" 4761 200 10 100 1
"tvsfglasso" 1 "Pre" 0.513227513227513 200 10 100 1
"tvsfglasso" 1 "TPR" 1 200 10 100 1
"tvsfglasso" 1 "MCC" 0.709575987260796 200 10 100 1
"tvsfglasso" 1 "FDR" 0.486772486772487 200 10 100 1
"tvsfglasso" 1 "FPR" 0.018957345971564 200 10 100 1
"tvsfglasso" 1 "F1" 0.678321678321678 200 10 100 1
"tvsfglasso" 1 "JI" 0.513227513227513 200 10 100 1
"tvsfglasso" 1 "ED" 92 200 10 100 1
"tvsfglasso" 1 "TP" 99 200 10 100 1
"tvsfglasso" 1 "FP" 89 200 10 100 1
"tvsfglasso" 1 "FN" 0 200 10 100 1
"tvsfglasso" 1 "TN" 4762 200 10 100 1
