"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 34 200 10 100 0.5
"tvglasso" 1 "FP" 0 200 10 100 0.5
"tvglasso" 1 "FN" 114 200 10 100 0.5
"tvglasso" 1 "TN" 4802 200 10 100 0.5
"tvglasso" 1 "Pre" 1 200 10 100 0.5
"tvglasso" 1 "TPR" 0.22972972972973 200 10 100 0.5
"tvglasso" 1 "MCC" 0.473711296707808 200 10 100 0.5
"tvglasso" 1 "FDR" 0 200 10 100 0.5
"tvglasso" 1 "FPR" 0 200 10 100 0.5
"tvglasso" 1 "F1" 0.373626373626374 200 10 100 0.5
"tvglasso" 1 "JI" 0.22972972972973 200 10 100 0.5
"tvglasso" 1 "ED" 114 200 10 100 0.5
"tvglasso" 1 "TP" 35 200 10 100 0.5
"tvglasso" 1 "FP" 0 200 10 100 0.5
"tvglasso" 1 "FN" 113 200 10 100 0.5
"tvglasso" 1 "TN" 4802 200 10 100 0.5
"tvglasso" 1 "Pre" 1 200 10 100 0.5
"tvglasso" 1 "TPR" 0.236486486486486 200 10 100 0.5
"tvglasso" 1 "MCC" 0.480676047337338 200 10 100 0.5
"tvglasso" 1 "FDR" 0 200 10 100 0.5
"tvglasso" 1 "FPR" 0 200 10 100 0.5
"tvglasso" 1 "F1" 0.382513661202186 200 10 100 0.5
"tvglasso" 1 "JI" 0.236486486486486 200 10 100 0.5
"tvglasso" 1 "ED" 113 200 10 100 0.5
"tvglasso" 1 "TP" 35 200 10 100 0.5
"tvglasso" 1 "FP" 0 200 10 100 0.5
"tvglasso" 1 "FN" 113 200 10 100 0.5
"tvglasso" 1 "TN" 4802 200 10 100 0.5
"tvglasso" 1 "Pre" 1 200 10 100 0.5
"tvglasso" 1 "TPR" 0.236486486486486 200 10 100 0.5
"tvglasso" 1 "MCC" 0.480676047337338 200 10 100 0.5
"tvglasso" 1 "FDR" 0 200 10 100 0.5
"tvglasso" 1 "FPR" 0 200 10 100 0.5
"tvglasso" 1 "F1" 0.382513661202186 200 10 100 0.5
"tvglasso" 1 "JI" 0.236486486486486 200 10 100 0.5
"tvglasso" 1 "ED" 113 200 10 100 0.5
"tvglasso" 1 "TP" 35 200 10 100 0.5
"tvglasso" 1 "FP" 0 200 10 100 0.5
"tvglasso" 1 "FN" 113 200 10 100 0.5
"tvglasso" 1 "TN" 4802 200 10 100 0.5
"tvglasso" 1 "Pre" 1 200 10 100 0.5
"tvglasso" 1 "TPR" 0.236486486486486 200 10 100 0.5
"tvglasso" 1 "MCC" 0.480676047337338 200 10 100 0.5
"tvglasso" 1 "FDR" 0 200 10 100 0.5
"tvglasso" 1 "FPR" 0 200 10 100 0.5
"tvglasso" 1 "F1" 0.382513661202186 200 10 100 0.5
"tvglasso" 1 "JI" 0.236486486486486 200 10 100 0.5
"tvglasso" 1 "ED" 113 200 10 100 0.5
"tvglasso" 1 "TP" 35 200 10 100 0.5
"tvglasso" 1 "FP" 0 200 10 100 0.5
"tvglasso" 1 "FN" 113 200 10 100 0.5
"tvglasso" 1 "TN" 4802 200 10 100 0.5
"tvglasso" 1 "Pre" 1 200 10 100 0.5
"tvglasso" 1 "TPR" 0.236486486486486 200 10 100 0.5
"tvglasso" 1 "MCC" 0.480676047337338 200 10 100 0.5
"tvglasso" 1 "FDR" 0 200 10 100 0.5
"tvglasso" 1 "FPR" 0 200 10 100 0.5
"tvglasso" 1 "F1" 0.382513661202186 200 10 100 0.5
"tvglasso" 1 "JI" 0.236486486486486 200 10 100 0.5
"tvglasso" 1 "ED" 113 200 10 100 0.5
"tvglasso" 1 "TP" 23 200 10 100 0.5
"tvglasso" 1 "FP" 0 200 10 100 0.5
"tvglasso" 1 "FN" 125 200 10 100 0.5
"tvglasso" 1 "TN" 4802 200 10 100 0.5
"tvglasso" 1 "Pre" 1 200 10 100 0.5
