"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 36 200 50 100 0.01
"tvglasso" 1 "FP" 4 200 50 100 0.01
"tvglasso" 1 "FN" 112 200 50 100 0.01
"tvglasso" 1 "TN" 4798 200 50 100 0.01
"tvglasso" 1 "Pre" 0.9 200 50 100 0.01
"tvglasso" 1 "TPR" 0.243243243243243 200 50 100 0.01
"tvglasso" 1 "MCC" 0.461128734901414 200 50 100 0.01
"tvglasso" 1 "FDR" 0.1 200 50 100 0.01
"tvglasso" 1 "FPR" 0.000832986255726781 200 50 100 0.01
"tvglasso" 1 "F1" 0.382978723404255 200 50 100 0.01
"tvglasso" 1 "JI" 0.236842105263158 200 50 100 0.01
"tvglasso" 1 "ED" 116 200 50 100 0.01
"tvglasso" 1 "TP" 27 200 50 100 0.01
"tvglasso" 1 "FP" 0 200 50 100 0.01
"tvglasso" 1 "FN" 121 200 50 100 0.01
"tvglasso" 1 "TN" 4802 200 50 100 0.01
"tvglasso" 1 "Pre" 1 200 50 100 0.01
"tvglasso" 1 "TPR" 0.182432432432432 200 50 100 0.01
"tvglasso" 1 "MCC" 0.421839442493051 200 50 100 0.01
"tvglasso" 1 "FDR" 0 200 50 100 0.01
"tvglasso" 1 "FPR" 0 200 50 100 0.01
"tvglasso" 1 "F1" 0.308571428571429 200 50 100 0.01
"tvglasso" 1 "JI" 0.182432432432432 200 50 100 0.01
"tvglasso" 1 "ED" 121 200 50 100 0.01
"tvglasso" 1 "TP" 36 200 50 100 0.01
"tvglasso" 1 "FP" 1 200 50 100 0.01
"tvglasso" 1 "FN" 112 200 50 100 0.01
"tvglasso" 1 "TN" 4801 200 50 100 0.01
"tvglasso" 1 "Pre" 0.972972972972973 200 50 100 0.01
"tvglasso" 1 "TPR" 0.243243243243243 200 50 100 0.01
"tvglasso" 1 "MCC" 0.480547704814164 200 50 100 0.01
"tvglasso" 1 "FDR" 0.027027027027027 200 50 100 0.01
"tvglasso" 1 "FPR" 0.000208246563931695 200 50 100 0.01
"tvglasso" 1 "F1" 0.389189189189189 200 50 100 0.01
"tvglasso" 1 "JI" 0.241610738255034 200 50 100 0.01
"tvglasso" 1 "ED" 113 200 50 100 0.01
"tvglasso" 1 "TP" 20 200 50 100 0.01
"tvglasso" 1 "FP" 0 200 50 100 0.01
"tvglasso" 1 "FN" 128 200 50 100 0.01
"tvglasso" 1 "TN" 4802 200 50 100 0.01
"tvglasso" 1 "Pre" 1 200 50 100 0.01
"tvglasso" 1 "TPR" 0.135135135135135 200 50 100 0.01
"tvglasso" 1 "MCC" 0.362803742485723 200 50 100 0.01
"tvglasso" 1 "FDR" 0 200 50 100 0.01
"tvglasso" 1 "FPR" 0 200 50 100 0.01
"tvglasso" 1 "F1" 0.238095238095238 200 50 100 0.01
"tvglasso" 1 "JI" 0.135135135135135 200 50 100 0.01
"tvglasso" 1 "ED" 128 200 50 100 0.01
"tvglasso" 1 "TP" 34 200 50 100 0.01
"tvglasso" 1 "FP" 0 200 50 100 0.01
"tvglasso" 1 "FN" 114 200 50 100 0.01
"tvglasso" 1 "TN" 4802 200 50 100 0.01
"tvglasso" 1 "Pre" 1 200 50 100 0.01
"tvglasso" 1 "TPR" 0.22972972972973 200 50 100 0.01
"tvglasso" 1 "MCC" 0.473711296707808 200 50 100 0.01
"tvglasso" 1 "FDR" 0 200 50 100 0.01
"tvglasso" 1 "FPR" 0 200 50 100 0.01
"tvglasso" 1 "F1" 0.373626373626374 200 50 100 0.01
"tvglasso" 1 "JI" 0.22972972972973 200 50 100 0.01
"tvglasso" 1 "ED" 114 200 50 100 0.01
"tvglasso" 1 "TP" 18 200 50 100 0.01
"tvglasso" 1 "FP" 0 200 50 100 0.01
"tvglasso" 1 "FN" 130 200 50 100 0.01
"tvglasso" 1 "TN" 4802 200 50 100 0.01
"tvglasso" 1 "Pre" 1 200 50 100 0.01
"tvglasso" 1 "TPR" 0.121621621621622 200 50 100 0.01
"tvglasso" 1 "MCC" 0.344116057626771 200 50 100 0.01
"tvglasso" 1 "FDR" 0 200 50 100 0.01
"tvglasso" 1 "FPR" 0 200 50 100 0.01
"tvglasso" 1 "F1" 0.216867469879518 200 50 100 0.01
"tvglasso" 1 "JI" 0.121621621621622 200 50 100 0.01
"tvglasso" 1 "ED" 130 200 50 100 0.01
"tvglasso" 1 "TP" 53 200 50 100 0.01
"tvglasso" 1 "FP" 2 200 50 100 0.01
"tvglasso" 1 "FN" 95 200 50 100 0.01
