"Method" "Sim_round" "Metric" "Value" "N" "n" "p"
"glasso" 1 "TP" 96 200 50 100
"glasso" 1 "FP" 12 200 50 100
"glasso" 1 "FN" 0 200 50 100
"glasso" 1 "TN" 4842 200 50 100
"glasso" 1 "Pre" 0.888888888888889 200 50 100
"glasso" 1 "TPR" 1 200 50 100
"glasso" 1 "MCC" 0.941642919872246 200 50 100
"glasso" 1 "FDR" 0.111111111111111 200 50 100
"glasso" 1 "FPR" 0.00247218788627936 200 50 100
"glasso" 1 "F1" 0.941176470588235 200 50 100
"glasso" 1 "JI" 0.888888888888889 200 50 100
"glasso" 1 "ED" 12 200 50 100
"glasso" 1 "TP" 97 200 50 100
"glasso" 1 "FP" 11 200 50 100
"glasso" 1 "FN" 0 200 50 100
"glasso" 1 "TN" 4842 200 50 100
"glasso" 1 "Pre" 0.898148148148148 200 50 100
"glasso" 1 "TPR" 1 200 50 100
"glasso" 1 "MCC" 0.946632119862361 200 50 100
"glasso" 1 "FDR" 0.101851851851852 200 50 100
"glasso" 1 "FPR" 0.00226663919225221 200 50 100
"glasso" 1 "F1" 0.946341463414634 200 50 100
"glasso" 1 "JI" 0.898148148148148 200 50 100
"glasso" 1 "ED" 11 200 50 100
"glasso" 1 "TP" 95 200 50 100
"glasso" 1 "FP" 13 200 50 100
"glasso" 1 "FN" 0 200 50 100
"glasso" 1 "TN" 4842 200 50 100
"glasso" 1 "Pre" 0.87962962962963 200 50 100
"glasso" 1 "TPR" 1 200 50 100
"glasso" 1 "MCC" 0.93662921568566 200 50 100
"glasso" 1 "FDR" 0.12037037037037 200 50 100
"glasso" 1 "FPR" 0.00267765190525232 200 50 100
"glasso" 1 "F1" 0.935960591133005 200 50 100
"glasso" 1 "JI" 0.87962962962963 200 50 100
"glasso" 1 "ED" 13 200 50 100
"glasso" 1 "TP" 97 200 50 100
"glasso" 1 "FP" 11 200 50 100
"glasso" 1 "FN" 0 200 50 100
"glasso" 1 "TN" 4842 200 50 100
"glasso" 1 "Pre" 0.898148148148148 200 50 100
"glasso" 1 "TPR" 1 200 50 100
"glasso" 1 "MCC" 0.946632119862361 200 50 100
"glasso" 1 "FDR" 0.101851851851852 200 50 100
"glasso" 1 "FPR" 0.00226663919225221 200 50 100
"glasso" 1 "F1" 0.946341463414634 200 50 100
"glasso" 1 "JI" 0.898148148148148 200 50 100
"glasso" 1 "ED" 11 200 50 100
"glasso" 1 "TP" 94 200 50 100
"glasso" 1 "FP" 14 200 50 100
"glasso" 1 "FN" 0 200 50 100
"glasso" 1 "TN" 4842 200 50 100
"glasso" 1 "Pre" 0.87037037037037 200 50 100
"glasso" 1 "TPR" 1 200 50 100
"glasso" 1 "MCC" 0.931590610380284 200 50 100
"glasso" 1 "FDR" 0.12962962962963 200 50 100
"glasso" 1 "FPR" 0.0028830313014827 200 50 100
"glasso" 1 "F1" 0.930693069306931 200 50 100
"glasso" 1 "JI" 0.87037037037037 200 50 100
"glasso" 1 "ED" 14 200 50 100
"glasso" 1 "TP" 96 200 50 100
"glasso" 1 "FP" 12 200 50 100
"glasso" 1 "FN" 0 200 50 100
"glasso" 1 "TN" 4842 200 50 100
"glasso" 1 "Pre" 0.888888888888889 200 50 100
"glasso" 1 "TPR" 1 200 50 100
"glasso" 1 "MCC" 0.941642919872246 200 50 100
"glasso" 1 "FDR" 0.111111111111111 200 50 100
"glasso" 1 "FPR" 0.00247218788627936 200 50 100
"glasso" 1 "F1" 0.941176470588235 200 50 100
"glasso" 1 "JI" 0.888888888888889 200 50 100
"glasso" 1 "ED" 12 200 50 100
"glasso" 1 "TP" 94 200 50 100
"glasso" 1 "FP" 14 200 50 100
"glasso" 1 "FN" 0 200 50 100
"glasso" 1 "TN" 4842 200 50 100
"glasso" 1 "Pre" 0.87037037037037 200 50 100
"glasso" 1 "TPR" 1 200 50 100
"glasso" 1 "MCC" 0.931590610380284 200 50 100
"glasso" 1 "FDR" 0.12962962962963 200 50 100
"glasso" 1 "FPR" 0.0028830313014827 200 50 100
"glasso" 1 "F1" 0.930693069306931 200 50 100
"glasso" 1 "JI" 0.87037037037037 200 50 100
"glasso" 1 "ED" 14 200 50 100
"glasso" 1 "TP" 96 200 50 100
"glasso" 1 "FP" 12 200 50 100
"glasso" 1 "FN" 0 200 50 100
"glasso" 1 "TN" 4842 200 50 100
"glasso" 1 "Pre" 0.888888888888889 200 50 100
"glasso" 1 "TPR" 1 200 50 100
"glasso" 1 "MCC" 0.941642919872246 200 50 100
"glasso" 1 "FDR" 0.111111111111111 200 50 100
"glasso" 1 "FPR" 0.00247218788627936 200 50 100
"glasso" 1 "F1" 0.941176470588235 200 50 100
"glasso" 1 "JI" 0.888888888888889 200 50 100
"glasso" 1 "ED" 12 200 50 100
"glasso" 1 "TP" 95 200 50 100
"glasso" 1 "FP" 13 200 50 100
"glasso" 1 "FN" 0 200 50 100
"glasso" 1 "TN" 4842 200 50 100
"glasso" 1 "Pre" 0.87962962962963 200 50 100
"glasso" 1 "TPR" 1 200 50 100
"glasso" 1 "MCC" 0.93662921568566 200 50 100
"glasso" 1 "FDR" 0.12037037037037 200 50 100
"glasso" 1 "FPR" 0.00267765190525232 200 50 100
"glasso" 1 "F1" 0.935960591133005 200 50 100
"glasso" 1 "JI" 0.87962962962963 200 50 100
"glasso" 1 "ED" 13 200 50 100
"glasso" 1 "TP" 98 200 50 100
"glasso" 1 "FP" 10 200 50 100
"glasso" 1 "FN" 0 200 50 100
"glasso" 1 "TN" 4842 200 50 100
"glasso" 1 "Pre" 0.907407407407407 200 50 100
"glasso" 1 "TPR" 1 200 50 100
"glasso" 1 "MCC" 0.951597202341547 200 50 100
"glasso" 1 "FDR" 0.0925925925925926 200 50 100
"glasso" 1 "FPR" 0.00206100577081616 200 50 100
"glasso" 1 "F1" 0.951456310679612 200 50 100
"glasso" 1 "JI" 0.907407407407407 200 50 100
"glasso" 1 "ED" 10 200 50 100
"glasso" 1 "TP" 97 200 50 100
"glasso" 1 "FP" 11 200 50 100
"glasso" 1 "FN" 0 200 50 100
"glasso" 1 "TN" 4842 200 50 100
"glasso" 1 "Pre" 0.898148148148148 200 50 100
"glasso" 1 "TPR" 1 200 50 100
"glasso" 1 "MCC" 0.946632119862361 200 50 100
"glasso" 1 "FDR" 0.101851851851852 200 50 100
"glasso" 1 "FPR" 0.00226663919225221 200 50 100
"glasso" 1 "F1" 0.946341463414634 200 50 100
"glasso" 1 "JI" 0.898148148148148 200 50 100
"glasso" 1 "ED" 11 200 50 100
"glasso" 1 "TP" 99 200 50 100
"glasso" 1 "FP" 9 200 50 100
"glasso" 1 "FN" 0 200 50 100
"glasso" 1 "TN" 4842 200 50 100
"glasso" 1 "Pre" 0.916666666666667 200 50 100
"glasso" 1 "TPR" 1 200 50 100
"glasso" 1 "MCC" 0.956538544123841 200 50 100
"glasso" 1 "FDR" 0.0833333333333333 200 50 100
"glasso" 1 "FPR" 0.00185528756957328 200 50 100
