"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 8 200 10 100 1
"tvglasso" 1 "FP" 0 200 10 100 1
"tvglasso" 1 "FN" 83 200 10 100 1
"tvglasso" 1 "TN" 4859 200 10 100 1
"tvglasso" 1 "Pre" 1 200 10 100 1
"tvglasso" 1 "TPR" 0.0879120879120879 200 10 100 1
"tvglasso" 1 "MCC" 0.293999354127874 200 10 100 1
"tvglasso" 1 "FDR" 0 200 10 100 1
"tvglasso" 1 "FPR" 0 200 10 100 1
"tvglasso" 1 "F1" 0.161616161616162 200 10 100 1
"tvglasso" 1 "JI" 0.0879120879120879 200 10 100 1
"tvglasso" 1 "ED" 83 200 10 100 1
"tvglasso" 1 "TP" 8 200 10 100 1
"tvglasso" 1 "FP" 0 200 10 100 1
"tvglasso" 1 "FN" 79 200 10 100 1
"tvglasso" 1 "TN" 4863 200 10 100 1
"tvglasso" 1 "Pre" 1 200 10 100 1
"tvglasso" 1 "TPR" 0.0919540229885057 200 10 100 1
"tvglasso" 1 "MCC" 0.300805748447213 200 10 100 1
"tvglasso" 1 "FDR" 0 200 10 100 1
"tvglasso" 1 "FPR" 0 200 10 100 1
"tvglasso" 1 "F1" 0.168421052631579 200 10 100 1
"tvglasso" 1 "JI" 0.0919540229885057 200 10 100 1
"tvglasso" 1 "ED" 79 200 10 100 1
"tvglasso" 1 "TP" 8 200 10 100 1
"tvglasso" 1 "FP" 0 200 10 100 1
"tvglasso" 1 "FN" 76 200 10 100 1
"tvglasso" 1 "TN" 4866 200 10 100 1
"tvglasso" 1 "Pre" 1 200 10 100 1
"tvglasso" 1 "TPR" 0.0952380952380952 200 10 100 1
"tvglasso" 1 "MCC" 0.306224569118487 200 10 100 1
"tvglasso" 1 "FDR" 0 200 10 100 1
"tvglasso" 1 "FPR" 0 200 10 100 1
"tvglasso" 1 "F1" 0.173913043478261 200 10 100 1
"tvglasso" 1 "JI" 0.0952380952380952 200 10 100 1
"tvglasso" 1 "ED" 76 200 10 100 1
"tvglasso" 1 "TP" 8 200 10 100 1
"tvglasso" 1 "FP" 0 200 10 100 1
"tvglasso" 1 "FN" 72 200 10 100 1
"tvglasso" 1 "TN" 4870 200 10 100 1
"tvglasso" 1 "Pre" 1 200 10 100 1
"tvglasso" 1 "TPR" 0.1 200 10 100 1
"tvglasso" 1 "MCC" 0.313915752964917 200 10 100 1
"tvglasso" 1 "FDR" 0 200 10 100 1
"tvglasso" 1 "FPR" 0 200 10 100 1
"tvglasso" 1 "F1" 0.181818181818182 200 10 100 1
"tvglasso" 1 "JI" 0.1 200 10 100 1
"tvglasso" 1 "ED" 72 200 10 100 1
"tvglasso" 1 "TP" 8 200 10 100 1
"tvglasso" 1 "FP" 0 200 10 100 1
"tvglasso" 1 "FN" 69 200 10 100 1
"tvglasso" 1 "TN" 4873 200 10 100 1
"tvglasso" 1 "Pre" 1 200 10 100 1
"tvglasso" 1 "TPR" 0.103896103896104 200 10 100 1
"tvglasso" 1 "MCC" 0.320071102697848 200 10 100 1
"tvglasso" 1 "FDR" 0 200 10 100 1
"tvglasso" 1 "FPR" 0 200 10 100 1
"tvglasso" 1 "F1" 0.188235294117647 200 10 100 1
"tvglasso" 1 "JI" 0.103896103896104 200 10 100 1
"tvglasso" 1 "ED" 69 200 10 100 1
"tvglasso" 1 "TP" 8 200 10 100 1
"tvglasso" 1 "FP" 0 200 10 100 1
"tvglasso" 1 "FN" 68 200 10 100 1
"tvglasso" 1 "TN" 4874 200 10 100 1
"tvglasso" 1 "Pre" 1 200 10 100 1
"tvglasso" 1 "TPR" 0.105263157894737 200 10 100 1
"tvglasso" 1 "MCC" 0.322203007027472 200 10 100 1
"tvglasso" 1 "FDR" 0 200 10 100 1
"tvglasso" 1 "FPR" 0 200 10 100 1
"tvglasso" 1 "F1" 0.19047619047619 200 10 100 1
"tvglasso" 1 "JI" 0.105263157894737 200 10 100 1
"tvglasso" 1 "ED" 68 200 10 100 1
"tvglasso" 1 "TP" 8 200 10 100 1
"tvglasso" 1 "FP" 0 200 10 100 1
"tvglasso" 1 "FN" 63 200 10 100 1
"tvglasso" 1 "TN" 4879 200 10 100 1
"tvglasso" 1 "Pre" 1 200 10 100 1
"tvglasso" 1 "TPR" 0.112676056338028 200 10 100 1
"tvglasso" 1 "MCC" 0.33352612493842 200 10 100 1
"tvglasso" 1 "FDR" 0 200 10 100 1
"tvglasso" 1 "FPR" 0 200 10 100 1
"tvglasso" 1 "F1" 0.20253164556962 200 10 100 1
"tvglasso" 1 "JI" 0.112676056338028 200 10 100 1
"tvglasso" 1 "ED" 63 200 10 100 1
"tvglasso" 1 "TP" 8 200 10 100 1
"tvglasso" 1 "FP" 0 200 10 100 1
"tvglasso" 1 "FN" 61 200 10 100 1
"tvglasso" 1 "TN" 4881 200 10 100 1
"tvglasso" 1 "Pre" 1 200 10 100 1
"tvglasso" 1 "TPR" 0.115942028985507 200 10 100 1
"tvglasso" 1 "MCC" 0.338394644679861 200 10 100 1
"tvglasso" 1 "FDR" 0 200 10 100 1
"tvglasso" 1 "FPR" 0 200 10 100 1
"tvglasso" 1 "F1" 0.207792207792208 200 10 100 1
"tvglasso" 1 "JI" 0.115942028985507 200 10 100 1
"tvglasso" 1 "ED" 61 200 10 100 1
"tvglasso" 1 "TP" 8 200 10 100 1
"tvglasso" 1 "FP" 0 200 10 100 1
"tvglasso" 1 "FN" 59 200 10 100 1
"tvglasso" 1 "TN" 4883 200 10 100 1
"tvglasso" 1 "Pre" 1 200 10 100 1
"tvglasso" 1 "TPR" 0.119402985074627 200 10 100 1
"tvglasso" 1 "MCC" 0.343478520661906 200 10 100 1
"tvglasso" 1 "FDR" 0 200 10 100 1
"tvglasso" 1 "FPR" 0 200 10 100 1
"tvglasso" 1 "F1" 0.213333333333333 200 10 100 1
"tvglasso" 1 "JI" 0.119402985074627 200 10 100 1
"tvglasso" 1 "ED" 59 200 10 100 1
"tvglasso" 1 "TP" 8 200 10 100 1
"tvglasso" 1 "FP" 0 200 10 100 1
"tvglasso" 1 "FN" 55 200 10 100 1
"tvglasso" 1 "TN" 4887 200 10 100 1
"tvglasso" 1 "Pre" 1 200 10 100 1
"tvglasso" 1 "TPR" 0.126984126984127 200 10 100 1
"tvglasso" 1 "MCC" 0.354359856995661 200 10 100 1
"tvglasso" 1 "FDR" 0 200 10 100 1
"tvglasso" 1 "FPR" 0 200 10 100 1
"tvglasso" 1 "F1" 0.225352112676056 200 10 100 1
"tvglasso" 1 "JI" 0.126984126984127 200 10 100 1
"tvglasso" 1 "ED" 55 200 10 100 1
"tvglasso" 1 "TP" 8 200 10 100 1
"tvglasso" 1 "FP" 0 200 10 100 1
"tvglasso" 1 "FN" 50 200 10 100 1
"tvglasso" 1 "TN" 4892 200 10 100 1
"tvglasso" 1 "Pre" 1 200 10 100 1
"tvglasso" 1 "TPR" 0.137931034482759 200 10 100 1
"tvglasso" 1 "MCC" 0.369507153326838 200 10 100 1
"tvglasso" 1 "FDR" 0 200 10 100 1
"tvglasso" 1 "FPR" 0 200 10 100 1
"tvglasso" 1 "F1" 0.242424242424242 200 10 100 1
"tvglasso" 1 "JI" 0.137931034482759 200 10 100 1
"tvglasso" 1 "ED" 50 200 10 100 1
"tvglasso" 1 "TP" 8 200 10 100 1
"tvglasso" 1 "FP" 0 200 10 100 1
"tvglasso" 1 "FN" 48 200 10 100 1
"tvglasso" 1 "TN" 4894 200 10 100 1
"tvglasso" 1 "Pre" 1 200 10 100 1
"tvglasso" 1 "TPR" 0.142857142857143 200 10 100 1
"tvglasso" 1 "MCC" 0.376124472760118 200 10 100 1
"tvglasso" 1 "FDR" 0 200 10 100 1
"tvglasso" 1 "FPR" 0 200 10 100 1
"tvglasso" 1 "F1" 0.25 200 10 100 1
"tvglasso" 1 "JI" 0.142857142857143 200 10 100 1
"tvglasso" 1 "ED" 48 200 10 100 1
"tvglasso" 1 "TP" 8 200 10 100 1
"tvglasso" 1 "FP" 0 200 10 100 1
"tvglasso" 1 "FN" 47 200 10 100 1
"tvglasso" 1 "TN" 4895 200 10 100 1
"tvglasso" 1 "Pre" 1 200 10 100 1
"tvglasso" 1 "TPR" 0.145454545454545 200 10 100 1
"tvglasso" 1 "MCC" 0.379567156408719 200 10 100 1
"tvglasso" 1 "FDR" 0 200 10 100 1
"tvglasso" 1 "FPR" 0 200 10 100 1
"tvglasso" 1 "F1" 0.253968253968254 200 10 100 1
"tvglasso" 1 "JI" 0.145454545454545 200 10 100 1
"tvglasso" 1 "ED" 47 200 10 100 1
"tvglasso" 1 "TP" 8 200 10 100 1
"tvglasso" 1 "FP" 0 200 10 100 1
"tvglasso" 1 "FN" 45 200 10 100 1
"tvglasso" 1 "TN" 4897 200 10 100 1
"tvglasso" 1 "Pre" 1 200 10 100 1
"tvglasso" 1 "TPR" 0.150943396226415 200 10 100 1
"tvglasso" 1 "MCC" 0.386741466907768 200 10 100 1
"tvglasso" 1 "FDR" 0 200 10 100 1
"tvglasso" 1 "FPR" 0 200 10 100 1
"tvglasso" 1 "F1" 0.262295081967213 200 10 100 1
"tvglasso" 1 "JI" 0.150943396226415 200 10 100 1
"tvglasso" 1 "ED" 45 200 10 100 1
"tvglasso" 1 "TP" 8 200 10 100 1
"tvglasso" 1 "FP" 0 200 10 100 1
"tvglasso" 1 "FN" 42 200 10 100 1
"tvglasso" 1 "TN" 4900 200 10 100 1
"tvglasso" 1 "Pre" 1 200 10 100 1
"tvglasso" 1 "TPR" 0.16 200 10 100 1
"tvglasso" 1 "MCC" 0.398296656562537 200 10 100 1
"tvglasso" 1 "FDR" 0 200 10 100 1
"tvglasso" 1 "FPR" 0 200 10 100 1
"tvglasso" 1 "F1" 0.275862068965517 200 10 100 1
"tvglasso" 1 "JI" 0.16 200 10 100 1
"tvglasso" 1 "ED" 42 200 10 100 1
"tvglasso" 1 "TP" 8 200 10 100 1
"tvglasso" 1 "FP" 0 200 10 100 1
"tvglasso" 1 "FN" 41 200 10 100 1
"tvglasso" 1 "TN" 4901 200 10 100 1
"tvglasso" 1 "Pre" 1 200 10 100 1
"tvglasso" 1 "TPR" 0.163265306122449 200 10 100 1
"tvglasso" 1 "MCC" 0.402381434159778 200 10 100 1
"tvglasso" 1 "FDR" 0 200 10 100 1
"tvglasso" 1 "FPR" 0 200 10 100 1
"tvglasso" 1 "F1" 0.280701754385965 200 10 100 1
"tvglasso" 1 "JI" 0.163265306122449 200 10 100 1
"tvglasso" 1 "ED" 41 200 10 100 1
"tvglasso" 1 "TP" 3 200 10 100 1
"tvglasso" 1 "FP" 0 200 10 100 1
"tvglasso" 1 "FN" 46 200 10 100 1
"tvglasso" 1 "TN" 4901 200 10 100 1
"tvglasso" 1 "Pre" 1 200 10 100 1
"tvglasso" 1 "TPR" 0.0612244897959184 200 10 100 1
