"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 48 200 50 100 0.01
"tvglasso" 1 "FP" 28 200 50 100 0.01
"tvglasso" 1 "FN" 30 200 50 100 0.01
"tvglasso" 1 "TN" 4844 200 50 100 0.01
"tvglasso" 1 "Pre" 0.631578947368421 200 50 100 0.01
"tvglasso" 1 "TPR" 0.615384615384615 200 50 100 0.01
"tvglasso" 1 "MCC" 0.617480217099617 200 50 100 0.01
"tvglasso" 1 "FDR" 0.368421052631579 200 50 100 0.01
"tvglasso" 1 "FPR" 0.00574712643678161 200 50 100 0.01
"tvglasso" 1 "F1" 0.623376623376623 200 50 100 0.01
"tvglasso" 1 "JI" 0.452830188679245 200 50 100 0.01
"tvglasso" 1 "ED" 58 200 50 100 0.01
"tvglasso" 1 "TP" 62 200 50 100 0.01
"tvglasso" 1 "FP" 37 200 50 100 0.01
"tvglasso" 1 "FN" 16 200 50 100 0.01
"tvglasso" 1 "TN" 4835 200 50 100 0.01
"tvglasso" 1 "Pre" 0.626262626262626 200 50 100 0.01
"tvglasso" 1 "TPR" 0.794871794871795 200 50 100 0.01
"tvglasso" 1 "MCC" 0.70031830612214 200 50 100 0.01
"tvglasso" 1 "FDR" 0.373737373737374 200 50 100 0.01
"tvglasso" 1 "FPR" 0.0075944170771757 200 50 100 0.01
"tvglasso" 1 "F1" 0.700564971751412 200 50 100 0.01
"tvglasso" 1 "JI" 0.539130434782609 200 50 100 0.01
"tvglasso" 1 "ED" 53 200 50 100 0.01
"tvglasso" 1 "TP" 62 200 50 100 0.01
"tvglasso" 1 "FP" 39 200 50 100 0.01
"tvglasso" 1 "FN" 15 200 50 100 0.01
"tvglasso" 1 "TN" 4834 200 50 100 0.01
"tvglasso" 1 "Pre" 0.613861386138614 200 50 100 0.01
"tvglasso" 1 "TPR" 0.805194805194805 200 50 100 0.01
"tvglasso" 1 "MCC" 0.697781515472514 200 50 100 0.01
"tvglasso" 1 "FDR" 0.386138613861386 200 50 100 0.01
"tvglasso" 1 "FPR" 0.00800328339831726 200 50 100 0.01
"tvglasso" 1 "F1" 0.696629213483146 200 50 100 0.01
"tvglasso" 1 "JI" 0.53448275862069 200 50 100 0.01
"tvglasso" 1 "ED" 54 200 50 100 0.01
"tvglasso" 1 "TP" 60 200 50 100 0.01
"tvglasso" 1 "FP" 36 200 50 100 0.01
"tvglasso" 1 "FN" 16 200 50 100 0.01
"tvglasso" 1 "TN" 4838 200 50 100 0.01
"tvglasso" 1 "Pre" 0.625 200 50 100 0.01
"tvglasso" 1 "TPR" 0.789473684210526 200 50 100 0.01
"tvglasso" 1 "MCC" 0.697299623242854 200 50 100 0.01
"tvglasso" 1 "FDR" 0.375 200 50 100 0.01
"tvglasso" 1 "FPR" 0.00738613048830529 200 50 100 0.01
"tvglasso" 1 "F1" 0.697674418604651 200 50 100 0.01
"tvglasso" 1 "JI" 0.535714285714286 200 50 100 0.01
"tvglasso" 1 "ED" 52 200 50 100 0.01
"tvglasso" 1 "TP" 54 200 50 100 0.01
"tvglasso" 1 "FP" 14 200 50 100 0.01
"tvglasso" 1 "FN" 21 200 50 100 0.01
"tvglasso" 1 "TN" 4861 200 50 100 0.01
"tvglasso" 1 "Pre" 0.794117647058823 200 50 100 0.01
"tvglasso" 1 "TPR" 0.72 200 50 100 0.01
