"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 36 200 10 100 0.5
"tvglasso" 1 "FP" 8 200 10 100 0.5
"tvglasso" 1 "FN" 55 200 10 100 0.5
"tvglasso" 1 "TN" 4851 200 10 100 0.5
"tvglasso" 1 "Pre" 0.818181818181818 200 10 100 0.5
"tvglasso" 1 "TPR" 0.395604395604396 200 10 100 0.5
"tvglasso" 1 "MCC" 0.563837455321984 200 10 100 0.5
"tvglasso" 1 "FDR" 0.181818181818182 200 10 100 0.5
"tvglasso" 1 "FPR" 0.00164642930644165 200 10 100 0.5
"tvglasso" 1 "F1" 0.533333333333333 200 10 100 0.5
"tvglasso" 1 "JI" 0.363636363636364 200 10 100 0.5
"tvglasso" 1 "ED" 63 200 10 100 0.5
"tvglasso" 1 "TP" 36 200 10 100 0.5
"tvglasso" 1 "FP" 7 200 10 100 0.5
"tvglasso" 1 "FN" 51 200 10 100 0.5
"tvglasso" 1 "TN" 4856 200 10 100 0.5
"tvglasso" 1 "Pre" 0.837209302325581 200 10 100 0.5
"tvglasso" 1 "TPR" 0.413793103448276 200 10 100 0.5
"tvglasso" 1 "MCC" 0.583901190730713 200 10 100 0.5
"tvglasso" 1 "FDR" 0.162790697674419 200 10 100 0.5
"tvglasso" 1 "FPR" 0.00143944067448077 200 10 100 0.5
"tvglasso" 1 "F1" 0.553846153846154 200 10 100 0.5
"tvglasso" 1 "JI" 0.382978723404255 200 10 100 0.5
"tvglasso" 1 "ED" 58 200 10 100 0.5
"tvglasso" 1 "TP" 26 200 10 100 0.5
"tvglasso" 1 "FP" 4 200 10 100 0.5
"tvglasso" 1 "FN" 58 200 10 100 0.5
"tvglasso" 1 "TN" 4862 200 10 100 0.5
"tvglasso" 1 "Pre" 0.866666666666667 200 10 100 0.5
"tvglasso" 1 "TPR" 0.30952380952381 200 10 100 0.5
"tvglasso" 1 "MCC" 0.513714292753761 200 10 100 0.5
"tvglasso" 1 "FDR" 0.133333333333333 200 10 100 0.5
"tvglasso" 1 "FPR" 0.00082203041512536 200 10 100 0.5
