"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 9 200 50 100 2.5
"tvglasso" 1 "FP" 2 200 50 100 2.5
"tvglasso" 1 "FN" 69 200 50 100 2.5
"tvglasso" 1 "TN" 4870 200 50 100 2.5
"tvglasso" 1 "Pre" 0.818181818181818 200 50 100 2.5
"tvglasso" 1 "TPR" 0.115384615384615 200 50 100 2.5
"tvglasso" 1 "MCC" 0.304078089640252 200 50 100 2.5
"tvglasso" 1 "FDR" 0.181818181818182 200 50 100 2.5
"tvglasso" 1 "FPR" 0.000410509031198686 200 50 100 2.5
"tvglasso" 1 "F1" 0.202247191011236 200 50 100 2.5
"tvglasso" 1 "JI" 0.1125 200 50 100 2.5
"tvglasso" 1 "ED" 71 200 50 100 2.5
"tvglasso" 1 "TP" 9 200 50 100 2.5
"tvglasso" 1 "FP" 2 200 50 100 2.5
"tvglasso" 1 "FN" 69 200 50 100 2.5
"tvglasso" 1 "TN" 4870 200 50 100 2.5
"tvglasso" 1 "Pre" 0.818181818181818 200 50 100 2.5
"tvglasso" 1 "TPR" 0.115384615384615 200 50 100 2.5
"tvglasso" 1 "MCC" 0.304078089640252 200 50 100 2.5
"tvglasso" 1 "FDR" 0.181818181818182 200 50 100 2.5
"tvglasso" 1 "FPR" 0.000410509031198686 200 50 100 2.5
"tvglasso" 1 "F1" 0.202247191011236 200 50 100 2.5
"tvglasso" 1 "JI" 0.1125 200 50 100 2.5
"tvglasso" 1 "ED" 71 200 50 100 2.5
"tvglasso" 1 "TP" 9 200 50 100 2.5
"tvglasso" 1 "FP" 2 200 50 100 2.5
"tvglasso" 1 "FN" 68 200 50 100 2.5
"tvglasso" 1 "TN" 4871 200 50 100 2.5
"tvglasso" 1 "Pre" 0.818181818181818 200 50 100 2.5
"tvglasso" 1 "TPR" 0.116883116883117 200 50 100 2.5
"tvglasso" 1 "MCC" 0.306091892322087 200 50 100 2.5
"tvglasso" 1 "FDR" 0.181818181818182 200 50 100 2.5
"tvglasso" 1 "FPR" 0.000410424789657295 200 50 100 2.5
"tvglasso" 1 "F1" 0.204545454545455 200 50 100 2.5
"tvglasso" 1 "JI" 0.113924050632911 200 50 100 2.5
"tvglasso" 1 "ED" 70 200 50 100 2.5
"tvglasso" 1 "TP" 9 200 50 100 2.5
"tvglasso" 1 "FP" 2 200 50 100 2.5
"tvglasso" 1 "FN" 67 200 50 100 2.5
"tvglasso" 1 "TN" 4872 200 50 100 2.5
