"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 1 200 10 100 2.5
"tvglasso" 1 "FP" 2 200 10 100 2.5
"tvglasso" 1 "FN" 90 200 10 100 2.5
"tvglasso" 1 "TN" 4857 200 10 100 2.5
"tvglasso" 1 "Pre" 0.333333333333333 200 10 100 2.5
"tvglasso" 1 "TPR" 0.010989010989011 200 10 100 2.5
"tvglasso" 1 "MCC" 0.057735328564753 200 10 100 2.5
"tvglasso" 1 "FDR" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "FPR" 0.000411607326610414 200 10 100 2.5
"tvglasso" 1 "F1" 0.0212765957446809 200 10 100 2.5
"tvglasso" 1 "JI" 0.010752688172043 200 10 100 2.5
"tvglasso" 1 "ED" 92 200 10 100 2.5
"tvglasso" 1 "TP" 1 200 10 100 2.5
"tvglasso" 1 "FP" 2 200 10 100 2.5
"tvglasso" 1 "FN" 86 200 10 100 2.5
"tvglasso" 1 "TN" 4861 200 10 100 2.5
"tvglasso" 1 "Pre" 0.333333333333333 200 10 100 2.5
"tvglasso" 1 "TPR" 0.0114942528735632 200 10 100 2.5
"tvglasso" 1 "MCC" 0.059174812308712 200 10 100 2.5
"tvglasso" 1 "FDR" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "FPR" 0.000411268764137364 200 10 100 2.5
"tvglasso" 1 "F1" 0.0222222222222222 200 10 100 2.5
"tvglasso" 1 "JI" 0.0112359550561798 200 10 100 2.5
"tvglasso" 1 "ED" 88 200 10 100 2.5
"tvglasso" 1 "TP" 1 200 10 100 2.5
"tvglasso" 1 "FP" 2 200 10 100 2.5
"tvglasso" 1 "FN" 83 200 10 100 2.5
"tvglasso" 1 "TN" 4864 200 10 100 2.5
"tvglasso" 1 "Pre" 0.333333333333333 200 10 100 2.5
"tvglasso" 1 "TPR" 0.0119047619047619 200 10 100 2.5
"tvglasso" 1 "MCC" 0.0603192224476384 200 10 100 2.5
"tvglasso" 1 "FDR" 0.666666666666667 200 10 100 2.5
