"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 7 200 100 100 2.5
"tvglasso" 1 "FP" 1 200 100 100 2.5
"tvglasso" 1 "FN" 58 200 100 100 2.5
"tvglasso" 1 "TN" 4884 200 100 100 2.5
"tvglasso" 1 "Pre" 0.875 200 100 100 2.5
"tvglasso" 1 "TPR" 0.107692307692308 200 100 100 2.5
"tvglasso" 1 "MCC" 0.304614773190611 200 100 100 2.5
"tvglasso" 1 "FDR" 0.125 200 100 100 2.5
"tvglasso" 1 "FPR" 0.000204708290685773 200 100 100 2.5
"tvglasso" 1 "F1" 0.191780821917808 200 100 100 2.5
"tvglasso" 1 "JI" 0.106060606060606 200 100 100 2.5
"tvglasso" 1 "ED" 59 200 100 100 2.5
"tvglasso" 1 "TP" 7 200 100 100 2.5
"tvglasso" 1 "FP" 1 200 100 100 2.5
"tvglasso" 1 "FN" 55 200 100 100 2.5
"tvglasso" 1 "TN" 4887 200 100 100 2.5
"tvglasso" 1 "Pre" 0.875 200 100 100 2.5
"tvglasso" 1 "TPR" 0.112903225806452 200 100 100 2.5
"tvglasso" 1 "MCC" 0.312020958541815 200 100 100 2.5
"tvglasso" 1 "FDR" 0.125 200 100 100 2.5
"tvglasso" 1 "FPR" 0.000204582651391162 200 100 100 2.5
"tvglasso" 1 "F1" 0.2 200 100 100 2.5
"tvglasso" 1 "JI" 0.111111111111111 200 100 100 2.5
"tvglasso" 1 "ED" 56 200 100 100 2.5
"tvglasso" 1 "TP" 7 200 100 100 2.5
"tvglasso" 1 "FP" 1 200 100 100 2.5
"tvglasso" 1 "FN" 55 200 100 100 2.5
"tvglasso" 1 "TN" 4887 200 100 100 2.5
"tvglasso" 1 "Pre" 0.875 200 100 100 2.5
"tvglasso" 1 "TPR" 0.112903225806452 200 100 100 2.5
"tvglasso" 1 "MCC" 0.312020958541815 200 100 100 2.5
"tvglasso" 1 "FDR" 0.125 200 100 100 2.5
"tvglasso" 1 "FPR" 0.000204582651391162 200 100 100 2.5
"tvglasso" 1 "F1" 0.2 200 100 100 2.5
"tvglasso" 1 "JI" 0.111111111111111 200 100 100 2.5
"tvglasso" 1 "ED" 56 200 100 100 2.5
"tvglasso" 1 "TP" 7 200 100 100 2.5
"tvglasso" 1 "FP" 1 200 100 100 2.5
"tvglasso" 1 "FN" 52 200 100 100 2.5
"tvglasso" 1 "TN" 4890 200 100 100 2.5
"tvglasso" 1 "Pre" 0.875 200 100 100 2.5
"tvglasso" 1 "TPR" 0.11864406779661 200 100 100 2.5
"tvglasso" 1 "MCC" 0.31998192308932 200 100 100 2.5
"tvglasso" 1 "FDR" 0.125 200 100 100 2.5
"tvglasso" 1 "FPR" 0.000204457166223676 200 100 100 2.5
"tvglasso" 1 "F1" 0.208955223880597 200 100 100 2.5
"tvglasso" 1 "JI" 0.116666666666667 200 100 100 2.5
"tvglasso" 1 "ED" 53 200 100 100 2.5
"tvglasso" 1 "TP" 7 200 100 100 2.5
"tvglasso" 1 "FP" 1 200 100 100 2.5
"tvglasso" 1 "FN" 50 200 100 100 2.5
"tvglasso" 1 "TN" 4892 200 100 100 2.5
"tvglasso" 1 "Pre" 0.875 200 100 100 2.5
"tvglasso" 1 "TPR" 0.12280701754386 200 100 100 2.5
"tvglasso" 1 "MCC" 0.325633072949981 200 100 100 2.5
"tvglasso" 1 "FDR" 0.125 200 100 100 2.5
"tvglasso" 1 "FPR" 0.000204373594931535 200 100 100 2.5
"tvglasso" 1 "F1" 0.215384615384615 200 100 100 2.5
"tvglasso" 1 "JI" 0.120689655172414 200 100 100 2.5
"tvglasso" 1 "ED" 51 200 100 100 2.5
"tvglasso" 1 "TP" 7 200 100 100 2.5
"tvglasso" 1 "FP" 1 200 100 100 2.5
"tvglasso" 1 "FN" 46 200 100 100 2.5
"tvglasso" 1 "TN" 4896 200 100 100 2.5
"tvglasso" 1 "Pre" 0.875 200 100 100 2.5
"tvglasso" 1 "TPR" 0.132075471698113 200 100 100 2.5
"tvglasso" 1 "MCC" 0.337875572962663 200 100 100 2.5
"tvglasso" 1 "FDR" 0.125 200 100 100 2.5
