"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 54 200 100 100 0.01
"tvglasso" 1 "FP" 27 200 100 100 0.01
"tvglasso" 1 "FN" 11 200 100 100 0.01
"tvglasso" 1 "TN" 4858 200 100 100 0.01
"tvglasso" 1 "Pre" 0.666666666666667 200 100 100 0.01
"tvglasso" 1 "TPR" 0.830769230769231 200 100 100 0.01
"tvglasso" 1 "MCC" 0.740470813225588 200 100 100 0.01
"tvglasso" 1 "FDR" 0.333333333333333 200 100 100 0.01
"tvglasso" 1 "FPR" 0.00552712384851587 200 100 100 0.01
"tvglasso" 1 "F1" 0.73972602739726 200 100 100 0.01
"tvglasso" 1 "JI" 0.58695652173913 200 100 100 0.01
"tvglasso" 1 "ED" 38 200 100 100 0.01
"tvglasso" 1 "TP" 59 200 100 100 0.01
"tvglasso" 1 "FP" 28 200 100 100 0.01
"tvglasso" 1 "FN" 3 200 100 100 0.01
"tvglasso" 1 "TN" 4860 200 100 100 0.01
"tvglasso" 1 "Pre" 0.67816091954023 200 100 100 0.01
"tvglasso" 1 "TPR" 0.951612903225806 200 100 100 0.01
"tvglasso" 1 "MCC" 0.800548838902014 200 100 100 0.01
"tvglasso" 1 "FDR" 0.32183908045977 200 100 100 0.01
"tvglasso" 1 "FPR" 0.00572831423895254 200 100 100 0.01
"tvglasso" 1 "F1" 0.791946308724832 200 100 100 0.01
"tvglasso" 1 "JI" 0.655555555555556 200 100 100 0.01
"tvglasso" 1 "ED" 31 200 100 100 0.01
"tvglasso" 1 "TP" 60 200 100 100 0.01
"tvglasso" 1 "FP" 15 200 100 100 0.01
"tvglasso" 1 "FN" 2 200 100 100 0.01
"tvglasso" 1 "TN" 4873 200 100 100 0.01
"tvglasso" 1 "Pre" 0.8 200 100 100 0.01
"tvglasso" 1 "TPR" 0.967741935483871 200 100 100 0.01
"tvglasso" 1 "MCC" 0.878261232896033 200 100 100 0.01
"tvglasso" 1 "FDR" 0.2 200 100 100 0.01
"tvglasso" 1 "FPR" 0.00306873977086743 200 100 100 0.01
