"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 88 200 10 100 1.5
"tvglasso" 1 "TN" 4858 200 10 100 1.5
"tvglasso" 1 "Pre" 0.75 200 10 100 1.5
"tvglasso" 1 "TPR" 0.032967032967033 200 10 100 1.5
"tvglasso" 1 "MCC" 0.15488069311234 200 10 100 1.5
"tvglasso" 1 "FDR" 0.25 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000205803663305207 200 10 100 1.5
"tvglasso" 1 "F1" 0.0631578947368421 200 10 100 1.5
"tvglasso" 1 "JI" 0.0326086956521739 200 10 100 1.5
"tvglasso" 1 "ED" 89 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 84 200 10 100 1.5
"tvglasso" 1 "TN" 4862 200 10 100 1.5
"tvglasso" 1 "Pre" 0.75 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0344827586206897 200 10 100 1.5
"tvglasso" 1 "MCC" 0.158510884008624 200 10 100 1.5
"tvglasso" 1 "FDR" 0.25 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000205634382068682 200 10 100 1.5
"tvglasso" 1 "F1" 0.0659340659340659 200 10 100 1.5
"tvglasso" 1 "JI" 0.0340909090909091 200 10 100 1.5
"tvglasso" 1 "ED" 85 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 81 200 10 100 1.5
"tvglasso" 1 "TN" 4865 200 10 100 1.5
"tvglasso" 1 "Pre" 0.75 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0357142857142857 200 10 100 1.5
"tvglasso" 1 "MCC" 0.161400312678966 200 10 100 1.5
"tvglasso" 1 "FDR" 0.25 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020550760378134 200 10 100 1.5
"tvglasso" 1 "F1" 0.0681818181818182 200 10 100 1.5
"tvglasso" 1 "JI" 0.0352941176470588 200 10 100 1.5
"tvglasso" 1 "ED" 82 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 77 200 10 100 1.5
"tvglasso" 1 "TN" 4869 200 10 100 1.5
"tvglasso" 1 "Pre" 0.75 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0375 200 10 100 1.5
"tvglasso" 1 "MCC" 0.16550041553022 200 10 100 1.5
"tvglasso" 1 "FDR" 0.25 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000205338809034908 200 10 100 1.5
"tvglasso" 1 "F1" 0.0714285714285714 200 10 100 1.5
"tvglasso" 1 "JI" 0.037037037037037 200 10 100 1.5
"tvglasso" 1 "ED" 78 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 74 200 10 100 1.5
"tvglasso" 1 "TN" 4872 200 10 100 1.5
"tvglasso" 1 "Pre" 0.75 200 10 100 1.5
"tvglasso" 1 "TPR" 0.038961038961039 200 10 100 1.5
"tvglasso" 1 "MCC" 0.168780986271022 200 10 100 1.5
"tvglasso" 1 "FDR" 0.25 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000205212394828648 200 10 100 1.5
"tvglasso" 1 "F1" 0.0740740740740741 200 10 100 1.5
"tvglasso" 1 "JI" 0.0384615384615385 200 10 100 1.5
"tvglasso" 1 "ED" 75 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 2 200 10 100 1.5
"tvglasso" 1 "FN" 73 200 10 100 1.5
"tvglasso" 1 "TN" 4872 200 10 100 1.5
"tvglasso" 1 "Pre" 0.6 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0394736842105263 200 10 100 1.5
"tvglasso" 1 "MCC" 0.151199662730789 200 10 100 1.5
"tvglasso" 1 "FDR" 0.4 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000410340582683627 200 10 100 1.5
"tvglasso" 1 "F1" 0.0740740740740741 200 10 100 1.5
"tvglasso" 1 "JI" 0.0384615384615385 200 10 100 1.5
"tvglasso" 1 "ED" 75 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 2 200 10 100 1.5
"tvglasso" 1 "FN" 68 200 10 100 1.5
"tvglasso" 1 "TN" 4877 200 10 100 1.5
"tvglasso" 1 "Pre" 0.6 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0422535211267606 200 10 100 1.5
"tvglasso" 1 "MCC" 0.156622981186871 200 10 100 1.5
"tvglasso" 1 "FDR" 0.4 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00040992006558721 200 10 100 1.5
"tvglasso" 1 "F1" 0.0789473684210526 200 10 100 1.5
"tvglasso" 1 "JI" 0.0410958904109589 200 10 100 1.5
"tvglasso" 1 "ED" 70 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 2 200 10 100 1.5
"tvglasso" 1 "FN" 66 200 10 100 1.5
"tvglasso" 1 "TN" 4879 200 10 100 1.5
"tvglasso" 1 "Pre" 0.6 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0434782608695652 200 10 100 1.5
"tvglasso" 1 "MCC" 0.158953697171227 200 10 100 1.5
"tvglasso" 1 "FDR" 0.4 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000409752099979512 200 10 100 1.5
"tvglasso" 1 "F1" 0.0810810810810811 200 10 100 1.5
"tvglasso" 1 "JI" 0.0422535211267606 200 10 100 1.5
"tvglasso" 1 "ED" 68 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 2 200 10 100 1.5
"tvglasso" 1 "FN" 64 200 10 100 1.5
"tvglasso" 1 "TN" 4881 200 10 100 1.5
"tvglasso" 1 "Pre" 0.6 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0447761194029851 200 10 100 1.5
"tvglasso" 1 "MCC" 0.161386843149089 200 10 100 1.5
"tvglasso" 1 "FDR" 0.4 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000409584271963957 200 10 100 1.5
"tvglasso" 1 "F1" 0.0833333333333333 200 10 100 1.5
"tvglasso" 1 "JI" 0.0434782608695652 200 10 100 1.5
"tvglasso" 1 "ED" 66 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 2 200 10 100 1.5
"tvglasso" 1 "FN" 60 200 10 100 1.5
"tvglasso" 1 "TN" 4885 200 10 100 1.5
"tvglasso" 1 "Pre" 0.6 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0476190476190476 200 10 100 1.5
"tvglasso" 1 "MCC" 0.166592498531756 200 10 100 1.5
"tvglasso" 1 "FDR" 0.4 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000409249028033558 200 10 100 1.5
"tvglasso" 1 "F1" 0.0882352941176471 200 10 100 1.5
"tvglasso" 1 "JI" 0.0461538461538462 200 10 100 1.5
"tvglasso" 1 "ED" 62 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 2 200 10 100 1.5
"tvglasso" 1 "FN" 55 200 10 100 1.5
"tvglasso" 1 "TN" 4890 200 10 100 1.5
"tvglasso" 1 "Pre" 0.6 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0517241379310345 200 10 100 1.5
"tvglasso" 1 "MCC" 0.17383451245542 200 10 100 1.5
"tvglasso" 1 "FDR" 0.4 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000408830744071954 200 10 100 1.5
"tvglasso" 1 "F1" 0.0952380952380952 200 10 100 1.5
"tvglasso" 1 "JI" 0.05 200 10 100 1.5
"tvglasso" 1 "ED" 57 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 2 200 10 100 1.5
"tvglasso" 1 "FN" 53 200 10 100 1.5
"tvglasso" 1 "TN" 4892 200 10 100 1.5
"tvglasso" 1 "Pre" 0.6 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0535714285714286 200 10 100 1.5
"tvglasso" 1 "MCC" 0.176996796326023 200 10 100 1.5
"tvglasso" 1 "FDR" 0.4 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000408663669799755 200 10 100 1.5
"tvglasso" 1 "F1" 0.0983606557377049 200 10 100 1.5
"tvglasso" 1 "JI" 0.0517241379310345 200 10 100 1.5
"tvglasso" 1 "ED" 55 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 2 200 10 100 1.5
"tvglasso" 1 "FN" 52 200 10 100 1.5
"tvglasso" 1 "TN" 4893 200 10 100 1.5
"tvglasso" 1 "Pre" 0.6 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0545454545454545 200 10 100 1.5
"tvglasso" 1 "MCC" 0.178641649627422 200 10 100 1.5
"tvglasso" 1 "FDR" 0.4 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000408580183861083 200 10 100 1.5
"tvglasso" 1 "F1" 0.1 200 10 100 1.5
"tvglasso" 1 "JI" 0.0526315789473684 200 10 100 1.5
"tvglasso" 1 "ED" 54 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 2 200 10 100 1.5
"tvglasso" 1 "FN" 50 200 10 100 1.5
"tvglasso" 1 "TN" 4895 200 10 100 1.5
"tvglasso" 1 "Pre" 0.6 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0566037735849057 200 10 100 1.5
"tvglasso" 1 "MCC" 0.182068702190623 200 10 100 1.5
"tvglasso" 1 "FDR" 0.4 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000408413314274045 200 10 100 1.5
"tvglasso" 1 "F1" 0.103448275862069 200 10 100 1.5
"tvglasso" 1 "JI" 0.0545454545454545 200 10 100 1.5
"tvglasso" 1 "ED" 52 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 2 200 10 100 1.5
"tvglasso" 1 "FN" 47 200 10 100 1.5
"tvglasso" 1 "TN" 4898 200 10 100 1.5
"tvglasso" 1 "Pre" 0.6 200 10 100 1.5
"tvglasso" 1 "TPR" 0.06 200 10 100 1.5
"tvglasso" 1 "MCC" 0.187586535886686 200 10 100 1.5
"tvglasso" 1 "FDR" 0.4 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000408163265306122 200 10 100 1.5
"tvglasso" 1 "F1" 0.109090909090909 200 10 100 1.5
"tvglasso" 1 "JI" 0.0576923076923077 200 10 100 1.5
"tvglasso" 1 "ED" 49 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 2 200 10 100 1.5
"tvglasso" 1 "FN" 46 200 10 100 1.5
"tvglasso" 1 "TN" 4899 200 10 100 1.5
"tvglasso" 1 "Pre" 0.6 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0612244897959184 200 10 100 1.5
"tvglasso" 1 "MCC" 0.189536571253623 200 10 100 1.5
"tvglasso" 1 "FDR" 0.4 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000408079983676801 200 10 100 1.5
"tvglasso" 1 "F1" 0.111111111111111 200 10 100 1.5
"tvglasso" 1 "JI" 0.0588235294117647 200 10 100 1.5
"tvglasso" 1 "ED" 48 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 2 200 10 100 1.5
"tvglasso" 1 "FN" 46 200 10 100 1.5
"tvglasso" 1 "TN" 4899 200 10 100 1.5
"tvglasso" 1 "Pre" 0.6 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0612244897959184 200 10 100 1.5
"tvglasso" 1 "MCC" 0.189536571253623 200 10 100 1.5
"tvglasso" 1 "FDR" 0.4 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000408079983676801 200 10 100 1.5
"tvglasso" 1 "F1" 0.111111111111111 200 10 100 1.5
"tvglasso" 1 "JI" 0.0588235294117647 200 10 100 1.5
"tvglasso" 1 "ED" 48 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 2 200 10 100 1.5
"tvglasso" 1 "FN" 41 200 10 100 1.5
"tvglasso" 1 "TN" 4904 200 10 100 1.5
"tvglasso" 1 "Pre" 0.6 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0681818181818182 200 10 100 1.5
"tvglasso" 1 "MCC" 0.200256243779004 200 10 100 1.5
"tvglasso" 1 "FDR" 0.4 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00040766408479413 200 10 100 1.5
"tvglasso" 1 "F1" 0.122448979591837 200 10 100 1.5
"tvglasso" 1 "JI" 0.0652173913043478 200 10 100 1.5
"tvglasso" 1 "ED" 43 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 2 200 10 100 1.5
"tvglasso" 1 "FN" 40 200 10 100 1.5
"tvglasso" 1 "TN" 4905 200 10 100 1.5
"tvglasso" 1 "Pre" 0.6 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0697674418604651 200 10 100 1.5
"tvglasso" 1 "MCC" 0.202620004122386 200 10 100 1.5
"tvglasso" 1 "FDR" 0.4 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000407581006725087 200 10 100 1.5
"tvglasso" 1 "F1" 0.125 200 10 100 1.5
"tvglasso" 1 "JI" 0.0666666666666667 200 10 100 1.5
"tvglasso" 1 "ED" 42 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 2 200 10 100 1.5
"tvglasso" 1 "FN" 39 200 10 100 1.5
"tvglasso" 1 "TN" 4906 200 10 100 1.5
"tvglasso" 1 "Pre" 0.6 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0714285714285714 200 10 100 1.5
"tvglasso" 1 "MCC" 0.205067106877923 200 10 100 1.5
"tvglasso" 1 "FDR" 0.4 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000407497962510187 200 10 100 1.5
"tvglasso" 1 "F1" 0.127659574468085 200 10 100 1.5
"tvglasso" 1 "JI" 0.0681818181818182 200 10 100 1.5
"tvglasso" 1 "ED" 41 200 10 100 1.5
"tvglasso" 1 "TP" 3 200 10 100 1.5
"tvglasso" 1 "FP" 2 200 10 100 1.5
"tvglasso" 1 "FN" 34 200 10 100 1.5
"tvglasso" 1 "TN" 4911 200 10 100 1.5
"tvglasso" 1 "Pre" 0.6 200 10 100 1.5
"tvglasso" 1 "TPR" 0.0810810810810811 200 10 100 1.5
"tvglasso" 1 "MCC" 0.218745774776072 200 10 100 1.5
"tvglasso" 1 "FDR" 0.4 200 10 100 1.5
"tvglasso" 1 "FPR" 0.000407083248524323 200 10 100 1.5
