"Method" "Sim_round" "Metric" "Value" "N" "n" "p"
"glasso" 1 "TP" 31 200 100 100
"glasso" 1 "FP" 0 200 100 100
"glasso" 1 "FN" 68 200 100 100
"glasso" 1 "TN" 4901 200 100 100
"glasso" 1 "Pre" 1 200 100 100
"glasso" 1 "TPR" 0.313131313131313 200 100 100
"glasso" 1 "MCC" 0.55573929078219 200 100 100
"glasso" 1 "FDR" 0 200 100 100
"glasso" 1 "FPR" 0 200 100 100
"glasso" 1 "F1" 0.476923076923077 200 100 100
"glasso" 1 "TP" 36 200 100 100
"glasso" 1 "FP" 10 200 100 100
"glasso" 1 "FN" 63 200 100 100
"glasso" 1 "TN" 4891 200 100 100
"glasso" 1 "Pre" 0.782608695652174 200 100 100
"glasso" 1 "TPR" 0.363636363636364 200 100 100
"glasso" 1 "MCC" 0.527626507068826 200 100 100
"glasso" 1 "FDR" 0.217391304347826 200 100 100
"glasso" 1 "FPR" 0.002040399918384 200 100 100
"glasso" 1 "F1" 0.496551724137931 200 100 100
"glasso" 1 "TP" 41 200 100 100
"glasso" 1 "FP" 4 200 100 100
"glasso" 1 "FN" 58 200 100 100
"glasso" 1 "TN" 4897 200 100 100
"glasso" 1 "Pre" 0.911111111111111 200 100 100
"glasso" 1 "TPR" 0.414141414141414 200 100 100
"glasso" 1 "MCC" 0.609710681871706 200 100 100
"glasso" 1 "FDR" 0.0888888888888889 200 100 100
"glasso" 1 "FPR" 0.000816159967353601 200 100 100
"glasso" 1 "F1" 0.569444444444444 200 100 100
"glasso" 1 "TP" 47 200 100 100
"glasso" 1 "FP" 10 200 100 100
"glasso" 1 "FN" 52 200 100 100
"glasso" 1 "TN" 4891 200 100 100
"glasso" 1 "Pre" 0.824561403508772 200 100 100
"glasso" 1 "TPR" 0.474747474747475 200 100 100
"glasso" 1 "MCC" 0.620325047914221 200 100 100
"glasso" 1 "FDR" 0.175438596491228 200 100 100
"glasso" 1 "FPR" 0.002040399918384 200 100 100
"glasso" 1 "F1" 0.602564102564103 200 100 100
"glasso" 1 "TP" 34 200 100 100
