"Method" "Sim_round" "Metric" "Value" "N" "n" "p"
"glasso" 1 "TP" 12 200 50 100
"glasso" 1 "FP" 7 200 50 100
"glasso" 1 "FN" 84 200 50 100
"glasso" 1 "TN" 4847 200 50 100
"glasso" 1 "Pre" 0.631578947368421 200 50 100
"glasso" 1 "TPR" 0.125 200 50 100
"glasso" 1 "MCC" 0.275557150689144 200 50 100
"glasso" 1 "FDR" 0.368421052631579 200 50 100
"glasso" 1 "FPR" 0.00144210960032962 200 50 100
"glasso" 1 "F1" 0.208695652173913 200 50 100
"glasso" 1 "JI" 0.116504854368932 200 50 100
"glasso" 1 "ED" 91 200 50 100
"glasso" 1 "TP" 12 200 50 100
"glasso" 1 "FP" 24 200 50 100
"glasso" 1 "FN" 85 200 50 100
"glasso" 1 "TN" 4829 200 50 100
"glasso" 1 "Pre" 0.333333333333333 200 50 100
"glasso" 1 "TPR" 0.123711340206186 200 50 100
"glasso" 1 "MCC" 0.193737690025747 200 50 100
"glasso" 1 "FDR" 0.666666666666667 200 50 100
"glasso" 1 "FPR" 0.00494539460127756 200 50 100
"glasso" 1 "F1" 0.180451127819549 200 50 100
"glasso" 1 "JI" 0.0991735537190083 200 50 100
"glasso" 1 "ED" 109 200 50 100
"glasso" 1 "TP" 21 200 50 100
"glasso" 1 "FP" 17 200 50 100
"glasso" 1 "FN" 74 200 50 100
"glasso" 1 "TN" 4838 200 50 100
"glasso" 1 "Pre" 0.552631578947368 200 50 100
"glasso" 1 "TPR" 0.221052631578947 200 50 100
"glasso" 1 "MCC" 0.341976843628173 200 50 100
"glasso" 1 "FDR" 0.447368421052632 200 50 100
"glasso" 1 "FPR" 0.00350154479917611 200 50 100
"glasso" 1 "F1" 0.315789473684211 200 50 100
"glasso" 1 "JI" 0.1875 200 50 100
"glasso" 1 "ED" 91 200 50 100
"glasso" 1 "TP" 9 200 50 100
"glasso" 1 "FP" 12 200 50 100
"glasso" 1 "FN" 88 200 50 100
"glasso" 1 "TN" 4841 200 50 100
"glasso" 1 "Pre" 0.428571428571429 200 50 100
"glasso" 1 "TPR" 0.0927835051546392 200 50 100
"glasso" 1 "MCC" 0.192593525656126 200 50 100
"glasso" 1 "FDR" 0.571428571428571 200 50 100
"glasso" 1 "FPR" 0.00247269730063878 200 50 100
"glasso" 1 "F1" 0.152542372881356 200 50 100
"glasso" 1 "JI" 0.0825688073394495 200 50 100
"glasso" 1 "ED" 100 200 50 100
"glasso" 1 "TP" 7 200 50 100
"glasso" 1 "FP" 2 200 50 100
"glasso" 1 "FN" 87 200 50 100
"glasso" 1 "TN" 4854 200 50 100
"glasso" 1 "Pre" 0.777777777777778 200 50 100
"glasso" 1 "TPR" 0.074468085106383 200 50 100
"glasso" 1 "MCC" 0.237266347933013 200 50 100
"glasso" 1 "FDR" 0.222222222222222 200 50 100
"glasso" 1 "FPR" 0.000411861614497529 200 50 100
"glasso" 1 "F1" 0.135922330097087 200 50 100
"glasso" 1 "JI" 0.0729166666666667 200 50 100
"glasso" 1 "ED" 89 200 50 100
"glasso" 1 "TP" 6 200 50 100
"glasso" 1 "FP" 7 200 50 100
"glasso" 1 "FN" 90 200 50 100
"glasso" 1 "TN" 4847 200 50 100
"glasso" 1 "Pre" 0.461538461538462 200 50 100
"glasso" 1 "TPR" 0.0625 200 50 100
"glasso" 1 "MCC" 0.16452202932327 200 50 100
"glasso" 1 "FDR" 0.538461538461538 200 50 100
"glasso" 1 "FPR" 0.00144210960032962 200 50 100
"glasso" 1 "F1" 0.110091743119266 200 50 100
"glasso" 1 "JI" 0.058252427184466 200 50 100
"glasso" 1 "ED" 97 200 50 100
"glasso" 1 "TP" 10 200 50 100
"glasso" 1 "FP" 11 200 50 100
"glasso" 1 "FN" 84 200 50 100
"glasso" 1 "TN" 4845 200 50 100
"glasso" 1 "Pre" 0.476190476190476 200 50 100
"glasso" 1 "TPR" 0.106382978723404 200 50 100
"glasso" 1 "MCC" 0.218644693449989 200 50 100
"glasso" 1 "FDR" 0.523809523809524 200 50 100
"glasso" 1 "FPR" 0.00226523887973641 200 50 100
"glasso" 1 "F1" 0.173913043478261 200 50 100
"glasso" 1 "JI" 0.0952380952380952 200 50 100
"glasso" 1 "ED" 95 200 50 100
"glasso" 1 "TP" 12 200 50 100
"glasso" 1 "FP" 18 200 50 100
"glasso" 1 "FN" 84 200 50 100
"glasso" 1 "TN" 4836 200 50 100
"glasso" 1 "Pre" 0.4 200 50 100
"glasso" 1 "TPR" 0.125 200 50 100
"glasso" 1 "MCC" 0.215512999736823 200 50 100
"glasso" 1 "FDR" 0.6 200 50 100
"glasso" 1 "FPR" 0.00370828182941904 200 50 100
"glasso" 1 "F1" 0.19047619047619 200 50 100
"glasso" 1 "JI" 0.105263157894737 200 50 100
"glasso" 1 "ED" 102 200 50 100
"glasso" 1 "TP" 13 200 50 100
"glasso" 1 "FP" 2 200 50 100
"glasso" 1 "FN" 82 200 50 100
"glasso" 1 "TN" 4853 200 50 100
"glasso" 1 "Pre" 0.866666666666667 200 50 100
"glasso" 1 "TPR" 0.136842105263158 200 50 100
"glasso" 1 "MCC" 0.340547421586671 200 50 100
"glasso" 1 "FDR" 0.133333333333333 200 50 100
"glasso" 1 "FPR" 0.000411946446961895 200 50 100
"glasso" 1 "F1" 0.236363636363636 200 50 100
"glasso" 1 "JI" 0.134020618556701 200 50 100
"glasso" 1 "ED" 84 200 50 100
"glasso" 1 "TP" 9 200 50 100
"glasso" 1 "FP" 7 200 50 100
"glasso" 1 "FN" 89 200 50 100
"glasso" 1 "TN" 4845 200 50 100
"glasso" 1 "Pre" 0.5625 200 50 100
"glasso" 1 "TPR" 0.0918367346938776 200 50 100
"glasso" 1 "MCC" 0.22184703155828 200 50 100
"glasso" 1 "FDR" 0.4375 200 50 100
"glasso" 1 "FPR" 0.00144270403957131 200 50 100
"glasso" 1 "F1" 0.157894736842105 200 50 100
"glasso" 1 "JI" 0.0857142857142857 200 50 100
"glasso" 1 "ED" 96 200 50 100
"glasso" 1 "TP" 26 200 50 100
"glasso" 1 "FP" 14 200 50 100
"glasso" 1 "FN" 71 200 50 100
"glasso" 1 "TN" 4839 200 50 100
"glasso" 1 "Pre" 0.65 200 50 100
"glasso" 1 "TPR" 0.268041237113402 200 50 100
"glasso" 1 "MCC" 0.410508754897521 200 50 100
"glasso" 1 "FDR" 0.35 200 50 100
"glasso" 1 "FPR" 0.00288481351741191 200 50 100
"glasso" 1 "F1" 0.37956204379562 200 50 100
"glasso" 1 "JI" 0.234234234234234 200 50 100
"glasso" 1 "ED" 85 200 50 100
"glasso" 1 "TP" 12 200 50 100
"glasso" 1 "FP" 9 200 50 100
"glasso" 1 "FN" 87 200 50 100
"glasso" 1 "TN" 4842 200 50 100
"glasso" 1 "Pre" 0.571428571428571 200 50 100
"glasso" 1 "TPR" 0.121212121212121 200 50 100
"glasso" 1 "MCC" 0.257093719384305 200 50 100
"glasso" 1 "FDR" 0.428571428571429 200 50 100
"glasso" 1 "FPR" 0.00185528756957328 200 50 100
"glasso" 1 "F1" 0.2 200 50 100
"glasso" 1 "JI" 0.111111111111111 200 50 100
"glasso" 1 "ED" 96 200 50 100
"glasso" 1 "TP" 15 200 50 100
"glasso" 1 "FP" 9 200 50 100
"glasso" 1 "FN" 81 200 50 100
"glasso" 1 "TN" 4845 200 50 100
"glasso" 1 "Pre" 0.625 200 50 100
"glasso" 1 "TPR" 0.15625 200 50 100
"glasso" 1 "MCC" 0.30652671166483 200 50 100
"glasso" 1 "FDR" 0.375 200 50 100
"glasso" 1 "FPR" 0.00185414091470952 200 50 100
"glasso" 1 "F1" 0.25 200 50 100
"glasso" 1 "JI" 0.142857142857143 200 50 100
