"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 49 200 10 100 0.01
"tvglasso" 1 "FP" 1824 200 10 100 0.01
"tvglasso" 1 "FN" 47 200 10 100 0.01
"tvglasso" 1 "TN" 3030 200 10 100 0.01
"tvglasso" 1 "Pre" 0.0261612386545649 200 10 100 0.01
"tvglasso" 1 "TPR" 0.510416666666667 200 10 100 0.01
"tvglasso" 1 "MCC" 0.0382860197530642 200 10 100 0.01
"tvglasso" 1 "FDR" 0.973838761345435 200 10 100 0.01
"tvglasso" 1 "FPR" 0.375772558714462 200 10 100 0.01
"tvglasso" 1 "F1" 0.0497714575926866 200 10 100 0.01
"tvglasso" 1 "JI" 0.0255208333333333 200 10 100 0.01
"tvglasso" 1 "ED" 1871 200 10 100 0.01
"tvglasso" 1 "TP" 2 200 10 100 0.01
"tvglasso" 1 "FP" 10 200 10 100 0.01
"tvglasso" 1 "FN" 96 200 10 100 0.01
"tvglasso" 1 "TN" 4842 200 10 100 0.01
"tvglasso" 1 "Pre" 0.166666666666667 200 10 100 0.01
"tvglasso" 1 "TPR" 0.0204081632653061 200 10 100 0.01
"tvglasso" 1 "MCC" 0.0519727931023755 200 10 100 0.01
"tvglasso" 1 "FDR" 0.833333333333333 200 10 100 0.01
"tvglasso" 1 "FPR" 0.00206100577081616 200 10 100 0.01
"tvglasso" 1 "F1" 0.0363636363636364 200 10 100 0.01
"tvglasso" 1 "JI" 0.0185185185185185 200 10 100 0.01
"tvglasso" 1 "ED" 106 200 10 100 0.01
"tvglasso" 1 "TP" 7 200 10 100 0.01
"tvglasso" 1 "FP" 36 200 10 100 0.01
"tvglasso" 1 "FN" 87 200 10 100 0.01
"tvglasso" 1 "TN" 4820 200 10 100 0.01
"tvglasso" 1 "Pre" 0.162790697674419 200 10 100 0.01
"tvglasso" 1 "TPR" 0.074468085106383 200 10 100 0.01
"tvglasso" 1 "MCC" 0.0986255481691093 200 10 100 0.01
"tvglasso" 1 "FDR" 0.837209302325581 200 10 100 0.01
"tvglasso" 1 "FPR" 0.00741350906095552 200 10 100 0.01
"tvglasso" 1 "F1" 0.102189781021898 200 10 100 0.01
"tvglasso" 1 "JI" 0.0538461538461538 200 10 100 0.01
"tvglasso" 1 "ED" 123 200 10 100 0.01
"tvglasso" 1 "TP" 11 200 10 100 0.01
"tvglasso" 1 "FP" 38 200 10 100 0.01
"tvglasso" 1 "FN" 86 200 10 100 0.01
"tvglasso" 1 "TN" 4815 200 10 100 0.01
"tvglasso" 1 "Pre" 0.224489795918367 200 10 100 0.01
"tvglasso" 1 "TPR" 0.11340206185567 200 10 100 0.01
"tvglasso" 1 "MCC" 0.147808281923242 200 10 100 0.01
"tvglasso" 1 "FDR" 0.775510204081633 200 10 100 0.01
"tvglasso" 1 "FPR" 0.00783020811868947 200 10 100 0.01
"tvglasso" 1 "F1" 0.150684931506849 200 10 100 0.01
"tvglasso" 1 "JI" 0.0814814814814815 200 10 100 0.01
"tvglasso" 1 "ED" 124 200 10 100 0.01
"tvglasso" 1 "TP" 6 200 10 100 0.01
"tvglasso" 1 "FP" 25 200 10 100 0.01
"tvglasso" 1 "FN" 89 200 10 100 0.01
"tvglasso" 1 "TN" 4830 200 10 100 0.01
"tvglasso" 1 "Pre" 0.193548387096774 200 10 100 0.01
"tvglasso" 1 "TPR" 0.0631578947368421 200 10 100 0.01
"tvglasso" 1 "MCC" 0.100885622326949 200 10 100 0.01
"tvglasso" 1 "FDR" 0.806451612903226 200 10 100 0.01
"tvglasso" 1 "FPR" 0.00514933058702369 200 10 100 0.01
"tvglasso" 1 "F1" 0.0952380952380952 200 10 100 0.01
"tvglasso" 1 "JI" 0.05 200 10 100 0.01
"tvglasso" 1 "ED" 114 200 10 100 0.01
"tvglasso" 1 "TP" 5 200 10 100 0.01
"tvglasso" 1 "FP" 21 200 10 100 0.01
"tvglasso" 1 "FN" 92 200 10 100 0.01
"tvglasso" 1 "TN" 4832 200 10 100 0.01
"tvglasso" 1 "Pre" 0.192307692307692 200 10 100 0.01
"tvglasso" 1 "TPR" 0.0515463917525773 200 10 100 0.01
"tvglasso" 1 "MCC" 0.090544834490359 200 10 100 0.01
"tvglasso" 1 "FDR" 0.807692307692308 200 10 100 0.01
"tvglasso" 1 "FPR" 0.00432722027611787 200 10 100 0.01
"tvglasso" 1 "F1" 0.0813008130081301 200 10 100 0.01
"tvglasso" 1 "JI" 0.0423728813559322 200 10 100 0.01
"tvglasso" 1 "ED" 113 200 10 100 0.01
"tvglasso" 1 "TP" 0 200 10 100 0.01
"tvglasso" 1 "FP" 8 200 10 100 0.01
"tvglasso" 1 "FN" 96 200 10 100 0.01
"tvglasso" 1 "TN" 4846 200 10 100 0.01
"tvglasso" 1 "Pre" 0 200 10 100 0.01
"tvglasso" 1 "TPR" 0 200 10 100 0.01
"tvglasso" 1 "MCC" -0.00565821379869299 200 10 100 0.01
"tvglasso" 1 "FDR" 1 200 10 100 0.01
"tvglasso" 1 "FPR" 0.00164812525751957 200 10 100 0.01
"tvglasso" 1 "F1" 0 200 10 100 0.01
"tvglasso" 1 "JI" 0 200 10 100 0.01
"tvglasso" 1 "ED" 104 200 10 100 0.01
"tvglasso" 1 "TP" 5 200 10 100 0.01
"tvglasso" 1 "FP" 25 200 10 100 0.01
"tvglasso" 1 "FN" 93 200 10 100 0.01
"tvglasso" 1 "TN" 4827 200 10 100 0.01
"tvglasso" 1 "Pre" 0.166666666666667 200 10 100 0.01
"tvglasso" 1 "TPR" 0.0510204081632653 200 10 100 0.01
"tvglasso" 1 "MCC" 0.0823263863625222 200 10 100 0.01
"tvglasso" 1 "FDR" 0.833333333333333 200 10 100 0.01
"tvglasso" 1 "FPR" 0.0051525144270404 200 10 100 0.01
"tvglasso" 1 "F1" 0.078125 200 10 100 0.01
"tvglasso" 1 "JI" 0.040650406504065 200 10 100 0.01
"tvglasso" 1 "ED" 118 200 10 100 0.01
"tvglasso" 1 "TP" 8 200 10 100 0.01
"tvglasso" 1 "FP" 20 200 10 100 0.01
"tvglasso" 1 "FN" 87 200 10 100 0.01
"tvglasso" 1 "TN" 4835 200 10 100 0.01
"tvglasso" 1 "Pre" 0.285714285714286 200 10 100 0.01
"tvglasso" 1 "TPR" 0.0842105263157895 200 10 100 0.01
"tvglasso" 1 "MCC" 0.146517888383433 200 10 100 0.01
