"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 15 200 100 100 0.01
"tvglasso" 1 "FP" 1 200 100 100 0.01
"tvglasso" 1 "FN" 81 200 100 100 0.01
"tvglasso" 1 "TN" 4853 200 100 100 0.01
"tvglasso" 1 "Pre" 0.9375 200 100 100 0.01
"tvglasso" 1 "TPR" 0.15625 200 100 100 0.01
"tvglasso" 1 "MCC" 0.379116747155868 200 100 100 0.01
"tvglasso" 1 "FDR" 0.0625 200 100 100 0.01
"tvglasso" 1 "FPR" 0.000206015657189946 200 100 100 0.01
"tvglasso" 1 "F1" 0.267857142857143 200 100 100 0.01
"tvglasso" 1 "JI" 0.154639175257732 200 100 100 0.01
"tvglasso" 1 "ED" 82 200 100 100 0.01
"tvglasso" 1 "TP" 20 200 100 100 0.01
"tvglasso" 1 "FP" 1 200 100 100 0.01
"tvglasso" 1 "FN" 78 200 100 100 0.01
"tvglasso" 1 "TN" 4851 200 100 100 0.01
"tvglasso" 1 "Pre" 0.952380952380952 200 100 100 0.01
"tvglasso" 1 "TPR" 0.204081632653061 200 100 100 0.01
"tvglasso" 1 "MCC" 0.436967850135554 200 100 100 0.01
"tvglasso" 1 "FDR" 0.0476190476190476 200 100 100 0.01
"tvglasso" 1 "FPR" 0.000206100577081616 200 100 100 0.01
"tvglasso" 1 "F1" 0.336134453781513 200 100 100 0.01
"tvglasso" 1 "JI" 0.202020202020202 200 100 100 0.01
"tvglasso" 1 "ED" 79 200 100 100 0.01
"tvglasso" 1 "TP" 46 200 100 100 0.01
"tvglasso" 1 "FP" 1 200 100 100 0.01
"tvglasso" 1 "FN" 50 200 100 100 0.01
"tvglasso" 1 "TN" 4853 200 100 100 0.01
"tvglasso" 1 "Pre" 0.978723404255319 200 100 100 0.01
"tvglasso" 1 "TPR" 0.479166666666667 200 100 100 0.01
"tvglasso" 1 "MCC" 0.681091503180763 200 100 100 0.01
"tvglasso" 1 "FDR" 0.0212765957446809 200 100 100 0.01
"tvglasso" 1 "FPR" 0.000206015657189946 200 100 100 0.01
"tvglasso" 1 "F1" 0.643356643356643 200 100 100 0.01
"tvglasso" 1 "JI" 0.474226804123711 200 100 100 0.01
"tvglasso" 1 "ED" 51 200 100 100 0.01
"tvglasso" 1 "TP" 40 200 100 100 0.01
"tvglasso" 1 "FP" 0 200 100 100 0.01
"tvglasso" 1 "FN" 58 200 100 100 0.01
"tvglasso" 1 "TN" 4852 200 100 100 0.01
"tvglasso" 1 "Pre" 1 200 100 100 0.01
"tvglasso" 1 "TPR" 0.408163265306122 200 100 100 0.01
"tvglasso" 1 "MCC" 0.63509194986166 200 100 100 0.01
"tvglasso" 1 "FDR" 0 200 100 100 0.01
"tvglasso" 1 "FPR" 0 200 100 100 0.01
"tvglasso" 1 "F1" 0.579710144927536 200 100 100 0.01
"tvglasso" 1 "JI" 0.408163265306122 200 100 100 0.01
"tvglasso" 1 "ED" 58 200 100 100 0.01
"tvglasso" 1 "TP" 13 200 100 100 0.01
"tvglasso" 1 "FP" 0 200 100 100 0.01
"tvglasso" 1 "FN" 83 200 100 100 0.01
"tvglasso" 1 "TN" 4854 200 100 100 0.01
"tvglasso" 1 "Pre" 1 200 100 100 0.01
"tvglasso" 1 "TPR" 0.135416666666667 200 100 100 0.01
"tvglasso" 1 "MCC" 0.36488363188377 200 100 100 0.01
"tvglasso" 1 "FDR" 0 200 100 100 0.01
"tvglasso" 1 "FPR" 0 200 100 100 0.01
"tvglasso" 1 "F1" 0.238532110091743 200 100 100 0.01
"tvglasso" 1 "JI" 0.135416666666667 200 100 100 0.01
"tvglasso" 1 "ED" 83 200 100 100 0.01
"tvglasso" 1 "TP" 30 200 100 100 0.01
"tvglasso" 1 "FP" 1 200 100 100 0.01
"tvglasso" 1 "FN" 68 200 100 100 0.01
"tvglasso" 1 "TN" 4851 200 100 100 0.01
"tvglasso" 1 "Pre" 0.967741935483871 200 100 100 0.01
"tvglasso" 1 "TPR" 0.306122448979592 200 100 100 0.01
"tvglasso" 1 "MCC" 0.540202839144447 200 100 100 0.01
"tvglasso" 1 "FDR" 0.032258064516129 200 100 100 0.01
"tvglasso" 1 "FPR" 0.000206100577081616 200 100 100 0.01
"tvglasso" 1 "F1" 0.465116279069767 200 100 100 0.01
"tvglasso" 1 "JI" 0.303030303030303 200 100 100 0.01
"tvglasso" 1 "ED" 69 200 100 100 0.01
"tvglasso" 1 "TP" 37 200 100 100 0.01
"tvglasso" 1 "FP" 3 200 100 100 0.01
"tvglasso" 1 "FN" 58 200 100 100 0.01
"tvglasso" 1 "TN" 4852 200 100 100 0.01
"tvglasso" 1 "Pre" 0.925 200 100 100 0.01
"tvglasso" 1 "TPR" 0.389473684210526 200 100 100 0.01
"tvglasso" 1 "MCC" 0.595901144471979 200 100 100 0.01
"tvglasso" 1 "FDR" 0.075 200 100 100 0.01
"tvglasso" 1 "FPR" 0.000617919670442842 200 100 100 0.01
"tvglasso" 1 "F1" 0.548148148148148 200 100 100 0.01
"tvglasso" 1 "JI" 0.377551020408163 200 100 100 0.01
"tvglasso" 1 "ED" 61 200 100 100 0.01
"tvglasso" 1 "TP" 32 200 100 100 0.01
"tvglasso" 1 "FP" 0 200 100 100 0.01
"tvglasso" 1 "FN" 65 200 100 100 0.01
"tvglasso" 1 "TN" 4853 200 100 100 0.01
"tvglasso" 1 "Pre" 1 200 100 100 0.01
"tvglasso" 1 "TPR" 0.329896907216495 200 100 100 0.01
"tvglasso" 1 "MCC" 0.570558271074632 200 100 100 0.01
"tvglasso" 1 "FDR" 0 200 100 100 0.01
"tvglasso" 1 "FPR" 0 200 100 100 0.01
"tvglasso" 1 "F1" 0.496124031007752 200 100 100 0.01
"tvglasso" 1 "JI" 0.329896907216495 200 100 100 0.01
"tvglasso" 1 "ED" 65 200 100 100 0.01
"tvglasso" 1 "TP" 38 200 100 100 0.01
"tvglasso" 1 "FP" 0 200 100 100 0.01
"tvglasso" 1 "FN" 58 200 100 100 0.01
"tvglasso" 1 "TN" 4854 200 100 100 0.01
"tvglasso" 1 "Pre" 1 200 100 100 0.01
"tvglasso" 1 "TPR" 0.395833333333333 200 100 100 0.01
"tvglasso" 1 "MCC" 0.625427378308193 200 100 100 0.01
"tvglasso" 1 "FDR" 0 200 100 100 0.01
"tvglasso" 1 "FPR" 0 200 100 100 0.01
"tvglasso" 1 "F1" 0.567164179104478 200 100 100 0.01
"tvglasso" 1 "JI" 0.395833333333333 200 100 100 0.01
"tvglasso" 1 "ED" 58 200 100 100 0.01
"tvglasso" 1 "TP" 35 200 100 100 0.01
"tvglasso" 1 "FP" 0 200 100 100 0.01
"tvglasso" 1 "FN" 62 200 100 100 0.01
"tvglasso" 1 "TN" 4853 200 100 100 0.01
"tvglasso" 1 "Pre" 1 200 100 100 0.01
"tvglasso" 1 "TPR" 0.360824742268041 200 100 100 0.01
"tvglasso" 1 "MCC" 0.596886202047484 200 100 100 0.01
"tvglasso" 1 "FDR" 0 200 100 100 0.01
"tvglasso" 1 "FPR" 0 200 100 100 0.01
"tvglasso" 1 "F1" 0.53030303030303 200 100 100 0.01
"tvglasso" 1 "JI" 0.360824742268041 200 100 100 0.01
"tvglasso" 1 "ED" 62 200 100 100 0.01
"tvglasso" 1 "TP" 14 200 100 100 0.01
"tvglasso" 1 "FP" 0 200 100 100 0.01
"tvglasso" 1 "FN" 81 200 100 100 0.01
"tvglasso" 1 "TN" 4855 200 100 100 0.01
"tvglasso" 1 "Pre" 1 200 100 100 0.01
"tvglasso" 1 "TPR" 0.147368421052632 200 100 100 0.01
"tvglasso" 1 "MCC" 0.380723125246887 200 100 100 0.01
"tvglasso" 1 "FDR" 0 200 100 100 0.01
"tvglasso" 1 "FPR" 0 200 100 100 0.01
"tvglasso" 1 "F1" 0.256880733944954 200 100 100 0.01
"tvglasso" 1 "JI" 0.147368421052632 200 100 100 0.01
"tvglasso" 1 "ED" 81 200 100 100 0.01
"tvglasso" 1 "TP" 20 200 100 100 0.01
"tvglasso" 1 "FP" 0 200 100 100 0.01
"tvglasso" 1 "FN" 77 200 100 100 0.01
"tvglasso" 1 "TN" 4853 200 100 100 0.01
"tvglasso" 1 "Pre" 1 200 100 100 0.01
"tvglasso" 1 "TPR" 0.206185567010309 200 100 100 0.01
"tvglasso" 1 "MCC" 0.450516619541352 200 100 100 0.01
"tvglasso" 1 "FDR" 0 200 100 100 0.01
"tvglasso" 1 "FPR" 0 200 100 100 0.01
"tvglasso" 1 "F1" 0.341880341880342 200 100 100 0.01
"tvglasso" 1 "JI" 0.206185567010309 200 100 100 0.01
"tvglasso" 1 "ED" 77 200 100 100 0.01
"tvglasso" 1 "TP" 32 200 100 100 0.01
"tvglasso" 1 "FP" 0 200 100 100 0.01
"tvglasso" 1 "FN" 63 200 100 100 0.01
"tvglasso" 1 "TN" 4855 200 100 100 0.01
"tvglasso" 1 "Pre" 1 200 100 100 0.01
"tvglasso" 1 "TPR" 0.336842105263158 200 100 100 0.01
"tvglasso" 1 "MCC" 0.576651653191274 200 100 100 0.01
"tvglasso" 1 "FDR" 0 200 100 100 0.01
"tvglasso" 1 "FPR" 0 200 100 100 0.01
"tvglasso" 1 "F1" 0.503937007874016 200 100 100 0.01
"tvglasso" 1 "JI" 0.336842105263158 200 100 100 0.01
