"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 93 200 10 100 0.5
"tvglasso" 1 "FP" 6 200 10 100 0.5
"tvglasso" 1 "FN" 3 200 10 100 0.5
"tvglasso" 1 "TN" 4848 200 10 100 0.5
"tvglasso" 1 "Pre" 0.939393939393939 200 10 100 0.5
"tvglasso" 1 "TPR" 0.96875 200 10 100 0.5
"tvglasso" 1 "MCC" 0.953036390064972 200 10 100 0.5
"tvglasso" 1 "FDR" 0.0606060606060606 200 10 100 0.5
"tvglasso" 1 "FPR" 0.00123609394313968 200 10 100 0.5
"tvglasso" 1 "F1" 0.953846153846154 200 10 100 0.5
"tvglasso" 1 "JI" 0.911764705882353 200 10 100 0.5
"tvglasso" 1 "ED" 9 200 10 100 0.5
"tvglasso" 1 "TP" 96 200 10 100 0.5
"tvglasso" 1 "FP" 11 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4841 200 10 100 0.5
"tvglasso" 1 "Pre" 0.897196261682243 200 10 100 0.5
"tvglasso" 1 "TPR" 0.979591836734694 200 10 100 0.5
"tvglasso" 1 "MCC" 0.936188277818853 200 10 100 0.5
"tvglasso" 1 "FDR" 0.102803738317757 200 10 100 0.5
"tvglasso" 1 "FPR" 0.00226710634789777 200 10 100 0.5
"tvglasso" 1 "F1" 0.936585365853659 200 10 100 0.5
"tvglasso" 1 "JI" 0.880733944954128 200 10 100 0.5
"tvglasso" 1 "ED" 13 200 10 100 0.5
"tvglasso" 1 "TP" 93 200 10 100 0.5
"tvglasso" 1 "FP" 14 200 10 100 0.5
"tvglasso" 1 "FN" 1 200 10 100 0.5
"tvglasso" 1 "TN" 4842 200 10 100 0.5
"tvglasso" 1 "Pre" 0.869158878504673 200 10 100 0.5
"tvglasso" 1 "TPR" 0.98936170212766 200 10 100 0.5
"tvglasso" 1 "MCC" 0.925852581976213 200 10 100 0.5
"tvglasso" 1 "FDR" 0.130841121495327 200 10 100 0.5
"tvglasso" 1 "FPR" 0.0028830313014827 200 10 100 0.5
"tvglasso" 1 "F1" 0.925373134328358 200 10 100 0.5
"tvglasso" 1 "JI" 0.861111111111111 200 10 100 0.5
"tvglasso" 1 "ED" 15 200 10 100 0.5
"tvglasso" 1 "TP" 95 200 10 100 0.5
"tvglasso" 1 "FP" 12 200 10 100 0.5
"tvglasso" 1 "FN" 2 200 10 100 0.5
"tvglasso" 1 "TN" 4841 200 10 100 0.5
"tvglasso" 1 "Pre" 0.88785046728972 200 10 100 0.5
"tvglasso" 1 "TPR" 0.979381443298969 200 10 100 0.5
"tvglasso" 1 "MCC" 0.931099057777806 200 10 100 0.5
"tvglasso" 1 "FDR" 0.11214953271028 200 10 100 0.5
"tvglasso" 1 "FPR" 0.00247269730063878 200 10 100 0.5
"tvglasso" 1 "F1" 0.931372549019608 200 10 100 0.5
"tvglasso" 1 "JI" 0.871559633027523 200 10 100 0.5
"tvglasso" 1 "ED" 14 200 10 100 0.5
