"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 28 200 50 100 0.01
"tvglasso" 1 "FP" 3 200 50 100 0.01
"tvglasso" 1 "FN" 71 200 50 100 0.01
"tvglasso" 1 "TN" 4848 200 50 100 0.01
"tvglasso" 1 "Pre" 0.903225806451613 200 50 100 0.01
"tvglasso" 1 "TPR" 0.282828282828283 200 50 100 0.01
"tvglasso" 1 "MCC" 0.50082517323906 200 50 100 0.01
"tvglasso" 1 "FDR" 0.0967741935483871 200 50 100 0.01
"tvglasso" 1 "FPR" 0.000618429189857761 200 50 100 0.01
"tvglasso" 1 "F1" 0.430769230769231 200 50 100 0.01
"tvglasso" 1 "JI" 0.274509803921569 200 50 100 0.01
"tvglasso" 1 "ED" 74 200 50 100 0.01
"tvglasso" 1 "TP" 50 200 50 100 0.01
"tvglasso" 1 "FP" 2 200 50 100 0.01
"tvglasso" 1 "FN" 49 200 50 100 0.01
"tvglasso" 1 "TN" 4849 200 50 100 0.01
"tvglasso" 1 "Pre" 0.961538461538462 200 50 100 0.01
"tvglasso" 1 "TPR" 0.505050505050505 200 50 100 0.01
"tvglasso" 1 "MCC" 0.692950657608101 200 50 100 0.01
"tvglasso" 1 "FDR" 0.0384615384615385 200 50 100 0.01
"tvglasso" 1 "FPR" 0.000412286126571841 200 50 100 0.01
"tvglasso" 1 "F1" 0.662251655629139 200 50 100 0.01
"tvglasso" 1 "JI" 0.495049504950495 200 50 100 0.01
"tvglasso" 1 "ED" 51 200 50 100 0.01
"tvglasso" 1 "TP" 54 200 50 100 0.01
"tvglasso" 1 "FP" 6 200 50 100 0.01
"tvglasso" 1 "FN" 45 200 50 100 0.01
"tvglasso" 1 "TN" 4845 200 50 100 0.01
"tvglasso" 1 "Pre" 0.9 200 50 100 0.01
"tvglasso" 1 "TPR" 0.545454545454545 200 50 100 0.01
"tvglasso" 1 "MCC" 0.696267032210151 200 50 100 0.01
"tvglasso" 1 "FDR" 0.1 200 50 100 0.01
"tvglasso" 1 "FPR" 0.00123685837971552 200 50 100 0.01
"tvglasso" 1 "F1" 0.679245283018868 200 50 100 0.01
"tvglasso" 1 "JI" 0.514285714285714 200 50 100 0.01
"tvglasso" 1 "ED" 51 200 50 100 0.01
"tvglasso" 1 "TP" 33 200 50 100 0.01
"tvglasso" 1 "FP" 0 200 50 100 0.01
"tvglasso" 1 "FN" 66 200 50 100 0.01
"tvglasso" 1 "TN" 4851 200 50 100 0.01
"tvglasso" 1 "Pre" 1 200 50 100 0.01
"tvglasso" 1 "TPR" 0.333333333333333 200 50 100 0.01
"tvglasso" 1 "MCC" 0.573462344363328 200 50 100 0.01
"tvglasso" 1 "FDR" 0 200 50 100 0.01
"tvglasso" 1 "FPR" 0 200 50 100 0.01
"tvglasso" 1 "F1" 0.5 200 50 100 0.01
"tvglasso" 1 "JI" 0.333333333333333 200 50 100 0.01
"tvglasso" 1 "ED" 66 200 50 100 0.01
"tvglasso" 1 "TP" 50 200 50 100 0.01
"tvglasso" 1 "FP" 7 200 50 100 0.01
"tvglasso" 1 "FN" 49 200 50 100 0.01
"tvglasso" 1 "TN" 4844 200 50 100 0.01
"tvglasso" 1 "Pre" 0.87719298245614 200 50 100 0.01
"tvglasso" 1 "TPR" 0.505050505050505 200 50 100 0.01
"tvglasso" 1 "MCC" 0.660846191148414 200 50 100 0.01
"tvglasso" 1 "FDR" 0.12280701754386 200 50 100 0.01
"tvglasso" 1 "FPR" 0.00144300144300144 200 50 100 0.01
"tvglasso" 1 "F1" 0.641025641025641 200 50 100 0.01
"tvglasso" 1 "JI" 0.471698113207547 200 50 100 0.01
"tvglasso" 1 "ED" 56 200 50 100 0.01
"tvglasso" 1 "TP" 47 200 50 100 0.01
"tvglasso" 1 "FP" 2 200 50 100 0.01
"tvglasso" 1 "FN" 52 200 50 100 0.01
"tvglasso" 1 "TN" 4849 200 50 100 0.01
"tvglasso" 1 "Pre" 0.959183673469388 200 50 100 0.01
"tvglasso" 1 "TPR" 0.474747474747475 200 50 100 0.01
"tvglasso" 1 "MCC" 0.670777037904861 200 50 100 0.01
"tvglasso" 1 "FDR" 0.0408163265306122 200 50 100 0.01
"tvglasso" 1 "FPR" 0.000412286126571841 200 50 100 0.01
"tvglasso" 1 "F1" 0.635135135135135 200 50 100 0.01
"tvglasso" 1 "JI" 0.465346534653465 200 50 100 0.01
"tvglasso" 1 "ED" 54 200 50 100 0.01
"tvglasso" 1 "TP" 40 200 50 100 0.01
"tvglasso" 1 "FP" 2 200 50 100 0.01
"tvglasso" 1 "FN" 59 200 50 100 0.01
"tvglasso" 1 "TN" 4849 200 50 100 0.01
"tvglasso" 1 "Pre" 0.952380952380952 200 50 100 0.01
"tvglasso" 1 "TPR" 0.404040404040404 200 50 100 0.01
"tvglasso" 1 "MCC" 0.616080872203063 200 50 100 0.01
"tvglasso" 1 "FDR" 0.0476190476190476 200 50 100 0.01
"tvglasso" 1 "FPR" 0.000412286126571841 200 50 100 0.01
"tvglasso" 1 "F1" 0.567375886524823 200 50 100 0.01
"tvglasso" 1 "JI" 0.396039603960396 200 50 100 0.01
"tvglasso" 1 "ED" 61 200 50 100 0.01
"tvglasso" 1 "TP" 50 200 50 100 0.01
"tvglasso" 1 "FP" 9 200 50 100 0.01
"tvglasso" 1 "FN" 49 200 50 100 0.01
"tvglasso" 1 "TN" 4842 200 50 100 0.01
"tvglasso" 1 "Pre" 0.847457627118644 200 50 100 0.01
"tvglasso" 1 "TPR" 0.505050505050505 200 50 100 0.01
"tvglasso" 1 "MCC" 0.649149761950885 200 50 100 0.01
"tvglasso" 1 "FDR" 0.152542372881356 200 50 100 0.01
"tvglasso" 1 "FPR" 0.00185528756957328 200 50 100 0.01
"tvglasso" 1 "F1" 0.632911392405063 200 50 100 0.01
"tvglasso" 1 "JI" 0.462962962962963 200 50 100 0.01
"tvglasso" 1 "ED" 58 200 50 100 0.01
"tvglasso" 1 "TP" 57 200 50 100 0.01
"tvglasso" 1 "FP" 15 200 50 100 0.01
"tvglasso" 1 "FN" 42 200 50 100 0.01
"tvglasso" 1 "TN" 4836 200 50 100 0.01
"tvglasso" 1 "Pre" 0.791666666666667 200 50 100 0.01
"tvglasso" 1 "TPR" 0.575757575757576 200 50 100 0.01
"tvglasso" 1 "MCC" 0.669648738723463 200 50 100 0.01
"tvglasso" 1 "FDR" 0.208333333333333 200 50 100 0.01
"tvglasso" 1 "FPR" 0.00309214594928881 200 50 100 0.01
"tvglasso" 1 "F1" 0.666666666666667 200 50 100 0.01
"tvglasso" 1 "JI" 0.5 200 50 100 0.01
"tvglasso" 1 "ED" 57 200 50 100 0.01
"tvglasso" 1 "TP" 42 200 50 100 0.01
"tvglasso" 1 "FP" 4 200 50 100 0.01
"tvglasso" 1 "FN" 57 200 50 100 0.01
"tvglasso" 1 "TN" 4847 200 50 100 0.01
"tvglasso" 1 "Pre" 0.91304347826087 200 50 100 0.01
"tvglasso" 1 "TPR" 0.424242424242424 200 50 100 0.01
"tvglasso" 1 "MCC" 0.617800496018397 200 50 100 0.01
"tvglasso" 1 "FDR" 0.0869565217391304 200 50 100 0.01
"tvglasso" 1 "FPR" 0.000824572253143682 200 50 100 0.01
"tvglasso" 1 "F1" 0.579310344827586 200 50 100 0.01
"tvglasso" 1 "JI" 0.407766990291262 200 50 100 0.01
"tvglasso" 1 "ED" 61 200 50 100 0.01
"tvglasso" 1 "TP" 56 200 50 100 0.01
"tvglasso" 1 "FP" 14 200 50 100 0.01
"tvglasso" 1 "FN" 43 200 50 100 0.01
"tvglasso" 1 "TN" 4837 200 50 100 0.01
"tvglasso" 1 "Pre" 0.8 200 50 100 0.01
"tvglasso" 1 "TPR" 0.565656565656566 200 50 100 0.01
"tvglasso" 1 "MCC" 0.667276263058426 200 50 100 0.01
"tvglasso" 1 "FDR" 0.2 200 50 100 0.01
"tvglasso" 1 "FPR" 0.00288600288600289 200 50 100 0.01
"tvglasso" 1 "F1" 0.662721893491124 200 50 100 0.01
"tvglasso" 1 "JI" 0.495575221238938 200 50 100 0.01
"tvglasso" 1 "ED" 57 200 50 100 0.01
"tvglasso" 1 "TP" 41 200 50 100 0.01
"tvglasso" 1 "FP" 2 200 50 100 0.01
"tvglasso" 1 "FN" 58 200 50 100 0.01
"tvglasso" 1 "TN" 4849 200 50 100 0.01
"tvglasso" 1 "Pre" 0.953488372093023 200 50 100 0.01
"tvglasso" 1 "TPR" 0.414141414141414 200 50 100 0.01
"tvglasso" 1 "MCC" 0.624176014324175 200 50 100 0.01
"tvglasso" 1 "FDR" 0.0465116279069767 200 50 100 0.01
"tvglasso" 1 "FPR" 0.000412286126571841 200 50 100 0.01
"tvglasso" 1 "F1" 0.577464788732394 200 50 100 0.01
"tvglasso" 1 "JI" 0.405940594059406 200 50 100 0.01
"tvglasso" 1 "ED" 60 200 50 100 0.01
"tvglasso" 1 "TP" 53 200 50 100 0.01
"tvglasso" 1 "FP" 4 200 50 100 0.01
"tvglasso" 1 "FN" 46 200 50 100 0.01
"tvglasso" 1 "TN" 4847 200 50 100 0.01
"tvglasso" 1 "Pre" 0.929824561403509 200 50 100 0.01
"tvglasso" 1 "TPR" 0.535353535353535 200 50 100 0.01
"tvglasso" 1 "MCC" 0.701422093183724 200 50 100 0.01
"tvglasso" 1 "FDR" 0.0701754385964912 200 50 100 0.01
"tvglasso" 1 "FPR" 0.000824572253143682 200 50 100 0.01
"tvglasso" 1 "F1" 0.67948717948718 200 50 100 0.01
"tvglasso" 1 "JI" 0.514563106796116 200 50 100 0.01
"tvglasso" 1 "ED" 50 200 50 100 0.01
"tvglasso" 1 "TP" 39 200 50 100 0.01
"tvglasso" 1 "FP" 3 200 50 100 0.01
"tvglasso" 1 "FN" 60 200 50 100 0.01
"tvglasso" 1 "TN" 4848 200 50 100 0.01
"tvglasso" 1 "Pre" 0.928571428571429 200 50 100 0.01
"tvglasso" 1 "TPR" 0.393939393939394 200 50 100 0.01
"tvglasso" 1 "MCC" 0.600348469950686 200 50 100 0.01
"tvglasso" 1 "FDR" 0.0714285714285714 200 50 100 0.01
"tvglasso" 1 "FPR" 0.000618429189857761 200 50 100 0.01
"tvglasso" 1 "F1" 0.553191489361702 200 50 100 0.01
"tvglasso" 1 "JI" 0.382352941176471 200 50 100 0.01
"tvglasso" 1 "ED" 63 200 50 100 0.01
"tvglasso" 1 "TP" 40 200 50 100 0.01
"tvglasso" 1 "FP" 1 200 50 100 0.01
"tvglasso" 1 "FN" 59 200 50 100 0.01
"tvglasso" 1 "TN" 4850 200 50 100 0.01
"tvglasso" 1 "Pre" 0.975609756097561 200 50 100 0.01
"tvglasso" 1 "TPR" 0.404040404040404 200 50 100 0.01
"tvglasso" 1 "MCC" 0.623803707451838 200 50 100 0.01
"tvglasso" 1 "FDR" 0.024390243902439 200 50 100 0.01
"tvglasso" 1 "FPR" 0.00020614306328592 200 50 100 0.01
"tvglasso" 1 "F1" 0.571428571428571 200 50 100 0.01
"tvglasso" 1 "JI" 0.4 200 50 100 0.01
"tvglasso" 1 "ED" 60 200 50 100 0.01
"tvglasso" 1 "TP" 44 200 50 100 0.01
"tvglasso" 1 "FP" 7 200 50 100 0.01
"tvglasso" 1 "FN" 55 200 50 100 0.01
"tvglasso" 1 "TN" 4844 200 50 100 0.01
"tvglasso" 1 "Pre" 0.862745098039216 200 50 100 0.01
"tvglasso" 1 "TPR" 0.444444444444444 200 50 100 0.01
"tvglasso" 1 "MCC" 0.614185512041186 200 50 100 0.01
"tvglasso" 1 "FDR" 0.137254901960784 200 50 100 0.01
"tvglasso" 1 "FPR" 0.00144300144300144 200 50 100 0.01
"tvglasso" 1 "F1" 0.586666666666667 200 50 100 0.01
"tvglasso" 1 "JI" 0.415094339622642 200 50 100 0.01
"tvglasso" 1 "ED" 62 200 50 100 0.01
"tvglasso" 1 "TP" 45 200 50 100 0.01
