"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 54 200 10 100 0.01
"tvglasso" 1 "FP" 1722 200 10 100 0.01
"tvglasso" 1 "FN" 45 200 10 100 0.01
"tvglasso" 1 "TN" 3129 200 10 100 0.01
"tvglasso" 1 "Pre" 0.0304054054054054 200 10 100 0.01
"tvglasso" 1 "TPR" 0.545454545454545 200 10 100 0.01
"tvglasso" 1 "MCC" 0.0555966967905223 200 10 100 0.01
"tvglasso" 1 "FDR" 0.969594594594595 200 10 100 0.01
"tvglasso" 1 "FPR" 0.354978354978355 200 10 100 0.01
"tvglasso" 1 "F1" 0.0576 200 10 100 0.01
"tvglasso" 1 "JI" 0.0296540362438221 200 10 100 0.01
"tvglasso" 1 "ED" 1767 200 10 100 0.01
"tvglasso" 1 "TP" 7 200 10 100 0.01
"tvglasso" 1 "FP" 11 200 10 100 0.01
"tvglasso" 1 "FN" 92 200 10 100 0.01
"tvglasso" 1 "TN" 4840 200 10 100 0.01
"tvglasso" 1 "Pre" 0.388888888888889 200 10 100 0.01
"tvglasso" 1 "TPR" 0.0707070707070707 200 10 100 0.01
"tvglasso" 1 "MCC" 0.159181376972713 200 10 100 0.01
"tvglasso" 1 "FDR" 0.611111111111111 200 10 100 0.01
"tvglasso" 1 "FPR" 0.00226757369614512 200 10 100 0.01
"tvglasso" 1 "F1" 0.11965811965812 200 10 100 0.01
"tvglasso" 1 "JI" 0.0636363636363636 200 10 100 0.01
"tvglasso" 1 "ED" 103 200 10 100 0.01
"tvglasso" 1 "TP" 18 200 10 100 0.01
"tvglasso" 1 "FP" 43 200 10 100 0.01
"tvglasso" 1 "FN" 81 200 10 100 0.01
"tvglasso" 1 "TN" 4808 200 10 100 0.01
"tvglasso" 1 "Pre" 0.295081967213115 200 10 100 0.01
"tvglasso" 1 "TPR" 0.181818181818182 200 10 100 0.01
"tvglasso" 1 "MCC" 0.219476984547086 200 10 100 0.01
"tvglasso" 1 "FDR" 0.704918032786885 200 10 100 0.01
"tvglasso" 1 "FPR" 0.00886415172129458 200 10 100 0.01
"tvglasso" 1 "F1" 0.225 200 10 100 0.01
"tvglasso" 1 "JI" 0.126760563380282 200 10 100 0.01
"tvglasso" 1 "ED" 124 200 10 100 0.01
"tvglasso" 1 "TP" 15 200 10 100 0.01
"tvglasso" 1 "FP" 51 200 10 100 0.01
