"Method" "Sim_round" "Metric" "Value" "N" "n" "p"
"glasso" 1 "TP" 23 200 100 100
"glasso" 1 "FP" 3 200 100 100
"glasso" 1 "FN" 125 200 100 100
"glasso" 1 "TN" 4799 200 100 100
"glasso" 1 "Pre" 0.884615384615385 200 100 100
"glasso" 1 "TPR" 0.155405405405405 200 100 100
"glasso" 1 "MCC" 0.364680842687951 200 100 100
"glasso" 1 "FDR" 0.115384615384615 200 100 100
"glasso" 1 "FPR" 0.000624739691795085 200 100 100
"glasso" 1 "F1" 0.264367816091954 200 100 100
"glasso" 1 "JI" 0.152317880794702 200 100 100
"glasso" 1 "ED" 128 200 100 100
"glasso" 1 "TP" 46 200 100 100
"glasso" 1 "FP" 9 200 100 100
"glasso" 1 "FN" 102 200 100 100
"glasso" 1 "TN" 4793 200 100 100
"glasso" 1 "Pre" 0.836363636363636 200 100 100
"glasso" 1 "TPR" 0.310810810810811 200 100 100
"glasso" 1 "MCC" 0.50194206580794 200 100 100
"glasso" 1 "FDR" 0.163636363636364 200 100 100
"glasso" 1 "FPR" 0.00187421907538526 200 100 100
"glasso" 1 "F1" 0.45320197044335 200 100 100
"glasso" 1 "JI" 0.292993630573248 200 100 100
"glasso" 1 "ED" 111 200 100 100
"glasso" 1 "TP" 18 200 100 100
"glasso" 1 "FP" 1 200 100 100
"glasso" 1 "FN" 130 200 100 100
"glasso" 1 "TN" 4801 200 100 100
"glasso" 1 "Pre" 0.947368421052632 200 100 100
"glasso" 1 "TPR" 0.121621621621622 200 100 100
"glasso" 1 "MCC" 0.334398380632013 200 100 100
"glasso" 1 "FDR" 0.0526315789473684 200 100 100
"glasso" 1 "FPR" 0.000208246563931695 200 100 100
"glasso" 1 "F1" 0.215568862275449 200 100 100
"glasso" 1 "JI" 0.120805369127517 200 100 100
"glasso" 1 "ED" 131 200 100 100
"glasso" 1 "TP" 29 200 100 100
"glasso" 1 "FP" 0 200 100 100
"glasso" 1 "FN" 119 200 100 100
"glasso" 1 "TN" 4802 200 100 100
"glasso" 1 "Pre" 1 200 100 100
"glasso" 1 "TPR" 0.195945945945946 200 100 100
"glasso" 1 "MCC" 0.437272873649574 200 100 100
"glasso" 1 "FDR" 0 200 100 100
"glasso" 1 "FPR" 0 200 100 100
"glasso" 1 "F1" 0.327683615819209 200 100 100
"glasso" 1 "JI" 0.195945945945946 200 100 100
"glasso" 1 "ED" 119 200 100 100
"glasso" 1 "TP" 37 200 100 100
"glasso" 1 "FP" 1 200 100 100
"glasso" 1 "FN" 111 200 100 100
"glasso" 1 "TN" 4801 200 100 100
"glasso" 1 "Pre" 0.973684210526316 200 100 100
"glasso" 1 "TPR" 0.25 200 100 100
"glasso" 1 "MCC" 0.487415184591608 200 100 100
"glasso" 1 "FDR" 0.0263157894736842 200 100 100
"glasso" 1 "FPR" 0.000208246563931695 200 100 100
"glasso" 1 "F1" 0.397849462365591 200 100 100
"glasso" 1 "JI" 0.248322147651007 200 100 100
"glasso" 1 "ED" 112 200 100 100
"glasso" 1 "TP" 24 200 100 100
"glasso" 1 "FP" 1 200 100 100
"glasso" 1 "FN" 124 200 100 100
"glasso" 1 "TN" 4801 200 100 100
"glasso" 1 "Pre" 0.96 200 100 100
"glasso" 1 "TPR" 0.162162162162162 200 100 100
