"Method" "Sim_round" "Metric" "Value" "N" "n" "p"
"glasso" 1 "TP" 48 200 10 100
"glasso" 1 "FP" 1216 200 10 100
"glasso" 1 "FN" 100 200 10 100
"glasso" 1 "TN" 3586 200 10 100
"glasso" 1 "Pre" 0.0379746835443038 200 10 100
"glasso" 1 "TPR" 0.324324324324324 200 10 100
"glasso" 1 "MCC" 0.0277676400106807 200 10 100
"glasso" 1 "FDR" 0.962025316455696 200 10 100
"glasso" 1 "FPR" 0.253227821740941 200 10 100
"glasso" 1 "F1" 0.0679886685552408 200 10 100
"glasso" 1 "JI" 0.0351906158357771 200 10 100
"glasso" 1 "ED" 1316 200 10 100
"glasso" 1 "TP" 57 200 10 100
"glasso" 1 "FP" 1193 200 10 100
"glasso" 1 "FN" 91 200 10 100
"glasso" 1 "TN" 3609 200 10 100
"glasso" 1 "Pre" 0.0456 200 10 100
"glasso" 1 "TPR" 0.385135135135135 200 10 100
"glasso" 1 "MCC" 0.0535852178709322 200 10 100
"glasso" 1 "FDR" 0.9544 200 10 100
"glasso" 1 "FPR" 0.248438150770512 200 10 100
"glasso" 1 "F1" 0.0815450643776824 200 10 100
"glasso" 1 "JI" 0.0425055928411633 200 10 100
"glasso" 1 "ED" 1284 200 10 100
"glasso" 1 "TP" 51 200 10 100
"glasso" 1 "FP" 1131 200 10 100
"glasso" 1 "FN" 97 200 10 100
"glasso" 1 "TN" 3671 200 10 100
"glasso" 1 "Pre" 0.0431472081218274 200 10 100
"glasso" 1 "TPR" 0.344594594594595 200 10 100
"glasso" 1 "MCC" 0.0435686424207903 200 10 100
"glasso" 1 "FDR" 0.956852791878173 200 10 100
"glasso" 1 "FPR" 0.235526863806747 200 10 100
"glasso" 1 "F1" 0.0766917293233083 200 10 100
"glasso" 1 "JI" 0.0398749022673964 200 10 100
"glasso" 1 "ED" 1228 200 10 100
"glasso" 1 "TP" 52 200 10 100
"glasso" 1 "FP" 1158 200 10 100
"glasso" 1 "FN" 96 200 10 100
"glasso" 1 "TN" 3644 200 10 100
"glasso" 1 "Pre" 0.0429752066115702 200 10 100
"glasso" 1 "TPR" 0.351351351351351 200 10 100
"glasso" 1 "MCC" 0.0436719171077724 200 10 100
"glasso" 1 "FDR" 0.95702479338843 200 10 100
"glasso" 1 "FPR" 0.241149521032903 200 10 100
"glasso" 1 "F1" 0.0765832106038292 200 10 100
"glasso" 1 "JI" 0.0398162327718224 200 10 100
"glasso" 1 "ED" 1254 200 10 100
"glasso" 1 "TP" 62 200 10 100
"glasso" 1 "FP" 1132 200 10 100
"glasso" 1 "FN" 86 200 10 100
"glasso" 1 "TN" 3670 200 10 100
"glasso" 1 "Pre" 0.0519262981574539 200 10 100
"glasso" 1 "TPR" 0.418918918918919 200 10 100
"glasso" 1 "MCC" 0.072922922354473 200 10 100
"glasso" 1 "FDR" 0.948073701842546 200 10 100
"glasso" 1 "FPR" 0.235735110370679 200 10 100
"glasso" 1 "F1" 0.0923994038748137 200 10 100
"glasso" 1 "JI" 0.0484375 200 10 100
"glasso" 1 "ED" 1218 200 10 100
"glasso" 1 "TP" 57 200 10 100
"glasso" 1 "FP" 1148 200 10 100
"glasso" 1 "FN" 91 200 10 100
"glasso" 1 "TN" 3654 200 10 100
"glasso" 1 "Pre" 0.0473029045643154 200 10 100
"glasso" 1 "TPR" 0.385135135135135 200 10 100
"glasso" 1 "MCC" 0.057966599093027 200 10 100
"glasso" 1 "FDR" 0.952697095435685 200 10 100
"glasso" 1 "FPR" 0.239067055393586 200 10 100
"glasso" 1 "F1" 0.0842572062084257 200 10 100
"glasso" 1 "JI" 0.0439814814814815 200 10 100
"glasso" 1 "ED" 1239 200 10 100
"glasso" 1 "TP" 59 200 10 100
"glasso" 1 "FP" 1164 200 10 100
"glasso" 1 "FN" 89 200 10 100
"glasso" 1 "TN" 3638 200 10 100
"glasso" 1 "Pre" 0.0482420278004906 200 10 100
"glasso" 1 "TPR" 0.398648648648649 200 10 100
"glasso" 1 "MCC" 0.0616975699364601 200 10 100
"glasso" 1 "FDR" 0.951757972199509 200 10 100
"glasso" 1 "FPR" 0.242399000416493 200 10 100
"glasso" 1 "F1" 0.0860685630926331 200 10 100
"glasso" 1 "JI" 0.0449695121951219 200 10 100
"glasso" 1 "ED" 1253 200 10 100
"glasso" 1 "TP" 50 200 10 100
"glasso" 1 "FP" 1177 200 10 100
"glasso" 1 "FN" 98 200 10 100
"glasso" 1 "TN" 3625 200 10 100
"glasso" 1 "Pre" 0.0407497962510187 200 10 100
"glasso" 1 "TPR" 0.337837837837838 200 10 100
"glasso" 1 "MCC" 0.0365764068547086 200 10 100
"glasso" 1 "FDR" 0.959250203748981 200 10 100
"glasso" 1 "FPR" 0.245106205747605 200 10 100
"glasso" 1 "F1" 0.0727272727272727 200 10 100
"glasso" 1 "JI" 0.0377358490566038 200 10 100
"glasso" 1 "ED" 1275 200 10 100
"glasso" 1 "TP" 54 200 10 100
"glasso" 1 "FP" 1181 200 10 100
"glasso" 1 "FN" 94 200 10 100
"glasso" 1 "TN" 3621 200 10 100
"glasso" 1 "Pre" 0.0437246963562753 200 10 100
"glasso" 1 "TPR" 0.364864864864865 200 10 100
"glasso" 1 "MCC" 0.046806338057475 200 10 100
"glasso" 1 "FDR" 0.956275303643725 200 10 100
"glasso" 1 "FPR" 0.245939192003332 200 10 100
"glasso" 1 "F1" 0.0780911062906725 200 10 100
"glasso" 1 "JI" 0.0406320541760722 200 10 100
"glasso" 1 "ED" 1275 200 10 100
"glasso" 1 "TP" 46 200 10 100
"glasso" 1 "FP" 1169 200 10 100
"glasso" 1 "FN" 102 200 10 100
"glasso" 1 "TN" 3633 200 10 100
"glasso" 1 "Pre" 0.0378600823045267 200 10 100
"glasso" 1 "TPR" 0.310810810810811 200 10 100
"glasso" 1 "MCC" 0.0266611429909557 200 10 100
"glasso" 1 "FDR" 0.962139917695473 200 10 100
"glasso" 1 "FPR" 0.243440233236152 200 10 100
"glasso" 1 "F1" 0.0674981658107117 200 10 100
"glasso" 1 "JI" 0.0349278663629461 200 10 100
"glasso" 1 "ED" 1271 200 10 100
"glasso" 1 "TP" 57 200 10 100
"glasso" 1 "FP" 1141 200 10 100
"glasso" 1 "FN" 91 200 10 100
"glasso" 1 "TN" 3661 200 10 100
"glasso" 1 "Pre" 0.0475792988313856 200 10 100
"glasso" 1 "TPR" 0.385135135135135 200 10 100
"glasso" 1 "MCC" 0.0586610870751391 200 10 100
"glasso" 1 "FDR" 0.952420701168614 200 10 100
"glasso" 1 "FPR" 0.237609329446064 200 10 100
